Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;401100;S00033773-FRA94262;GK0028795X;VFF;Facture Renault Retail Fresnes 2,65621E+13 052026;0;STANDARD;1785,84;EUR;12/05/2026;2,65621E+13;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;S00033773-FRA94262;GK0001033Z;VFF;Facture Renault Retail Fresnes 2,65621E+13 052026;1;STANDARD;169,77;EUR;12/05/2026;2,65621E+13;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;S00033773-FRA94262;GK0031444G;VFF;Facture Renault Retail Fresnes 2,65621E+13 052026;1;STANDARD;610,10;EUR;18/05/2026;2,65621E+13;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;S00033773-FRA94262;GK0001015D;VFF;Facture Renault Retail Fresnes 2,65621E+13 042026;1;STANDARD;708,33;EUR;14/04/2026;2,65621E+13;0,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;S00033773-FRA94262;GK0028795X;VFF;Facture Renault Retail Fresnes 2,65621E+13 052026;0;STANDARD;297,64;EUR;12/05/2026;2,65621E+13;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
