SOCIETE;0001;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0119;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0348;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0373;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0470;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0551;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0245;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0630;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0800;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0693;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0441;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0514;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0401;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0079;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0184;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0930;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0149;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0300;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0360;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0453;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0577;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0414;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0452;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0362;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0070;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0028;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0631;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0653;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0385;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0139;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0358;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0363;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0167;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0322;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0326;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0387;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0374;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0490;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0131;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0502;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0156;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0531;VCH01_SRC_ECRITURESGL_270726-160000
SOCIETE;0456;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000001;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000002;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000003;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000004;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000005;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000006;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000007;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000008;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000009;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000010;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000011;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000012;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000013;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000014;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000015;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000016;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000017;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000018;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000019;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000020;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000021;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000022;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000023;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000024;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000025;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000026;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000027;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000028;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000029;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000030;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000031;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000032;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000033;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000034;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000035;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000036;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000037;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000038;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000039;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000040;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000041;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000042;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000043;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000044;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000045;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000046;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000047;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000048;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000049;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000050;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000051;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000052;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000053;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000054;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000055;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000056;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000057;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000058;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000059;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000060;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000061;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000062;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000063;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000064;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000065;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000066;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000067;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000068;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000069;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000070;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000071;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000072;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000073;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000074;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000075;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000076;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000077;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000078;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000079;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000080;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000081;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000082;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000083;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000084;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000085;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000086;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000087;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000088;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000089;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000090;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000091;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000092;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000093;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000094;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000095;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000096;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000097;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000098;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000099;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000100;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000101;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000102;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000103;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000104;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000105;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000106;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000107;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000108;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000109;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000110;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000111;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000112;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000113;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000114;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000115;VCH01_SRC_ECRITURESGL_270726-160000
NUMERO_PIECE;0000000116;VCH01_SRC_ECRITURESGL_270726-160000
