HAF;GN1729151V;;;0804;B00000001B;DOS;445660;20,00;01/07/2026;DED_20.00D
HAF;GN1729151V;UC ACHAT DE CARBURANT;;0804;B00000001B;DOS;602210;20,00;01/07/2026;CRE/M
