guid;categorie;fichier;statut;detail
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201750599508.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0373DSWEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751399509.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0375DMSEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751409510.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0376DCWEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751429511.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0383DMSEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751439512.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0397DNAEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751449513.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0427DSWEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751479514.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0444DLSEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751489515.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0450DCWEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751499516.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0453DRWEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751509517.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0502DMSEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751529518.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0512DLSEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751539519.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0608DRWEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751549520.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0630DCWEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751559521.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0631DRWEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751569522.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0667DMSEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751579523.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_cible;DK_FIN01_30004-0800DEWEXP-20260923-49108276_20260923-013050.txt;OK;
29e3a1f1f9114102a4583ed0eaac2512;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901201751599524.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
938f85e42bac47f98b74345eb6996034;DK_FIN01_cible;DK_FIN01_30003-0514DNAGPX-20260923-49110511_20260923-043808.txt;OK;
938f85e42bac47f98b74345eb6996034;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901314140799316.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
938f85e42bac47f98b74345eb6996034;DK_FIN01_cible;DK_FIN01_30004-0001DLSGPX-20260923-49110511_20260923-043808.txt;OK;
938f85e42bac47f98b74345eb6996034;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901314140809317.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
938f85e42bac47f98b74345eb6996034;DK_FIN01_cible;DK_FIN01_30004-0001DMSGPX-20260923-49110511_20260923-043808.txt;OK;
938f85e42bac47f98b74345eb6996034;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901314140809317.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
938f85e42bac47f98b74345eb6996034;DK_FIN01_cible;DK_FIN01_30004-0001DNAGPX-20260923-49110511_20260923-043808.txt;OK;
938f85e42bac47f98b74345eb6996034;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901314140809317.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
938f85e42bac47f98b74345eb6996034;DK_FIN01_cible;DK_FIN01_30004-0001DRWGPX-20260923-49110511_20260923-043808.txt;OK;
938f85e42bac47f98b74345eb6996034;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901314140809317.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
938f85e42bac47f98b74345eb6996034;DK_FIN01_cible;DK_FIN01_30004-0001DSWGPX-20260923-49110511_20260923-043808.txt;OK;
938f85e42bac47f98b74345eb6996034;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901314140809317.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
938f85e42bac47f98b74345eb6996034;DK_FIN01_cible;DK_FIN01_30004-0119DOSGPX-20260923-49110511_20260923-043808.txt;OK;
938f85e42bac47f98b74345eb6996034;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901314140819318.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
938f85e42bac47f98b74345eb6996034;DK_FIN01_cible;DK_FIN01_30004-0756DMSGPX-20260923-49110511_20260923-043808.txt;OK;
938f85e42bac47f98b74345eb6996034;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17901314140829319.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
