guid;fichier_source;nb_dk;nb_dk_fin01;nb_oracle_source;montant_dk_entete;montant_dk;montant_dk_fin01_entete;montant_dk_fin01;montant_oracle_source;euro_lines;statut_lignes;statut_montant
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0413DCWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;16424;16424;16424;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0414DRWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;293354;293354;293354;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0416DCWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;664800;664800;664800;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0441DMSEXP-20260923-49108276_20260923-013050.txt;;24;24;;;7095394;7095394;7095394;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0452DLSEXP-20260923-49108276_20260923-013050.txt;;3;3;;;1222968;1222968;1222968;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0460DLSEXP-20260923-49108276_20260923-013050.txt;;2;2;;;323813;323813;323813;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0461DEWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;81600;81600;81600;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0470DNAEXP-20260923-49108276_20260923-013050.txt;;4;4;;;1746057;1746057;1746057;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0475DSWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;405600;405600;405600;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0476DEWEXP-20260923-49108276_20260923-013050.txt;;3;3;;;12691512;12691512;12691512;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0478DCWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;25988;25988;25988;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0480DEWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;7349765;7349765;7349765;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0484DRWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;34800;34800;34800;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0490DEWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;148500;148500;148500;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0490DLSEXP-20260923-49108276_20260923-013050.txt;;1;1;;;167818;167818;167818;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0490DOSEXP-20260923-49108276_20260923-013050.txt;;3;3;;;3001936;3001936;3001936;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0511DNAEXP-20260923-49108276_20260923-013050.txt;;1;1;;;53085;53085;53085;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0514DNAEXP-20260923-49108276_20260923-013050.txt;;5;5;;;479026;479026;479026;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0515DMSEXP-20260923-49108276_20260923-013050.txt;;1;1;;;8346662;8346662;8346662;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0520DEWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;7561200;7561200;7561200;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0523DSWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;283;283;283;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0531DRWEXP-20260923-49108276_20260923-013050.txt;;3;3;;;19492093;19492093;19492093;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0540DCWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;284688;284688;284688;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0551DRWEXP-20260923-49108276_20260923-013050.txt;;6;6;;;34123836;34123836;34123836;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0558DMSEXP-20260923-49108276_20260923-013050.txt;;1;1;;;141600;141600;141600;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0560DRWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;1314318;1314318;1314318;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0576DRWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;880000;880000;880000;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0578DSWEXP-20260923-49108276_20260923-013050.txt;;2;2;;;1369122;1369122;1369122;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0684DEWEXP-20260923-49108276_20260923-013050.txt;;2;2;;;381710;381710;381710;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0691DNAEXP-20260923-49108276_20260923-013050.txt;;3;3;;;187005;187005;187005;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0693DCWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;87120;87120;87120;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0739DOSEXP-20260923-49108276_20260923-013050.txt;;1;1;;;4140595;4140595;4140595;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0804DOSEXP-20260923-49108276_20260923-013050.txt;;1;1;;;389369;389369;389369;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0820DNAEXP-20260923-49108276_20260923-013050.txt;;5;5;;;1621073;1621073;1621073;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0844DRWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;187200;187200;187200;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30003-0930DEWEXP-20260923-49108276_20260923-013050.txt;;8;8;;;7233085;7233085;7233085;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0079DCWEXP-20260923-49108276_20260923-013050.txt;;2;2;;;241781;241781;241781;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0102DMSEXP-20260923-49108276_20260923-013050.txt;;1;1;;;8302;8302;8302;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0119DOSEXP-20260923-49108276_20260923-013050.txt;;32;32;;;32415669;32415669;32415669;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0131DCWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;48600;48600;48600;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0149DSWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;600000;600000;600000;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0167DRWEXP-20260923-49108276_20260923-013050.txt;;2;2;;;2657179;2657179;2657179;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0184DRWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;2376960;2376960;2376960;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0284DEWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;10502;10502;10502;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0286DMSEXP-20260923-49108276_20260923-013050.txt;;1;1;;;81600;81600;81600;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0300DMSEXP-20260923-49108276_20260923-013050.txt;;1;1;;;39720;39720;39720;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0326DRWEXP-20260923-49108276_20260923-013050.txt;;2;2;;;528759;528759;528759;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0346DSWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;165600;165600;165600;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0362DRWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;427034;427034;427034;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0363DMSEXP-20260923-49108276_20260923-013050.txt;;6;6;;;19574764;19574764;19574764;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0373DSWEXP-20260923-49108276_20260923-013050.txt;;11;11;;;36026634;36026634;36026634;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0375DMSEXP-20260923-49108276_20260923-013050.txt;;1;1;;;207960;207960;207960;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0376DCWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;89040;89040;89040;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0383DMSEXP-20260923-49108276_20260923-013050.txt;;1;1;;;990288;990288;990288;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0397DNAEXP-20260923-49108276_20260923-013050.txt;;1;1;;;110558;110558;110558;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0427DSWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;107933;107933;107933;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0444DLSEXP-20260923-49108276_20260923-013050.txt;;2;2;;;71020;71020;71020;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0450DCWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;468000;468000;468000;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0453DRWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;239400;239400;239400;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0502DMSEXP-20260923-49108276_20260923-013050.txt;;6;6;;;7068260;7068260;7068260;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0512DLSEXP-20260923-49108276_20260923-013050.txt;;3;3;;;642846;642846;642846;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0608DRWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;984400;984400;984400;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0630DCWEXP-20260923-49108276_20260923-013050.txt;;17;17;;;39618778;39618778;39618778;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0631DRWEXP-20260923-49108276_20260923-013050.txt;;1;1;;;146160;146160;146160;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0667DMSEXP-20260923-49108276_20260923-013050.txt;;2;2;;;2709051;2709051;2709051;1;OK;OK
29e3a1f1f9114102a4583ed0eaac2512;DK_FIN01_30004-0800DEWEXP-20260923-49108276_20260923-013050.txt;;5;5;;;406681;406681;406681;1;OK;OK
938f85e42bac47f98b74345eb6996034;DK_FIN01_30003-0514DNAGPX-20260923-49110511_20260923-043808.txt;;2;2;;;16321825;16321825;16321825;1;OK;OK
938f85e42bac47f98b74345eb6996034;DK_FIN01_30004-0001DLSGPX-20260923-49110511_20260923-043808.txt;;2;2;;;1791314;1791314;1791314;1;OK;OK
938f85e42bac47f98b74345eb6996034;DK_FIN01_30004-0001DMSGPX-20260923-49110511_20260923-043808.txt;;3;3;;;190557;190557;190557;1;OK;OK
938f85e42bac47f98b74345eb6996034;DK_FIN01_30004-0001DNAGPX-20260923-49110511_20260923-043808.txt;;1;1;;;150000;150000;150000;1;OK;OK
938f85e42bac47f98b74345eb6996034;DK_FIN01_30004-0001DRWGPX-20260923-49110511_20260923-043808.txt;;2;2;;;1228238;1228238;1228238;1;OK;OK
938f85e42bac47f98b74345eb6996034;DK_FIN01_30004-0001DSWGPX-20260923-49110511_20260923-043808.txt;;3;3;;;4096479;4096479;4096479;1;OK;OK
938f85e42bac47f98b74345eb6996034;DK_FIN01_30004-0119DOSGPX-20260923-49110511_20260923-043808.txt;;2;2;;;936217;936217;936217;1;OK;OK
938f85e42bac47f98b74345eb6996034;DK_FIN01_30004-0756DMSGPX-20260923-49110511_20260923-043808.txt;;1;1;;;6216;6216;6216;1;OK;OK
