CEE;10/08/2026;275;709794,070000;709794,070000;CEL01_SRC_FACTURESFOURNISSEURS_100826-201628_ST_CEL01_639219897886958648_001;0
CEC;10/08/2026;14;259426,620000;259426,620000;CEL01_SRC_FACTURESFOURNISSEURS_100826-201628_ST_CEL01_639219897886958648_001;0
CEG;10/08/2026;81;159633,360000;159633,360000;CEL01_SRC_FACTURESFOURNISSEURS_100826-201628_ST_CEL01_639219897886958648_001;0
