guid;categorie;fichier;statut;detail
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161334632.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0261DLSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0261DLSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0261DLSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161344633.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0306DCWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0306DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0306DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161344634.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0348DCWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0348DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0348DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161354635.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0350DNAEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0350DNAEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0350DNAEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161354636.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0364DSWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0364DSWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0364DSWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161364637.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0367DMSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0367DMSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0367DMSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161364638.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0367DOSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0367DOSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0367DOSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161364638.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0401DRWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0401DRWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0401DRWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161374639.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0413DCWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0413DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0413DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161384640.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0416DCWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0416DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0416DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161384641.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0441DMSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0441DMSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0441DMSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161394642.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0452DLSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0452DLSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0452DLSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161394643.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0460DLSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0460DLSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0460DLSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161404644.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0470DNAEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0470DNAEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0470DNAEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161404645.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0476DEWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0476DEWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0476DEWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161414646.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0514DNAEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0514DNAEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0514DNAEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161414647.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0523DSWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0523DSWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0523DSWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161424648.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0540DCWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0540DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0540DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161434649.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0551DRWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0551DRWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0551DRWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161434650.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0553DSWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0553DSWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0553DSWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161444651.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0658DOSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0658DOSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0658DOSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161454652.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0691DEWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0691DEWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0691DEWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161454653.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0693DCWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0693DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0693DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161464654.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0739DOSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0739DOSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0739DOSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161474655.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0804DOSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0804DOSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0804DOSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161474656.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30003-0930DEWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30003-0930DEWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30003-0930DEWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161484657.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30004-0119DOSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30004-0119DOSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30004-0119DOSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161494658.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30004-0284DEWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30004-0284DEWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30004-0284DEWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161494659.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
