0688;3;GN1316005K;202608;E23;60819000001;411150;0065898H;20260819;0688K2608AXTJ;EUR;D;56299;+;;PS656044;SVD;;0000000;20260731;;GN1316005K;;;20260819;;;;;;AUAR20260820;;Facture;EFT;B00000001B
0688;3;GN1316005K;202608;E23;60819000001;707000;;20260819;0688K2608AXTJ;EUR;C;46916;+;;PS656044 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260819;;GN1316005K;;;;AUAR20260820;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1316005K;202608;E23;60819000001;445710;;20260819;0688K2608AXTJ;EUR;C;9383;+;;PS656044 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260819;;;;;;AUAR20260820;;Facture;EFT;B00000001B
0688;3;GN1372140A;202608;E23;60819000002;411150;0568916S;20260819;0688K2608AXYB;EUR;D;10158;+;;PS662410;SVD;;0000000;20260731;;GN1372140A;;;20260819;;;;;;AUAR20260820;;Facture;EFT;B00000001B
0688;3;GN1372140A;202608;E23;60819000002;707000;;20260819;0688K2608AXYB;EUR;C;8465;+;;PS662410 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260819;;GN1372140A;;;;AUAR20260820;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1372140A;202608;E23;60819000002;445710;;20260819;0688K2608AXYB;EUR;C;1693;+;;PS662410 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260819;;;;;;AUAR20260820;;Facture;EFT;B00000001B
0688;3;GN1381549S;202608;E23;60819000003;411150;0568916S;20260819;0688K2608AXZK;EUR;D;2910;+;;PS665632;SVD;;0000000;20260731;;GN1381549S;;;20260819;;;;;;AUAR20260820;;Facture;EFT;B00000001B
0688;3;GN1381549S;202608;E23;60819000003;707000;;20260819;0688K2608AXZK;EUR;C;2425;+;;PS665632 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260819;;GN1381549S;;;;AUAR20260820;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381549S;202608;E23;60819000003;445710;;20260819;0688K2608AXZK;EUR;C;485;+;;PS665632 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260819;;;;;;AUAR20260820;;Facture;EFT;B00000001B
0688;3;GN1381725S;202608;E23;60819000004;411150;0568916S;20260819;0688K2608AXZP;EUR;D;2722;+;;PS666022;SVD;;0000000;20260731;;GN1381725S;;;20260819;;;;;;AUAR20260820;;Facture;EFT;B00000001B
0688;3;GN1381725S;202608;E23;60819000004;707000;;20260819;0688K2608AXZP;EUR;C;2268;+;;PS666022 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260819;;GN1381725S;;;;AUAR20260820;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1381725S;202608;E23;60819000004;445710;;20260819;0688K2608AXZP;EUR;C;454;+;;PS666022 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260819;;;;;;AUAR20260820;;Facture;EFT;B00000001B
0688;3;GN1381726T;202608;E23;60819000005;411150;0568916S;20260819;0688K2608AXZQ;EUR;D;5470;+;;PS666025;SVD;;0000000;20260731;;GN1381726T;;;20260819;;;;;;AUAR20260820;;Facture;EFT;B00000001B
0688;3;GN1381726T;202608;E23;60819000005;707000;;20260819;0688K2608AXZQ;EUR;C;4558;+;;PS666025 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260819;;GN1381726T;;;;AUAR20260820;UC VENTES GAZ;Facture;EFT;B00000001B
