411150;0224528F;D;4042.00;+
707000;;C;3368.00;+
445710;;C;674.00;+
411150;0224528F;D;5520.00;+
707000;;C;4600.00;+
445710;;C;920.00;+
411150;0224528F;D;5478.00;+
707000;;C;4565.00;+
445710;;C;913.00;+
411150;0224528F;D;1189454.00;+
707000;;C;991212.00;+
445710;;C;198242.00;+
411150;0224528F;D;17890.00;+
707000;;C;14908.00;+
445710;;C;2982.00;+
411150;0224528F;D;16200.00;+
707000;;C;13500.00;+
445710;;C;2700.00;+
411150;0224528F;D;4453.00;+
707000;;C;3711.00;+
445710;;C;742.00;+
411150;0568916S;D;40182.00;+
707000;;C;33485.00;+
445710;;C;6697.00;+
411150;0568916S;D;4936.00;+
707000;;C;4113.00;+
411150;0568915R;D;224315.00;+
707000;;C;186929.00;+
445710;;C;37386.00;+
411150;0065898H;D;27764.00;+
707000;;C;23137.00;+
445710;;C;4627.00;+
411150;0065898H;D;26225.00;+
707000;;C;21854.00;+
445710;;C;4371.00;+
411150;0467774N;D;11180.00;+
707000;;C;9317.00;+
445710;;C;1863.00;+
411150;0472986A;D;12600.00;+
707000;;C;10500.00;+
445710;;C;2100.00;+
411100;0458173H;D;70011.00;+
467523;;C;70011.00;+
411100;0458173H;D;68899.00;+
467523;;C;68899.00;+
411100;0458173H;D;63343.00;+
467523;;C;63343.00;+
411100;0458173H;D;22966.00;+
467523;;C;22966.00;+
411100;0458173H;D;12595.00;+
467523;;C;12595.00;+
411100;0458173H;D;82604.00;+
467523;;C;82604.00;+
411100;0458173H;D;114461.00;+
467523;;C;114461.00;+
411100;0265768W;D;161505.00;+
467523;;C;161505.00;+
411100;0458173H;D;81863.00;+
467523;;C;81863.00;+
411100;0458173H;D;118165.00;+
467523;;C;118165.00;+
411100;0458173H;D;33338.00;+
467523;;C;33338.00;+
411100;0000082H;D;81493.00;+
467523;;C;81493.00;+
411100;0458173H;D;77418.00;+
467523;;C;77418.00;+
411100;0458173H;D;86679.00;+
467523;;C;86679.00;+
411100;0264948R;D;151873.00;+
467523;;C;151873.00;+
411100;0458173H;D;90383.00;+
467523;;C;90383.00;+
411100;0595553R;D;111126.00;+
467523;;C;111126.00;+
411100;0000084K;D;31486.00;+
467523;;C;31486.00;+
411100;0458173H;D;31486.00;+
411100;0458173H;D;129647.00;+
467523;;C;129647.00;+
411100;0458173H;D;61120.00;+
467523;;C;61120.00;+
411100;0458173H;D;27041.00;+
467523;;C;27041.00;+
411100;0000464K;D;35190.00;+
467523;;C;35190.00;+
411100;0458173H;D;32597.00;+
467523;;C;32597.00;+
411100;0458173H;D;91124.00;+
467523;;C;91124.00;+
411100;0000464K;D;40746.00;+
467523;;C;40746.00;+
411100;0458173H;D;107422.00;+
467523;;C;107422.00;+
411100;0000085L;D;609344.00;+
467523;;C;609344.00;+
411100;0048081P;D;133352.00;+
467523;;C;133352.00;+
411100;0458173H;D;51118.00;+
467523;;C;51118.00;+
411100;0000084K;D;520072.00;+
467523;;C;520072.00;+
411100;0007104Y;D;128907.00;+
467523;;C;128907.00;+
411100;0084769N;D;177802.00;+
467523;;C;177802.00;+
411100;0281216X;D;62231.00;+
467523;;C;62231.00;+
411100;0254091E;D;77788.00;+
467523;;C;77788.00;+
411100;0303297A;D;34450.00;+
467523;;C;34450.00;+
411100;0598512P;D;31486.00;+
411100;0458173H;D;40746.00;+
411100;0458173H;D;114831.00;+
467523;;C;114831.00;+
411100;0458173H;D;57415.00;+
467523;;C;57415.00;+
411100;0134495S;D;212623.00;+
467523;;C;212623.00;+
411100;0134495S;D;148169.00;+
467523;;C;148169.00;+
411100;0328539N;D;331527.00;+
467523;;C;331527.00;+
411100;0041792P;D;90753.00;+
467523;;C;90753.00;+
411100;0110871H;D;33338.00;+
411100;0254938W;D;26670.00;+
467523;;C;26670.00;+
411100;0598513R;D;20003.00;+
467523;;C;20003.00;+
411100;0121795F;D;129647.00;+
411100;0547827A;D;111126.00;+
411100;0458173H;D;222253.00;+
467523;;C;222253.00;+
411150;0224528F;D;935694.00;+
702001;;C;16962.00;+
702001;;C;832127.00;+
445710;;C;3392.00;+
445710;;C;83213.00;+
411100;0264948R;D;55564.00;+
467523;;C;55564.00;+
411150;0571306O;D;2314600.00;+
