0001;3;GX1742427F;202608;E22;0001R2608TA86;445715;0486481F;20260803;0001R2608TA86;EUR;C;46770.00;+;704501;SAFRAN ELECTRONICS   DEFE;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9020351656;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000015
0001;3;GX1721638G;202608;E22;0001R2608TA90;411100;0072082W;20260803;0001R2608TA90;EUR;D;124958.00;+;;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;;GX1721638G;FAC;;20260930;;;;;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000016
0001;3;GX1721638G;202608;E22;0001R2608TA90;704501;0072082W;20260803;0001R2608TA90;EUR;C;104132.00;+;445715;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1721638G;932;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000017
0001;3;GX1721638G;202608;E22;0001R2608TA90;445715;0072082W;20260803;0001R2608TA90;EUR;C;20826.00;+;704501;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000018
0001;3;GX1713777Z;202608;E22;0001R2608TA94;411100;0072082W;20260803;0001R2608TA94;EUR;D;458006.00;+;;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;;GX1713777Z;FAC;;20260930;;;;;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000019
0001;3;GX1713777Z;202608;E22;0001R2608TA94;704501;0072082W;20260803;0001R2608TA94;EUR;C;381672.00;+;445715;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1713777Z;932;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000020
0001;3;GX1713777Z;202608;E22;0001R2608TA94;445715;0072082W;20260803;0001R2608TA94;EUR;C;76334.00;+;704501;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000021
0001;3;GX1730901H;202608;E22;0001R2608TA95;411100;0072082W;20260803;0001R2608TA95;EUR;D;218880.00;+;;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;;GX1730901H;FAC;;20260930;;;;;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000022
0001;3;GX1730901H;202608;E22;0001R2608TA95;704501;0072082W;20260803;0001R2608TA95;EUR;C;182400.00;+;445715;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1730901H;932;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000023
0001;3;GX1730901H;202608;E22;0001R2608TA95;445715;0072082W;20260803;0001R2608TA95;EUR;C;36480.00;+;704501;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000024
0001;3;GX1713793S;202608;E22;0001R2608TA96;411100;0072082W;20260803;0001R2608TA96;EUR;D;715019.00;+;;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;;GX1713793S;FAC;;20260930;;;;;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000025
0001;3;GX1713793S;202608;E22;0001R2608TA96;704501;0072082W;20260803;0001R2608TA96;EUR;C;595849.00;+;445715;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1713793S;932;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000026
0001;3;GX1713793S;202608;E22;0001R2608TA96;445715;0072082W;20260803;0001R2608TA96;EUR;C;119170.00;+;704501;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000027
0001;3;GX1738597D;202608;E22;0001R2608TB01;411100;0544847D;20260803;0001R2608TB01;EUR;D;67212.00;+;;SAFRAN AEROSYSTEMS;CYC;;0;20260803;;GX1738597D;FAC;;20260930;;;;;10144601;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000028
0001;3;GX1738597D;202608;E22;0001R2608TB01;704501;0544847D;20260803;0001R2608TB01;EUR;C;56010.00;+;445715;SAFRAN AEROSYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1738597D;932;1.00000;10144601;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000029
0001;3;GX1738597D;202608;E22;0001R2608TB01;445715;0544847D;20260803;0001R2608TB01;EUR;C;11202.00;+;704501;SAFRAN AEROSYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;10144601;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000030
0001;3;GX1731986R;202608;E22;0001R2608TB05;411100;0544847D;20260803;0001R2608TB05;EUR;D;86880.00;+;;SAFRAN AEROSYSTEMS;CYC;;0;20260803;;GX1731986R;FAC;;20260930;;;;;10141067;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000031
0001;3;GX1731986R;202608;E22;0001R2608TB05;704501;0544847D;20260803;0001R2608TB05;EUR;C;72400.00;+;445715;SAFRAN AEROSYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1731986R;932;1.00000;10141067;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000032
0001;3;GX1731986R;202608;E22;0001R2608TB05;445715;0544847D;20260803;0001R2608TB05;EUR;C;14480.00;+;704501;SAFRAN AEROSYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;10141067;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000033
0001;3;GX1725117K;202608;E22;0001R2608TB12;411100;0072082W;20260803;0001R2608TB12;EUR;D;89700.00;+;;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;;GX1725117K;FAC;;20260930;;;;;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000034
0001;3;GX1725117K;202608;E22;0001R2608TB12;704501;0072082W;20260803;0001R2608TB12;EUR;C;74750.00;+;445715;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1725117K;932;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000035
0001;3;GX1725117K;202608;E22;0001R2608TB12;445715;0072082W;20260803;0001R2608TB12;EUR;C;14950.00;+;704501;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000036
0001;3;GX1732790E;202608;E22;0001R2608TB14;411100;0328523S;20260803;0001R2608TB14;EUR;D;220565.00;+;;SAFRAN;CYC;;0;20260803;;GX1732790E;FAC;;20260930;;;;;9080020542;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000037
0001;3;GX1732790E;202608;E22;0001R2608TB14;704501;0328523S;20260803;0001R2608TB14;EUR;C;183804.00;+;445715;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1732790E;932;1.00000;9080020542;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000038
0001;3;GX1732790E;202608;E22;0001R2608TB14;445715;0328523S;20260803;0001R2608TB14;EUR;C;36761.00;+;704501;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9080020542;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000039
0001;3;GX1724995X;202608;E22;0001R2608TB22;411100;0328523S;20260803;0001R2608TB22;EUR;D;40356.00;+;;SAFRAN;CYC;;0;20260803;;GX1724995X;FAC;;20260930;;;;;9080020542;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000040
0001;3;GX1724995X;202608;E22;0001R2608TB22;704501;0328523S;20260803;0001R2608TB22;EUR;C;33630.00;+;445715;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1724995X;932;1.00000;9080020542;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000041
0001;3;GX1724995X;202608;E22;0001R2608TB22;445715;0328523S;20260803;0001R2608TB22;EUR;C;6726.00;+;704501;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9080020542;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000042
0441;3;GX1653982A;202608;E22;0441M2608TDEY;411100;0273608K;20260803;0441M2608TDEY;EUR;D;365310.00;+;;ADOMA;CYC;;0;20260803;;GX1653982A;FAC;;20260902;;;;;;CYAR20260804;;Facture;;B00000008J;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000043
0441;3;GX1653982A;202608;E22;0441M2608TDEY;704501;0273608K;20260803;0441M2608TDEY;EUR;C;332100.00;+;445715;ADOMA;CYC;;0;20260803;COL_1000ENC;;FAC;;20260902;;GX1653982A;932;1.00000;;CYAR20260804;;Facture;;B00000008J;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000044
0441;3;GX1653982A;202608;E22;0441M2608TDEY;445715;0273608K;20260803;0441M2608TDEY;EUR;C;33210.00;+;704501;ADOMA;CYC;;0;20260803;COL_1000ENC;;FAC;;20260902;;;;1.00000;;CYAR20260804;;Facture;;B00000008J;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000045
0001;3;GX1739483K;202608;E22;0001R2608TB26;411100;0328523S;20260803;0001R2608TB26;EUR;D;423541.00;+;;SAFRAN;CYC;;0;20260803;;GX1739483K;FAC;;20260930;;;;;9080024845;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000046
0001;3;GX1739483K;202608;E22;0001R2608TB26;704501;0328523S;20260803;0001R2608TB26;EUR;C;352951.00;+;445715;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1739483K;932;1.00000;9080024845;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000047
0001;3;GX1739483K;202608;E22;0001R2608TB26;445715;0328523S;20260803;0001R2608TB26;EUR;C;70590.00;+;704501;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9080024845;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000048
0001;3;GX1699586Y;202608;E22;0001R2608TB27;411100;0308781R;20260803;0001R2608TB27;EUR;D;1317478.00;+;;GRAND ORLY SEINE BIEVRE;CYC;;0;20260803;;GX1699586Y;FAC;;20260902;;;;;EN252209;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000049
0001;3;GX1699586Y;202608;E22;0001R2608TB27;704501;0308781R;20260803;0001R2608TB27;EUR;C;1097898.00;+;445715;GRAND ORLY SEINE BIEVRE;CYC;;0;20260803;COL_2000ENC;;FAC;;20260902;;GX1699586Y;932;1.00000;EN252209;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000050
0001;3;GX1699586Y;202608;E22;0001R2608TB27;445715;0308781R;20260803;0001R2608TB27;EUR;C;219580.00;+;704501;GRAND ORLY SEINE BIEVRE;CYC;;0;20260803;COL_2000ENC;;FAC;;20260902;;;;1.00000;EN252209;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000051
0001;3;GX1713768N;202608;E22;0001R2608TA89;411100;0072082W;20260803;0001R2608TA89;EUR;D;327226.00;+;;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;;GX1713768N;FAC;;20260930;;;;;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000052
0001;3;GX1713768N;202608;E22;0001R2608TA89;704501;0072082W;20260803;0001R2608TA89;EUR;C;272688.00;+;445715;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1713768N;932;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000053
0001;3;GX1713768N;202608;E22;0001R2608TA89;445715;0072082W;20260803;0001R2608TA89;EUR;C;54538.00;+;704501;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000054
0001;3;GX1746521H;202608;E22;0001R2608TA92;411100;0072082W;20260803;0001R2608TA92;EUR;D;78730.00;+;;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;;GX1746521H;FAC;;20260930;;;;;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000055
0001;3;GX1746521H;202608;E22;0001R2608TA92;704501;0072082W;20260803;0001R2608TA92;EUR;C;65608.00;+;445715;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1746521H;932;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000056
0001;3;GX1746521H;202608;E22;0001R2608TA92;445715;0072082W;20260803;0001R2608TA92;EUR;C;13122.00;+;704501;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000057
0001;3;GX1695465P;202608;E22;0001R2608TA98;411100;0328523S;20260803;0001R2608TA98;EUR;D;287040.00;+;;SAFRAN;CYC;;0;20260803;;GX1695465P;FAC;;20260930;;;;; 9080020542;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000058
0001;3;GX1695465P;202608;E22;0001R2608TA98;704501;0328523S;20260803;0001R2608TA98;EUR;C;239200.00;+;445715;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1695465P;932;1.00000; 9080020542;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000059
0001;3;GX1695465P;202608;E22;0001R2608TA98;445715;0328523S;20260803;0001R2608TA98;EUR;C;47840.00;+;704501;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000; 9080020542;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000060
0001;3;GX1717992N;202608;E22;0001R2608TA99;411100;0328523S;20260803;0001R2608TA99;EUR;D;1061748.00;+;;SAFRAN;CYC;;0;20260803;;GX1717992N;FAC;;20260930;;;;;9080029972;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000061
0001;3;GX1717992N;202608;E22;0001R2608TA99;704501;0328523S;20260803;0001R2608TA99;EUR;C;884790.00;+;445715;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1717992N;932;1.00000;9080029972;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000062
0001;3;GX1717992N;202608;E22;0001R2608TA99;445715;0328523S;20260803;0001R2608TA99;EUR;C;176958.00;+;704501;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9080029972;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000063
0001;3;GX1745232T;202608;E22;0001R2608TB08;411100;0486481F;20260803;0001R2608TB08;EUR;D;180768.00;+;;SAFRAN ELECTRONICS   DEFE;CYC;;0;20260803;;GX1745232T;FAC;;20260930;;;;;9020389658;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000064
0001;3;GX1745232T;202608;E22;0001R2608TB08;704501;0486481F;20260803;0001R2608TB08;EUR;C;150640.00;+;445715;SAFRAN ELECTRONICS   DEFE;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1745232T;932;1.00000;9020389658;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000065
0001;3;GX1745232T;202608;E22;0001R2608TB08;445715;0486481F;20260803;0001R2608TB08;EUR;C;30128.00;+;704501;SAFRAN ELECTRONICS   DEFE;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9020389658;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000066
0001;3;GX1718461X;202608;E22;0001R2608TB09;411100;0328523S;20260803;0001R2608TB09;EUR;D;1941739.00;+;;SAFRAN;CYC;;0;20260803;;GX1718461X;FAC;;20260930;;;;;9080025965;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000067
0001;3;GX1718461X;202608;E22;0001R2608TB09;704501;0328523S;20260803;0001R2608TB09;EUR;C;1618116.00;+;445715;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1718461X;932;1.00000;9080025965;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000068
0001;3;GX1718461X;202608;E22;0001R2608TB09;445715;0328523S;20260803;0001R2608TB09;EUR;C;323623.00;+;704501;SAFRAN;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9080025965;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000069
0001;3;GX1725109B;202608;E22;0001R2608TB11;411100;0072082W;20260803;0001R2608TB11;EUR;D;1541477.00;+;;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;;GX1725109B;FAC;;20260930;;;;;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000070
0001;3;GX1725109B;202608;E22;0001R2608TB11;704501;0072082W;20260803;0001R2608TB11;EUR;C;1284564.00;+;445715;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;GX1725109B;932;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000071
0001;3;GX1725109B;202608;E22;0001R2608TB11;445715;0072082W;20260803;0001R2608TB11;EUR;C;256913.00;+;704501;SAFRAN LANDING SYSTEMS;CYC;;0;20260803;COL_2000ENC;;FAC;;20260930;;;;1.00000;9040061374;CYAR20260804;;Facture;;B00000002C;City;HEF01_SRC_FACTURESCLIENTS_040826-011102_ST_HEF01_639214026623455108_001;0000000072
