411100;0068405F;+;D;536201.00;CLIENT;0;SI_AMT_FACTURE
704501;0068405F;+;C;446834.00;PRODUIT;1;
445715;0068405F;+;C;89367.00;GESTION;2;
411100;0456701R;+;D;11299260.00;CLIENT;0;SI_AMT_FACTURE
704501;0456701R;+;C;9416050.00;PRODUIT;1;
445715;0456701R;+;C;1883210.00;GESTION;2;
411100;0015352A;+;D;422716.00;CLIENT;0;SI_AMT_FACTURE
704501;0015352A;+;C;352263.00;PRODUIT;1;
445715;0015352A;+;C;70453.00;GESTION;2;
411100;0241091A;+;D;165558.00;CLIENT;0;SI_AMT_FACTURE
704501;0241091A;+;C;137965.00;PRODUIT;1;
445715;0241091A;+;C;27593.00;GESTION;2;
411100;0486481F;+;D;280622.00;CLIENT;0;SI_AMT_FACTURE
704501;0486481F;+;C;233852.00;PRODUIT;1;
445715;0486481F;+;C;46770.00;GESTION;2;
411100;0072082W;+;D;124958.00;CLIENT;0;SI_AMT_FACTURE
704501;0072082W;+;C;104132.00;PRODUIT;1;
445715;0072082W;+;C;20826.00;GESTION;2;
411100;0072082W;+;D;458006.00;CLIENT;0;SI_AMT_FACTURE
704501;0072082W;+;C;381672.00;PRODUIT;1;
445715;0072082W;+;C;76334.00;GESTION;2;
411100;0072082W;+;D;218880.00;CLIENT;0;SI_AMT_FACTURE
704501;0072082W;+;C;182400.00;PRODUIT;1;
445715;0072082W;+;C;36480.00;GESTION;2;
411100;0072082W;+;D;715019.00;CLIENT;0;SI_AMT_FACTURE
704501;0072082W;+;C;595849.00;PRODUIT;1;
445715;0072082W;+;C;119170.00;GESTION;2;
411100;0544847D;+;D;67212.00;CLIENT;0;SI_AMT_FACTURE
704501;0544847D;+;C;56010.00;PRODUIT;1;
445715;0544847D;+;C;11202.00;GESTION;2;
411100;0544847D;+;D;86880.00;CLIENT;0;SI_AMT_FACTURE
704501;0544847D;+;C;72400.00;PRODUIT;1;
445715;0544847D;+;C;14480.00;GESTION;2;
411100;0072082W;+;D;89700.00;CLIENT;0;SI_AMT_FACTURE
704501;0072082W;+;C;74750.00;PRODUIT;1;
445715;0072082W;+;C;14950.00;GESTION;2;
411100;0328523S;+;D;220565.00;CLIENT;0;SI_AMT_FACTURE
704501;0328523S;+;C;183804.00;PRODUIT;1;
445715;0328523S;+;C;36761.00;GESTION;2;
411100;0328523S;+;D;40356.00;CLIENT;0;SI_AMT_FACTURE
704501;0328523S;+;C;33630.00;PRODUIT;1;
445715;0328523S;+;C;6726.00;GESTION;2;
411100;0273608K;+;D;365310.00;CLIENT;0;SI_AMT_FACTURE
704501;0273608K;+;C;332100.00;PRODUIT;1;
445715;0273608K;+;C;33210.00;GESTION;2;
411100;0328523S;+;D;423541.00;CLIENT;0;SI_AMT_FACTURE
704501;0328523S;+;C;352951.00;PRODUIT;1;
445715;0328523S;+;C;70590.00;GESTION;2;
411100;0308781R;+;D;1317478.00;CLIENT;0;SI_AMT_FACTURE
704501;0308781R;+;C;1097898.00;PRODUIT;1;
445715;0308781R;+;C;219580.00;GESTION;2;
411100;0072082W;+;D;327226.00;CLIENT;0;SI_AMT_FACTURE
704501;0072082W;+;C;272688.00;PRODUIT;1;
445715;0072082W;+;C;54538.00;GESTION;2;
411100;0072082W;+;D;78730.00;CLIENT;0;SI_AMT_FACTURE
704501;0072082W;+;C;65608.00;PRODUIT;1;
445715;0072082W;+;C;13122.00;GESTION;2;
411100;0328523S;+;D;287040.00;CLIENT;0;SI_AMT_FACTURE
704501;0328523S;+;C;239200.00;PRODUIT;1;
445715;0328523S;+;C;47840.00;GESTION;2;
411100;0328523S;+;D;1061748.00;CLIENT;0;SI_AMT_FACTURE
704501;0328523S;+;C;884790.00;PRODUIT;1;
445715;0328523S;+;C;176958.00;GESTION;2;
411100;0486481F;+;D;180768.00;CLIENT;0;SI_AMT_FACTURE
704501;0486481F;+;C;150640.00;PRODUIT;1;
445715;0486481F;+;C;30128.00;GESTION;2;
411100;0328523S;+;D;1941739.00;CLIENT;0;SI_AMT_FACTURE
704501;0328523S;+;C;1618116.00;PRODUIT;1;
