CEE;65796-FRA13592-A;DEW0205;GL0030487V;04/08/2026;OAE000;6414;38774;CRE/M;GROUPEHORSDKA;7789011;ENERGIE;149
CEE;65796-FRA13592-A;DEW0378;GL0220323S;06/08/2026;OAE000;6414;38770;CRE/M;GROUPEHORSDKA;7789002;ENERGIE;151
CEE;65796-FRA13592-A;DEW0001;GL0032223S;02/07/2026;OAE000;6414;38772;CRE/M;GROUPEHORSDKA;7788984;ENERGIE;86
CEE;24775-FRA69466;DMS0001;GL0066141K;06/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA69461-B;DEW0378;GL0220326W;06/08/2026;OAE000;1567;314027;CRE/M;GROUPEHORSDKA;13046585;ENERGIE;151
CEG;24775-FRA69466;DMS0001;GL0746820J;06/07/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEG;24775-FRA69466;DMS0001;GL0862236N;06/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;S00078801-FRA67140;DEW0001;GL0018812C;20/07/2026;OAE000;2838042;4821648;DEB/M;TIERS;2031;ENERGIE;86
CEG;24775-FRA69466;DMS0001;GL0862236N;06/07/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEG;24775-FRA69466;DMS0001;GL0862361F;06/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEG;24775-FRA69466;DMS0001;GL0862361F;06/07/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;S00078801-FRA67140;DEW0001;GL0731647S;20/07/2026;OAE000;2838042;4821648;DEB/M;TIERS;2031;ENERGIE;86
CEC;91324-FRA41974;DEW0001;GL0474280E;16/07/2026;OAE000;14585;14967;CRE/M;TIERS;2031;ENERGIE;86
CEE;S00078801-FRA67140;DEW0001;GL1223183F;20/07/2026;OAE000;2838042;4821648;DEB/M;TIERS;2031;ENERGIE;86
CEG;70095-FRA59783-A;DEW0001;GL0009486E;05/08/2026;OAE000;7093;4291535;CRE/M;TIERS;2031;ENERGIE;86
CEE;S00078801-FRA67140;DEW0001;GL0731654A;20/07/2026;OAE000;2838042;4821648;DEB/M;TIERS;2031;ENERGIE;86
CEE;S00078801-FRA67140;DEW0001;GL0731679D;20/07/2026;OAE000;2838042;4821648;DEB/M;TIERS;2031;ENERGIE;86
CEE;S00078801-FRA67140;DEW0001;GL0731668R;20/07/2026;OAE000;2838042;4821648;DEB/M;TIERS;2031;ENERGIE;86
CEE;S00078801-FRA67140;DEW0001;GL1223191P;20/07/2026;OAE000;2838042;4821648;DEB/M;TIERS;2031;ENERGIE;86
CEG;61966-FRA75408;DEW0001;GL0019153P;10/07/2026;OAE000;5882;10052;CRE/M;TIERS;2031;ENERGIE;86
CEG;61966-FRA75408;DEW0001;GL0764843P;10/07/2026;OAE000;5882;10052;CRE/M;TIERS;2031;ENERGIE;86
CEG;61966-FRA75408;DEW0001;GL0764822R;10/07/2026;OAE000;5882;10052;CRE/M;TIERS;2031;ENERGIE;86
CEG;61966-FRA75408;DEW0001;GL1674489D;10/07/2026;OAE000;5882;10052;CRE/M;TIERS;2031;ENERGIE;86
CEG;61966-FRA75408;DEW0001;GL0001771M;10/07/2026;OAE000;5882;10052;CRE/M;TIERS;2031;ENERGIE;86
CEG;61966-FRA75408;DEW0001;GL0731624R;10/07/2026;OAE000;5882;10052;CRE/M;TIERS;2031;ENERGIE;86
CEG;61966-FRA75408;DEW0001;GL0232787F;10/07/2026;OAE000;5882;10052;CRE/M;TIERS;2031;ENERGIE;86
CEE;88663-FRA34980;DEW0001;GL0407589V;13/07/2026;OAE000;12213;13646;CRE/M;TIERS;2031;ENERGIE;86
CEE;88663-FRA34980;DEW0001;GL0019353S;13/07/2026;OAE000;12213;13646;CRE/M;TIERS;2031;ENERGIE;86
CEG;80487-FRA75016;DEW0001;GL0009306A;30/06/2026;OAE000;9067;13202;CRE/M;TIERS;2031;ENERGIE;86
CEG;80487-FRA75016;DEW0001;GL0043215H;06/07/2026;OAE000;9067;13202;CRE/M;TIERS;2031;ENERGIE;86
CEG;80487-FRA75016;DEW0001;GL0009505B;06/07/2026;OAE000;9067;13202;CRE/M;TIERS;2031;ENERGIE;86
CEG;80487-FRA75016;DEW0001;GL0009505B;21/07/2026;OAE000;9067;13202;CRE/M;TIERS;2031;ENERGIE;86
CEE;65796-FRA13592-A;DEW0001;GL0032209B;02/07/2026;OAE000;6414;38772;CRE/M;GROUPEHORSDKA;7788984;ENERGIE;86
CEE;65796-FRA13592-A;DEW0125;GL0421480E;04/08/2026;OAE000;6414;570089;CRE/M;GROUPEHORSDKA;13529418;ENERGIE;2581
CEE;65796-FRA69328;DMS0378;GL0232691X;04/08/2026;OAE000;6414;15053;CRE/M;GROUPEHORSDKA;7789077;ENERGIE;208
CEE;65796-FRA69328;DMS0378;GL0220260W;04/08/2026;OAE000;6414;15053;CRE/M;GROUPEHORSDKA;7789077;ENERGIE;208
CEE;65796-FRA69328;DMS0378;GL0220315H;02/07/2026;OAE000;6414;15053;CRE/M;GROUPEHORSDKA;7789077;ENERGIE;208
CEE;65796-FRA69328;DMS0378;GL0220257S;02/07/2026;OAE000;6414;15053;CRE/M;GROUPEHORSDKA;7789077;ENERGIE;208
CEE;103994-FRA68350;DMS0001;GL0009269H;10/07/2026;OAE000;580002;570102;CRE/M;TIERS;2043;ENERGIE;88
CEE;65796-FRA59650;DSW0001;GL0027890T;04/08/2026;OAE000;6414;30748;CRE/M;GROUPEHORSDKA;7788894;ENERGIE;91
CEE;22167-FRA38000;DMS0001;GL0013237S;02/07/2026;OAE000;1267;45810;CRE/M;TIERS;2043;ENERGIE;88
CEG;S00082387-FRA38000;DMS0001;GL0747791M;23/07/2026;OAE000;2991041;3611595;CRE/M;TIERS;2043;ENERGIE;88
CEE;65796-FRA59650;DSW0539;GL0216857D;04/08/2026;OAE000;6414;30673;CRE/M;GROUPEHORSDKA;7788882;ENERGIE;351
CEE;65796-FRA59650;DSW0613;GL0032343D;04/08/2026;OAE000;6414;30672;CRE/M;GROUPEHORSDKA;7788909;ENERGIE;358
CEE;65796-FRA59650;DSW0364;GL0060291M;04/08/2026;OAE000;6414;30677;CRE/M;GROUPEHORSDKA;7788885;ENERGIE;342
CEG;25233-FRA54012PLVT;DMS0001;GL1389838L;31/07/2026;OAE000;1650;45862;CRE/M;TIERS;2043;ENERGIE;88
CEE;65796-FRA59041;DSW0078;GL0217527P;03/08/2026;OAE000;6414;2142125;CRE/M;GROUPEHORSDKA;7789197;ENERGIE;377
CEG;25233-FRA54012PLVT;DMS0001;GL0220620E;31/07/2026;OAE000;1650;45862;CRE/M;TIERS;2043;ENERGIE;88
CEG;25233-FRA54012PLVT;DMS0001;GL0491718W;31/07/2026;OAE000;1650;45862;CRE/M;TIERS;2043;ENERGIE;88
CEG;25233-FRA54012PLVT;DMS0001;GL1390016N;31/07/2026;OAE000;1650;45862;CRE/M;TIERS;2043;ENERGIE;88
CEC;73761-FRA76006;DSW0001;GL0914832G;01/06/2026;OAE000;7663;32124;CRE/M;TIERS;2061;ENERGIE;91
CEG;25233-FRA54012PLVT;DMS0001;GL1390024Y;31/07/2026;OAE000;1650;45862;CRE/M;TIERS;2043;ENERGIE;88
CEE;65796-FRA13592-A;DEW0435;GL0062552G;04/08/2026;OAE000;6414;3452623;CRE/M;GROUPEHORSDKA;14439388;ENERGIE;4921
CEE;65796-FRA69328;DMS0420;GL0944020A;02/07/2026;OAE000;6414;3053571;CRE/M;GROUPEHORSDKA;14713691;ENERGIE;4942
CEE;65796-FRA13592-A;DEW0378;GL0217796W;04/08/2026;OAE000;6414;38770;CRE/M;GROUPEHORSDKA;7789002;ENERGIE;151
CEE;65796-FRA13592-A;DEW0378;GL0228909Z;02/07/2026;OAE000;6414;38770;CRE/M;GROUPEHORSDKA;7789002;ENERGIE;151
CEE;65796-FRA13592-A;DEW0854;GL0032213F;04/08/2026;OAE000;6414;38766;CRE/M;GROUPEHORSDKA;7788990;ENERGIE;161
CEE;65796-FRA13592-A;DEW0148;GL0029027K;04/08/2026;OAE000;6414;38771;CRE/M;GROUPEHORSDKA;7789005;ENERGIE;147
CEE;65796-FRA69328;DMS0667;GL0018135H;04/08/2026;OAE000;6414;1313079;CRE/M;GROUPEHORSDKA;7789092;ENERGIE;216
CEG;72234-FRA33300;DEW0001;GL0397521D;06/08/2026;OAE000;7403;12984;CRE/M;TIERS;2031;ENERGIE;86
CEG;72234-FRA33075;DMS0001;GL0012816N;06/08/2026;OAE000;7403;612234;CRE/M;TIERS;2043;ENERGIE;88
CEG;72234-FRA33075;DRW0001;GL0698132G;06/08/2026;OAE000;7403;26064;CRE/M;TIERS;2016;ENERGIE;90
