true;26/08/2026;0205;401050;65796-FRA13592-A;GL0030487V;CEE;FAC 51327 100005430012  ;0,00001;STANDARD;192,960000;EUR;04/08/2026;100005430012;;;WIRE;;04/08/2026;DE0205_ENEDIS_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;;12518473;
false;26/08/2026;0205;606103;65796-FRA13592-A;GL0030487V;CEE;FAC 51327 100005430012  ;2,00000;STANDARD;76,180000;EUR;04/08/2026;100005430012;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;04/08/2026;DE0205_ENEDIS_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;1;12518473;48925663
false;26/08/2026;0205;606103;65796-FRA13592-A;GL0030487V;CEE;FAC 51327 100005430012  ;1,00000;STANDARD;84,620000;EUR;04/08/2026;100005430012;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;04/08/2026;DE0205_ENEDIS_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;2;12518473;48925664
false;26/08/2026;0205;445660;65796-FRA13592-A;GL0030487V;CEE;FAC 51327 100005430012  ;0,00001;STANDARD;32,160000;EUR;04/08/2026;100005430012;20,000;;WIRE;DED_20.00D;04/08/2026;DE0205_ENEDIS_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;3;12518473;48925665
true;26/08/2026;0378;401050;65796-FRA13592-A;GL0220323S;CEE;FAC 595365 100005502470 595365 ;0,00001;STANDARD;93,520000;EUR;06/08/2026;100005502470;;;WIRE;;06/08/2026;DE0378_ENEDIS_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;3;12518474;48925665
false;26/08/2026;0378;606103;65796-FRA13592-A;GL0220323S;CEE;FAC 595365 100005502470 595365 ;2,00000;STANDARD;76,180000;EUR;06/08/2026;100005502470;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;06/08/2026;DE0378_ENEDIS_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;1;12518474;48925666
false;26/08/2026;0378;606103;65796-FRA13592-A;GL0220323S;CEE;FAC 595365 100005502470 595365 ;1,00000;STANDARD;1,750000;EUR;06/08/2026;100005502470;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;06/08/2026;DE0378_ENEDIS_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;2;12518474;48925667
false;26/08/2026;0378;445660;65796-FRA13592-A;GL0220323S;CEE;FAC 595365 100005502470 595365 ;0,00001;STANDARD;15,590000;EUR;06/08/2026;100005502470;20,000;;WIRE;DED_20.00D;06/08/2026;DE0378_ENEDIS_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;3;12518474;48925668
true;26/08/2026;0001;401050;65796-FRA13592-A;GL0032223S;CEE;FAC 30002585231617 100005354669  ;0,00001;STANDARD;187,970000;EUR;02/07/2026;100005354669;;;WIRE;;02/07/2026;DE0001_ENEDIS2_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;3;12518475;48925668
false;26/08/2026;0001;606103;65796-FRA13592-A;GL0032223S;CEE;FAC 30002585231617 100005354669  ;2,00000;STANDARD;72,020000;EUR;02/07/2026;100005354669;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;02/07/2026;DE0001_ENEDIS2_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;1;12518475;48925669
false;26/08/2026;0001;606103;65796-FRA13592-A;GL0032223S;CEE;FAC 30002585231617 100005354669  ;1,00000;STANDARD;84,620000;EUR;02/07/2026;100005354669;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;02/07/2026;DE0001_ENEDIS2_070826_1.pdf;MAN;B00000007H;CEL01_SRC_FACTURESFOURNISSEURS_070826-200415_ST_CEL01_639217298557851444_001;CELERIS;2;12518475;48925670
