0001;3;GL0027263F;202608;E21;00730000004;445710;;20260730;0001N2608ZNS2;EUR;D;31522;+;;7004852K 108;GCA;;0000000;20251231;COL_2000DEB;;108;;20260914;;;;;;AUAR20260731;;Avoir;;B00000005F
0001;3;GL0027263F;202608;E21;00730000005;411100;0513913B;20260730;0001N2608ZNT3;EUR;D;10728;+;;7004852K;GCA;;0000000;20251231;;GL0027263F;;;20260914;;;;;;AUAR20260731;;Facture;;B00000005F
0001;3;GL0027263F;202608;E21;00730000005;706001;;20260730;0001N2608ZNT3;EUR;C;8940;+;;7004852K 201;GCA;;0000000;20251231;COL_2000DEB;;201;;20260914;;GL0027263F;;;;AUAR20260731;VENTE P1 ECS;Facture;;B00000005F
0001;3;GL0027263F;202608;E21;00730000005;445710;;20260730;0001N2608ZNT3;EUR;C;1788;+;;7004852K 201;GCA;;0000000;20251231;COL_2000DEB;;201;;20260914;;;;;;AUAR20260731;;Facture;;B00000005F
0688;3;GN1502637S;202608;E23;60730000006;411150;0253255E;20260730;0688K2608ZVV6;EUR;D;22056;+;;PS683131;SVD;;0000000;20260616;;GN1502637S;;;20260730;;;;;;AUAR20260731;;Facture;EFT;B00000001B
0688;3;GN1502637S;202608;E23;60730000006;707000;;20260730;0688K2608ZVV6;EUR;C;10000;+;;PS683131 500;SVD;;0000000;20260616;COL_0000DEB;;500;;20260730;;GN1502637S;;;;AUAR20260731;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1502637S;202608;E23;60730000006;707000;;20260730;0688K2608ZVV6;EUR;C;10047;+;;PS683131 500;SVD;;0000000;20260616;COL_2000DEB;;500;;20260730;;GN1502637S;;;;AUAR20260731;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1502637S;202608;E23;60730000006;445710;;20260730;0688K2608ZVV6;EUR;C;2009;+;;PS683131 500;SVD;;0000000;20260616;COL_2000DEB;;500;;20260730;;;;;;AUAR20260731;;Facture;EFT;B00000001B
0001;3;GL0019890C;202608;E21;00730000007;411100;0038122K;20260730;0001L2608ZNU1;EUR;D;25886;+;;539 REFACT LOCATION COMPT;GCA;;0000000;20260630;;GL0019890C;;;20260904;;;;;;AUAR20260731;;Facture;;B00000006G
0001;3;GL0019890C;202608;E21;00730000007;706001;;20260730;0001L2608ZNU1;EUR;C;21572;+;;0018701F 539;GCA;;0000000;20260630;COL_2000DEB;;539;;20260904;;GL0019890C;;;;AUAR20260731;VENTE P1 GAZ PF;Facture;;B00000006G
0001;3;GL0019890C;202608;E21;00730000007;445710;;20260730;0001L2608ZNU1;EUR;C;4314;+;;0018701F 539;GCA;;0000000;20260630;COL_2000DEB;;539;;20260904;;;;;;AUAR20260731;;Facture;;B00000006G
0001;3;GL0218384N;202608;E21;00730000008;411100;0509891H;20260730;0001S2608ZNN7;EUR;D;43168;+;;101 CHAUFFAGE;GCA;;0000000;20260630;;GL0218384N;;;20260830;;;;;;AUAR20260731;;Facture;;B00000003D
0001;3;GL0218384N;202608;E21;00730000008;706001;;20260730;0001S2608ZNN7;EUR;C;35973;+;;3019250Y 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;GL0218384N;;;;AUAR20260731;VENTE P1;Facture;;B00000003D
0001;3;GL0218384N;202608;E21;00730000008;445710;;20260730;0001S2608ZNN7;EUR;C;7195;+;;3019250Y 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;;;;;AUAR20260731;;Facture;;B00000003D
0001;3;GL0011416Y;202607;E21;00730000009;411100;0035988C;20260728;0001S2607ZJV3;EUR;C;651974;+;;AVOIR;GCA;;0000000;20260630;;GL0011416Y;;;20260828;;;;;;AUAR20260731;;Avoir;;B00000003D
0001;3;GL0011416Y;202607;E21;00730000009;706001;;20260728;0001S2607ZJV3;EUR;D;543312;+;;3035708C 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260828;;GL0011416Y;;;;AUAR20260731;VENTE P1;Avoir;;B00000003D
0001;3;GL0011416Y;202607;E21;00730000009;445710;;20260728;0001S2607ZJV3;EUR;D;108662;+;;3035708C 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260828;;;;;;AUAR20260731;;Avoir;;B00000003D
0001;3;GL0217257H;202608;E21;00730000010;411100;0310542H;20260730;0001S2608ZNV2;EUR;C;3063726;+;;AVOIR;GCA;;0000000;20260630;;GL0217257H;;;20260830;;;;;;AUAR20260731;;Avoir;;B00000003D
0001;3;GL0217257H;202608;E21;00730000010;706001;;20260730;0001S2608ZNV2;EUR;D;2553105;+;;3036862X 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;GL0217257H;;;;AUAR20260731;INTERESSEMENT P1;Avoir;;B00000003D
