guid;fichier_edf;nb_sources_regroupees;nb_ack_footer;nb_ack_detail;nb_oracle_edf;nb_somme_sources;montant_ack_footer;montant_ack_detail;montant_oracle_edf;montant_somme_sources;statut_lignes;statut_montant
0e0c86f1016e4fd59dc4305967a4b691;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885660971257552.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;10;10;10;10;7383078;7383078;7383078;7383078;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885660971267553.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;121824;121824;121824;121824;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885660971287554.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;290880;290880;290880;290880;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885660971297555.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;4965178;4965178;4965178;4965178;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885660971307556.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;3909411;3909411;3909411;3909411;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885660971317557.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;39559100;39559100;39559100;39559100;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885660971327558.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;8;8;8;8;4792748;4792748;4792748;4792748;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885660971337559.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;74116;74116;74116;74116;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885660971347560.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;24000;24000;24000;24000;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885660971357561.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;650702;650702;650702;650702;OK;OK
f1a79e3b35434847b234ed0705ae406d;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885710123267562.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;111098;111098;111098;111098;OK;OK
f1a79e3b35434847b234ed0705ae406d;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885710123307563.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;4;4;4;4;4;8086090;8086090;8086090;8086090;OK;OK
f1a79e3b35434847b234ed0705ae406d;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885710123387564.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;696217;696217;696217;696217;OK;OK
f1a79e3b35434847b234ed0705ae406d;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885710123397565.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;117611;117611;117611;117611;OK;OK
f1a79e3b35434847b234ed0705ae406d;CDPG.NC4.IMPORT_ACK.DLK_VIR_17885710123417566.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;64391;64391;64391;64391;OK;OK
