guid;fichier_source;nb_dk;nb_dk_fin01;nb_oracle_source;montant_dk_entete;montant_dk;montant_dk_fin01_entete;montant_dk_fin01;montant_oracle_source;euro_lines;statut_lignes;statut_montant
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0348DCWEXP-20260905-48965311_20260905-015131.txt;;2;2;;;3747899;3747899;3747899;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0367DOSEXP-20260905-48965311_20260905-015131.txt;;5;5;;;9970009;9970009;9970009;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0380DNAEXP-20260905-48965311_20260905-015131.txt;;1;1;;;2419200;2419200;2419200;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0394DRWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;389865;389865;389865;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0441DMSEXP-20260905-48965311_20260905-015131.txt;;8;8;;;3282980;3282980;3282980;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0452DLSEXP-20260905-48965311_20260905-015131.txt;;1;1;;;344648;344648;344648;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0461DEWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;1079938;1079938;1079938;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0476DEWEXP-20260905-48965311_20260905-015131.txt;;2;2;;;651185;651185;651185;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0479DCWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;46434;46434;46434;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0480DEWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;5611560;5611560;5611560;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0486DSWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;1725414;1725414;1725414;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0490DEWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;7200;7200;7200;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0490DOSEXP-20260905-48965311_20260905-015131.txt;;3;3;;;23534789;23534789;23534789;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0490DRWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;212861;212861;212861;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0514DNAEXP-20260905-48965311_20260905-015131.txt;;1;1;;;38698;38698;38698;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0520DEWEXP-20260905-48965311_20260905-015131.txt;;2;2;;;430534;430534;430534;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0523DSWEXP-20260905-48965311_20260905-015131.txt;;3;3;;;630040;630040;630040;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0531DRWEXP-20260905-48965311_20260905-015131.txt;;2;2;;;2435000;2435000;2435000;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0540DCWEXP-20260905-48965311_20260905-015131.txt;;2;2;;;383040;383040;383040;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0577DRWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;14824445;14824445;14824445;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0597EPSEXP-20260905-48965311_20260905-015131.txt;;1;1;;;14400000;14400000;14400000;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0653DRWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;404430;404430;404430;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0658DOSEXP-20260905-48965311_20260905-015131.txt;;2;2;;;203621;203621;203621;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0691DEWEXP-20260905-48965311_20260905-015131.txt;;2;2;;;355529;355529;355529;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0693DCWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;35472;35472;35472;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0804DOSEXP-20260905-48965311_20260905-015131.txt;;2;2;;;1358914;1358914;1358914;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0854DEWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;400376;400376;400376;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30003-0930DEWEXP-20260905-48965311_20260905-015131.txt;;6;6;;;1012189;1012189;1012189;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30004-0119DOSEXP-20260905-48965311_20260905-015131.txt;;10;10;;;7383078;7383078;7383078;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30004-0300DMSEXP-20260905-48965311_20260905-015131.txt;;2;2;;;121824;121824;121824;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30004-0361DMSEXP-20260905-48965311_20260905-015131.txt;;1;1;;;290880;290880;290880;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30004-0362DRWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;4965178;4965178;4965178;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30004-0363DMSEXP-20260905-48965311_20260905-015131.txt;;1;1;;;3909411;3909411;3909411;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30004-0376DCWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;39559100;39559100;39559100;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30004-0502DMSEXP-20260905-48965311_20260905-015131.txt;;8;8;;;4792748;4792748;4792748;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30004-0630DCWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;74116;74116;74116;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30004-0631DRWEXP-20260905-48965311_20260905-015131.txt;;1;1;;;24000;24000;24000;1;OK;OK
0e0c86f1016e4fd59dc4305967a4b691;DK_FIN01_30004-0800DEWEXP-20260905-48965311_20260905-015131.txt;;3;3;;;650702;650702;650702;1;OK;OK
f1a79e3b35434847b234ed0705ae406d;DK_FIN01_30003-0139DRWGPX-20260905-48966159_20260905-031418.txt;;1;1;;;111098;111098;111098;1;OK;OK
f1a79e3b35434847b234ed0705ae406d;DK_FIN01_30004-0001DLSGPX-20260905-48966159_20260905-031418.txt;;1;1;;;491628;491628;491628;1;OK;OK
f1a79e3b35434847b234ed0705ae406d;DK_FIN01_30004-0001DMSGPX-20260905-48966159_20260905-031418.txt;;1;1;;;1865612;1865612;1865612;1;OK;OK
f1a79e3b35434847b234ed0705ae406d;DK_FIN01_30004-0001DRWGPX-20260905-48966159_20260905-031418.txt;;1;1;;;5476070;5476070;5476070;1;OK;OK
f1a79e3b35434847b234ed0705ae406d;DK_FIN01_30004-0001DSWGPX-20260905-48966159_20260905-031418.txt;;1;1;;;252780;252780;252780;1;OK;OK
f1a79e3b35434847b234ed0705ae406d;DK_FIN01_30004-0119DOSGPX-20260905-48966159_20260905-031418.txt;;1;1;;;696217;696217;696217;1;OK;OK
f1a79e3b35434847b234ed0705ae406d;DK_FIN01_30004-0346DSWGPX-20260905-48966159_20260905-031418.txt;;1;1;;;117611;117611;117611;1;OK;OK
f1a79e3b35434847b234ed0705ae406d;DK_FIN01_30004-0630DCWGPX-20260905-48966159_20260905-031418.txt;;1;1;;;64391;64391;64391;1;OK;OK
