12570804;0688K2608AUUF;STANDARD;2026-08-17T00:00:00;;5416;;;17273;;151.96;EUR;;;;;;GAZ2608Facture intragroupe CID 0688;;;2026-08-26T16:08:44;1277;1277;2026-08-26T16:08:44;1277;;;;;;;;;;GAZ;FAC02_SRC_FACTURESFOURNISSEURS_180826-004902_ST_FAC02_639226109427442508_001;;;;;;JE.FR.APXIISIM.TAX_RULE;CRE/M;;;;;;;;;;;;;;;;;;;;;AMONTS;;;EMU FIXED;2026-08-26T16:08:44;1;EUR;;ENERGIE;;;GROUPEDKA;;;2026-08-26T00:00:00;7788309;;;87;;;;;;;;;17/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DLS0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12570805;0688K2608AUUH;STANDARD;2026-08-17T00:00:00;;5416;;;17273;;106.99;EUR;;;;;;GAZ2608Facture intragroupe CID 0688;;;2026-08-26T16:08:44;1277;1277;2026-08-26T16:08:44;1277;;;;;;;;;;GAZ;FAC02_SRC_FACTURESFOURNISSEURS_180826-004902_ST_FAC02_639226109427442508_001;;;;;;JE.FR.APXIISIM.TAX_RULE;CRE/M;;;;;;;;;;;;;;;;;;;;;AMONTS;;;EMU FIXED;2026-08-26T16:08:44;1;EUR;;ENERGIE;;;GROUPEDKA;;;2026-08-26T00:00:00;7788309;;;87;;;;;;;;;17/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DLS0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12570806;0688K2608AUUK;STANDARD;2026-08-17T00:00:00;;5416;;;17273;;74.72;EUR;;;;;;GAZ2608Facture intragroupe CID 0688;;;2026-08-26T16:08:44;1277;1277;2026-08-26T16:08:44;1277;;;;;;;;;;GAZ;FAC02_SRC_FACTURESFOURNISSEURS_180826-004902_ST_FAC02_639226109427442508_001;;;;;;JE.FR.APXIISIM.TAX_RULE;CRE/M;;;;;;;;;;;;;;;;;;;;;AMONTS;;;EMU FIXED;2026-08-26T16:08:44;1;EUR;;ENERGIE;;;GROUPEDKA;;;2026-08-26T00:00:00;7788309;;;87;;;;;;;;;17/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DLS0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12570807;0688K2608AVVN;STANDARD;2026-08-17T00:00:00;;5416;;;23958;;581.21;EUR;;;;;;GAZ2608Facture intragroupe CID 0688;;;2026-08-26T16:08:44;1277;1277;2026-08-26T16:08:44;1277;;;;;;;;;;GAZ;FAC02_SRC_FACTURESFOURNISSEURS_180826-004902_ST_FAC02_639226109427442508_001;;;;;;JE.FR.APXIISIM.TAX_RULE;CRE/M;;;;;;;;;;;;;;;;;;;;;AMONTS;;;EMU FIXED;2026-08-26T16:08:44;1;EUR;;ENERGIE;;;GROUPEDKA;;;2026-08-26T00:00:00;7788489;;;90;;;;;;;;;17/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DRW0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12570808;0688K2608AUSF;STANDARD;2026-08-17T00:00:00;;5416;;;38496;;1166.12;EUR;;;;;;GAZ2608Facture intragroupe CID 0688;;;2026-08-26T16:08:44;1277;1277;2026-08-26T16:08:44;1277;;;;;;;;;;GAZ;FAC02_SRC_FACTURESFOURNISSEURS_180826-004902_ST_FAC02_639226109427442508_001;;;;;;JE.FR.APXIISIM.TAX_RULE;CRE/M;;;;;;;;;;;;;;;;;;;;;AMONTS;;;EMU FIXED;2026-08-26T16:08:44;1;EUR;;ENERGIE;;;GROUPEDKA;;;2026-08-26T00:00:00;7788270;;;86;;;;;;;;;17/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEW0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12570809;0688K2608AUQC;STANDARD;2026-08-17T00:00:00;;5416;;;38496;;228.61;EUR;;;;;;GAZ2608Facture intragroupe CID 0688;;;2026-08-26T16:08:44;1277;1277;2026-08-26T16:08:44;1277;;;;;;;;;;GAZ;FAC02_SRC_FACTURESFOURNISSEURS_180826-004902_ST_FAC02_639226109427442508_001;;;;;;JE.FR.APXIISIM.TAX_RULE;CRE/M;;;;;;;;;;;;;;;;;;;;;AMONTS;;;EMU FIXED;2026-08-26T16:08:44;1;EUR;;ENERGIE;;;GROUPEDKA;;;2026-08-26T00:00:00;7788270;;;86;;;;;;;;;17/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEW0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12570810;0688K2608AUPY;STANDARD;2026-08-17T00:00:00;;5416;;;38496;;120.17;EUR;;;;;;GAZ2608Facture intragroupe CID 0688;;;2026-08-26T16:08:44;1277;1277;2026-08-26T16:08:44;1277;;;;;;;;;;GAZ;FAC02_SRC_FACTURESFOURNISSEURS_180826-004902_ST_FAC02_639226109427442508_001;;;;;;JE.FR.APXIISIM.TAX_RULE;CRE/M;;;;;;;;;;;;;;;;;;;;;AMONTS;;;EMU FIXED;2026-08-26T16:08:44;1;EUR;;ENERGIE;;;GROUPEDKA;;;2026-08-26T00:00:00;7788270;;;86;;;;;;;;;17/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEW0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12570811;0688K2608AVSG;STANDARD;2026-08-17T00:00:00;;5416;;;10557;;38.90;EUR;;;;;;GAZ2608Facture intragroupe CID 0688;;;2026-08-26T16:08:44;1277;1277;2026-08-26T16:08:44;1277;;;;;;;;;;GAZ;FAC02_SRC_FACTURESFOURNISSEURS_180826-004902_ST_FAC02_639226109427442508_001;;;;;;JE.FR.APXIISIM.TAX_RULE;CRE/M;;;;;;;;;;;;;;;;;;;;;AMONTS;;;EMU FIXED;2026-08-26T16:08:44;1;EUR;;ENERGIE;;;GROUPEDKA;;;2026-08-26T00:00:00;7788357;;;88;;;;;;;;;17/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DMS0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12570812;0688K2608AVSL;STANDARD;2026-08-17T00:00:00;;5416;;;10557;;190.46;EUR;;;;;;GAZ2608Facture intragroupe CID 0688;;;2026-08-26T16:08:44;1277;1277;2026-08-26T16:08:44;1277;;;;;;;;;;GAZ;FAC02_SRC_FACTURESFOURNISSEURS_180826-004902_ST_FAC02_639226109427442508_001;;;;;;JE.FR.APXIISIM.TAX_RULE;CRE/M;;;;;;;;;;;;;;;;;;;;;AMONTS;;;EMU FIXED;2026-08-26T16:08:44;1;EUR;;ENERGIE;;;GROUPEDKA;;;2026-08-26T00:00:00;7788357;;;88;;;;;;;;;17/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DMS0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12570813;0688K2608AUSQ;STANDARD;2026-08-17T00:00:00;;5416;;;38496;;61.98;EUR;;;;;;GAZ2608Facture intragroupe CID 0688;;;2026-08-26T16:08:44;1277;1277;2026-08-26T16:08:44;1277;;;;;;;;;;GAZ;FAC02_SRC_FACTURESFOURNISSEURS_180826-004902_ST_FAC02_639226109427442508_001;;;;;;JE.FR.APXIISIM.TAX_RULE;CRE/M;;;;;;;;;;;;;;;;;;;;;AMONTS;;;EMU FIXED;2026-08-26T16:08:44;1;EUR;;ENERGIE;;;GROUPEDKA;;;2026-08-26T00:00:00;7788270;;;86;;;;;;;;;17/08/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEW0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
