guid;categorie;fichier;statut;detail
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039548279.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30003-0245DLSEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30003-0245DLSEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30003-0245DLSEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039588280.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30003-0348DCWEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30003-0348DCWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30003-0348DCWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039588281.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30003-0414DRWEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30003-0414DRWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30003-0414DRWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039618282.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30003-0441DMSEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30003-0441DMSEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30003-0441DMSEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039628283.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30003-0452DLSEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30003-0452DLSEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30003-0452DLSEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039738284.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30003-0476DEWEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30003-0476DEWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30003-0476DEWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039768285.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30003-0514DNAEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30003-0514DNAEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30003-0514DNAEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039778286.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30003-0930DEWEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30003-0930DEWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30003-0930DEWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039788287.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30004-0119DOSEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30004-0119DOSEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30004-0119DOSEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039798288.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30004-0149DSWEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30004-0149DSWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30004-0149DSWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039798289.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30004-0373DSWEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30004-0373DSWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30004-0373DSWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039808290.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30004-0502DMSEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30004-0502DMSEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30004-0502DMSEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039818291.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30004-0630DCWEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30004-0630DCWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30004-0630DCWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039828292.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;DK;DK_30004-0800DEWEMP-20260915-49039500_20260915-021513.txt;OK;attendu via Oracle
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_source;DK_FIN01_30004-0800DEWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;DK_FIN01_cible;DK_FIN01_30004-0800DEWEMP-20260915-49039500_20260915-021513.txt;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315039828293.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315033758415.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315033858416.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315033938417.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315033968418.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315033988419.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315033998420.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315034008421.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315034018422.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315034028423.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315034048424.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315034058425.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315034068426.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315034078427.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315034088428.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0ab9fb010eba4d98a464464d897f9608;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894315034098429.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;ORPHELIN;present mais non reference par Oracle
0b4721a332414430ad993602b4899711;DK;DK_30004-0001DCWGPX-20260915-49039706_20260915-032705.txt;OK;attendu via Oracle
0b4721a332414430ad993602b4899711;DK_FIN01_source;DK_FIN01_30004-0001DCWGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;DK_FIN01_cible;DK_FIN01_30004-0001DCWGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894357642518514.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0b4721a332414430ad993602b4899711;DK;DK_30004-0001DEWGPX-20260915-49039706_20260915-032705.txt;OK;attendu via Oracle
0b4721a332414430ad993602b4899711;DK_FIN01_source;DK_FIN01_30004-0001DEWGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;DK_FIN01_cible;DK_FIN01_30004-0001DEWGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894357642518514.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0b4721a332414430ad993602b4899711;DK;DK_30004-0001DMSGPX-20260915-49039706_20260915-032705.txt;OK;attendu via Oracle
0b4721a332414430ad993602b4899711;DK_FIN01_source;DK_FIN01_30004-0001DMSGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;DK_FIN01_cible;DK_FIN01_30004-0001DMSGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894357642518514.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0b4721a332414430ad993602b4899711;DK;DK_30004-0001DNAGPX-20260915-49039706_20260915-032705.txt;OK;attendu via Oracle
0b4721a332414430ad993602b4899711;DK_FIN01_source;DK_FIN01_30004-0001DNAGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;DK_FIN01_cible;DK_FIN01_30004-0001DNAGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894357642518514.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0b4721a332414430ad993602b4899711;DK;DK_30004-0001DOSGPX-20260915-49039706_20260915-032705.txt;OK;attendu via Oracle
0b4721a332414430ad993602b4899711;DK_FIN01_source;DK_FIN01_30004-0001DOSGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;DK_FIN01_cible;DK_FIN01_30004-0001DOSGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894357642518514.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0b4721a332414430ad993602b4899711;DK;DK_30004-0001DRWGPX-20260915-49039706_20260915-032705.txt;OK;attendu via Oracle
0b4721a332414430ad993602b4899711;DK_FIN01_source;DK_FIN01_30004-0001DRWGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;DK_FIN01_cible;DK_FIN01_30004-0001DRWGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894357642518514.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0b4721a332414430ad993602b4899711;DK;DK_30004-0001DSWGPX-20260915-49039706_20260915-032705.txt;OK;attendu via Oracle
0b4721a332414430ad993602b4899711;DK_FIN01_source;DK_FIN01_30004-0001DSWGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;DK_FIN01_cible;DK_FIN01_30004-0001DSWGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894357642518514.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0b4721a332414430ad993602b4899711;DK;DK_30004-0119DOSGPX-20260915-49039706_20260915-032705.txt;OK;attendu via Oracle
0b4721a332414430ad993602b4899711;DK_FIN01_source;DK_FIN01_30004-0119DOSGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;DK_FIN01_cible;DK_FIN01_30004-0119DOSGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894357642538515.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0b4721a332414430ad993602b4899711;DK;DK_30004-0363DMSGPX-20260915-49039706_20260915-032705.txt;OK;attendu via Oracle
0b4721a332414430ad993602b4899711;DK_FIN01_source;DK_FIN01_30004-0363DMSGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;DK_FIN01_cible;DK_FIN01_30004-0363DMSGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894357642548516.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
0b4721a332414430ad993602b4899711;DK;DK_30004-0512DLSGPX-20260915-49039706_20260915-032705.txt;OK;attendu via Oracle
0b4721a332414430ad993602b4899711;DK_FIN01_source;DK_FIN01_30004-0512DLSGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;DK_FIN01_cible;DK_FIN01_30004-0512DLSGPX-20260915-49039706_20260915-032705.txt;OK;
0b4721a332414430ad993602b4899711;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894357642568517.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0378DLSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0378DLSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0378DLSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426288518.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0378DMSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0378DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0378DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426288518.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0378DNAGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0378DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0378DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426288518.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0378DRWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0378DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0378DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426288518.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0378DSWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0378DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0378DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426288518.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0380DNAGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0380DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0380DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426308519.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0386DRWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0386DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0386DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426318520.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0392DNAGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0392DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0392DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426328521.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0393DMSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
