Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;401100;27158-FRA94800;GK0028795X;VFF;Facture AUTOVISION 280485 072026;0;STANDARD;67,00;EUR;16/07/2026;280485;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;27158-FRA94800;GK1327700A;VFF;Facture AUTOVISION 280485 072026;1;STANDARD;55,83;EUR;16/07/2026;280485;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;27158-FRA94800;GK0028795X;VFF;Facture AUTOVISION 280485 072026;0;STANDARD;11,17;EUR;16/07/2026;280485;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;27158-FRA94800;GK0028795X;VFF;Facture AUTOVISION 280838 072026;0;STANDARD;67,00;EUR;28/07/2026;280838;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;27158-FRA94800;GK0001074W;VFF;Facture AUTOVISION 280838 072026;1;STANDARD;55,83;EUR;28/07/2026;280838;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;27158-FRA94800;GK0028795X;VFF;Facture AUTOVISION 280838 072026;0;STANDARD;11,17;EUR;28/07/2026;280838;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
