NOT;21069Y-OFFICE;DLS0001;GK0010152L;04/03/2026;OAE000;28271;61271;DEB/M;EMPLOYE;7791081;NOT;87
NOT;74603L-OFFICE;DMS0001;GK1359742L;17/02/2026;OAE000;3268060;4040030;DEB/M;EMPLOYE;7791119;NOT;88
NOT;39294C-OFFICE;DCW0001;GK0001592J;28/02/2026;OAE000;20990;53990;DEB/M;EMPLOYE;7791093;NOT;85
NOT;73881L-OFFICE;DCW0001;GK0001592J;26/02/2026;OAE000;3118061;3812138;DEB/M;EMPLOYE;7791093;NOT;85
NOT;74603L-OFFICE;DMS0001;GK1359742L;19/02/2026;OAE000;3268060;4040030;DEB/M;EMPLOYE;7791119;NOT;88
NOT;15974T-OFFICE;DSW0001;GK0007136J;02/03/2026;OAE000;19689;52689;DEB/M;EMPLOYE;7791107;NOT;91
NOT;74603L-OFFICE;DMS0001;GK1359742L;20/02/2026;OAE000;3268060;4040030;DEB/M;EMPLOYE;7791119;NOT;88
NOT;50369A-OFFICE;DSW0001;GK1434914J;20/02/2026;OAE000;19199;52199;DEB/M;EMPLOYE;7791107;NOT;91
NOT;57167W-OFFICE;DSW0373;GK0008832L;21/02/2026;OAE000;19300;52300;DEB/M;EMPLOYE;7791111;NOT;344
NOT;62708K-OFFICE;DCW0001;GK0001592J;22/02/2026;OAE000;27369;60369;DEB/M;EMPLOYE;7791093;NOT;85
NOT;43860K-OFFICE;DSW0001;GK0007312J;23/02/2026;OAE000;19652;52652;DEB/M;EMPLOYE;7791107;NOT;91
NOT;67400J-OFFICE;DSW0001;GK1331613X;23/02/2026;OAE000;1538032;1788081;DEB/M;EMPLOYE;7791107;NOT;91
NOT;71236F-OFFICE;DOS0001;GK0028786L;26/02/2026;OAE000;2652063;3206581;DEB/M;EMPLOYE;7791087;NOT;82
NOT;65355T-OFFICE;DSW0001;GK0232191D;04/03/2026;OAE000;785027;808630;DEB/M;EMPLOYE;7791107;NOT;91
NOT;70410W-OFFICE;DCW0001;GK0001592J;25/02/2026;OAE000;2547042;3130563;DEB/M;EMPLOYE;7791093;NOT;85
NOT;43156J-OFFICE;DMS0441;GK0001109K;02/03/2026;OAE000;23822;56822;DEB/M;EMPLOYE;7791101;NOT;107
NOT;63862D-OFFICE;DOS0119;GK0463516Y;04/03/2026;OAE000;329006;969079;DEB/M;EMPLOYE;13031079;NOT;249
NOT;76793T-OFFICE;DMS0001;GK0001102C;02/03/2026;OAE000;3632112;4639662;DEB/M;EMPLOYE;7791119;NOT;88
NOT;37012A-OFFICE;DMS0001;GK0064964Y;03/03/2026;OAE000;23403;62482;DEB/M;EMPLOYE;7791119;NOT;88
NOT;72098R-OFFICE;DEW0001;GK0001508N;04/03/2026;OAE000;2774070;3300509;DEB/M;EMPLOYE;7791095;NOT;86
NOT;54047P-OFFICE;DSW0001;GK0006510Y;02/03/2026;OAE000;19019;52019;DEB/M;EMPLOYE;7791107;NOT;91
NOT;63515Y-OFFICE;DSW0001;GK0825886G;25/02/2026;OAE000;157040;242040;DEB/M;EMPLOYE;7791107;NOT;91
NOT;69429D-OFFICE;DMS0001;GK0001267P;25/02/2026;OAE000;2328035;2873958;DEB/M;EMPLOYE;7791119;NOT;88
NOT;70086T-OFFICE;DLS0001;GK0010136T;25/02/2026;OAE000;2488044;3069525;DEB/M;EMPLOYE;7791081;NOT;87
NOT;67546B-OFFICE;DMS0001;GK0001267P;26/02/2026;OAE000;1618040;2721391;DEB/M;EMPLOYE;7791119;NOT;88
NOT;76773S-OFFICE;DEW0001;GK0001436G;26/02/2026;OAE000;3629112;4634735;DEB/M;EMPLOYE;7791095;NOT;86
NOT;61606K-OFFICE;DLS0001;GK0010131M;04/03/2026;OAE000;24083;57083;DEB/M;EMPLOYE;7791081;NOT;87
NOT;74237E-OFFICE;DNA0001;GK0806453Z;27/02/2026;OAE000;3204137;3932596;DEB/M;EMPLOYE;7791083;NOT;89
NOT;41393P-OFFICE;DCW0001;GK0001592J;27/02/2026;OAE000;20991;53991;DEB/M;EMPLOYE;7791093;NOT;85
NOT;74943J-OFFICE;DOS0119;GK0463062G;27/02/2026;OAE000;3278086;4056135;DEB/M;EMPLOYE;13031079;NOT;249
