true;0001;452756;11884913
true;0001;493277;11884914
true;0001;499825;11884915
true;0119;501133;11884916
true;0001;501600;11884917
true;0119;501758;11884918
true;0001;502293;11884919
true;0001;502513;11884920
true;0001;502840;11884921
true;0001;505011;11884922
true;0001;505177;11884923
true;0001;505791;11884924
true;0001;506154;11884925
true;0001;506737;11884926
true;0001;506739;11884927
true;0441;506766;11884928
true;0001;506842;11884929
true;0001;507345;11884930
true;0001;507368;11884931
true;0441;507439;11884932
true;0001;507554;11884933
true;0001;507719;11884934
true;0001;508120;11884935
true;0001;508221;11884936
true;0001;508309;11884937
true;0001;508360;11884938
true;0001;508363;11884939
true;0001;508376;11884940
true;0001;508514;11884941
true;0001;508716;11884942
true;0001;508816;11884943
true;0001;508832;11884944
true;0001;508899;11884945
true;0001;508983;11884946
true;0001;508985;11884947
true;0119;509234;11884948
true;0001;509290;11884949
true;0001;509336;11884950
true;0001;510023;11884951
true;0001;510268;11884952
true;0001;510323;11884953
true;0001;510334;11884954
true;0001;510605;11884955
true;0001;510645;11884956
true;0001;510792;11884957
true;0001;510804;11884958
true;0001;511042;11884959
true;0001;511178;11884960
true;0373;511217;11884961
true;0001;511293;11884962
true;0001;511299;11884963
true;0001;511353;11884964
true;0001;511370;11884965
true;0001;511375;11884966
true;0001;511446;11884967
true;0441;511545;11884968
true;0119;511574;11884969
true;0001;511589;11884970
true;0001;511679;11884971
true;0001;511777;11884972
true;0001;511793;11884973
true;0001;511883;11884974
true;0001;511896;11884975
true;0001;512008;11884976
true;0001;512033;11884977
true;0001;512084;11884978
true;0001;512103;11884979
true;0001;512239;11884980
true;0001;512299;11884981
true;0119;512315;11884982
true;0001;512323;11884983
true;0001;512366;11884984
true;0001;512382;11884985
true;0001;512450;11884986
true;0001;512457;11884987
true;0001;512472;11884988
true;0001;512475;11884989
true;0001;512512;11884990
true;0001;512583;11884991
true;0001;512671;11884992
true;0348;512690;11884993
true;0001;512713;11884994
true;0001;512714;11884995
true;0119;512716;11884996
true;0001;512737;11884997
true;0001;512772;11884998
true;0001;512779;11884999
true;0119;512814;11885000
true;0001;512819;11885001
true;0001;512820;11885002
true;0001;512831;11885003
true;0001;512833;11885004
true;0001;512897;11885005
true;0001;512932;11885006
true;0001;512983;11885007
true;0001;512994;11885008
true;0001;513015;11885009
true;0001;513026;11885010
true;0001;513050;11885011
true;0001;513061;11885012
true;0119;513066;11885013
true;0001;513073;11885014
true;0630;513080;11885015
true;0441;513081;11885016
true;0001;513087;11885017
true;0001;513090;11885018
true;0001;513092;11885019
true;0001;513095;11885020
true;0001;513106;11885021
true;0001;513107;11885022
true;0001;513113;11885023
true;0001;513114;11885024
true;0001;513115;11885025
true;0001;513117;11885026
true;0119;513128;11885027
true;0001;513130;11885028
true;0001;513138;11885029
true;0001;513145;11885030
true;0001;513148;11885031
true;0001;513155;11885032
true;0001;513162;11885033
true;0001;513175;11885034
true;0001;513181;11885035
true;0001;513183;11885036
true;0001;513189;11885037
true;0001;513194;11885038
true;0001;513204;11885039
true;0001;513214;11885040
true;0001;513217;11885041
true;0001;513219;11885042
true;0001;513237;11885043
true;0001;513239;11885044
true;0001;513260;11885045
true;0001;513262;11885046
true;0001;513265;11885047
true;0001;513267;11885048
true;0001;513270;11885049
true;0001;513271;11885050
true;0001;513272;11885051
true;0001;513273;11885052
true;0001;513276;11885053
true;0001;513281;11885054
true;0001;513282;11885055
true;0001;513292;11885056
true;0001;513293;11885057
true;0502;513294;11885058
true;0001;513295;11885059
true;0119;513299;11885060
true;0119;513304;11885061
true;0001;513308;11885062
true;0001;513311;11885063
true;0001;513314;11885064
true;0514;513315;11885065
true;0001;513327;11885066
true;0001;513333;11885067
true;0001;513334;11885068
true;0001;513336;11885069
true;0001;513342;11885070
true;0001;513349;11885071
true;0001;513351;11885072
true;0001;513361;11885073
true;0001;513362;11885074
true;0001;513375;11885075
true;0001;513376;11885076
true;0001;513381;11885077
true;0001;513383;11885078
true;0001;513400;11885079
true;0001;513403;11885080
true;0001;513406;11885081
true;0001;513412;11885082
true;0001;513416;11885083
true;0001;513421;11885084
true;0001;513427;11885085
true;0001;513430;11885086
true;0001;513432;11885087
true;0001;513438;11885088
true;0001;513443;11885089
true;0001;513444;11885090
true;0001;513445;11885091
true;0001;513451;11885092
true;0001;513456;11885093
true;0514;513459;11885094
true;0001;513461;11885095
true;0001;513463;11885096
true;0001;513466;11885097
true;0001;513479;11885098
true;0001;513482;11885099
true;0001;513484;11885100
true;0001;513486;11885101
true;0001;513487;11885102
true;0001;513494;11885103
true;0514;513500;11885104
true;0001;513505;11885105
true;0001;513521;11885106
true;0001;513525;11885107
true;0800;513531;11885108
true;0441;513537;11885109
true;0001;513540;11885110
true;0001;513542;11885111
true;0001;513544;11885112
true;0001;513546;11885113
true;0001;513547;11885114
true;0001;513549;11885115
true;0001;513560;11885116
true;0001;513576;11885117
true;0001;513608;11885118
true;0001;513629;11885119
true;0001;513657;11885120
true;0001;513671;11885121
true;0001;513772;11885122
true;0001;513773;11885123
