GAZ;01/08/2026;37;305502,47;305502,47;FAC02_SRC_FACTURESFOURNISSEURS_010826-011220_ST_FAC02_639211435409480120_001;0
ING;01/08/2026;44;250474,29;250474,29;FAC02_SRC_FACTURESFOURNISSEURS_010826-011220_ST_FAC02_639211435409480120_001;0
HAC;01/08/2026;6;8113,15;8113,15;FAC02_SRC_FACTURESFOURNISSEURS_010826-011220_ST_FAC02_639211435409480120_001;0
