GL Closing Date;Company Code;Compte local;ID fournisseur externe;Appro Task Code;Code Folio;Description;Quantity;Type;Montant;Currency Code;Document Date;Document Number;VAT %;Nature 1;Nature 2;VAT Type;Due Date;Invoice Scan ID;Invoice Scan Source;Region Code;Source file id;Application source
26/08/2026;0804;401100;25053-FRA69002;GN1729151V;HAF;CREDIT - FA33564970/A;0,00001;CREDIT;-495,90;EUR;01/07/2026;FA33564970/A;0,00;;;;;PRN-AAVS000453-CHAR-FA33564970.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260826_210251;PIRENE
26/08/2026;0804;445660;25053-FRA69002;GN1729151V;HAF;CREDIT - FA33564970/A;190,00010;CREDIT;-82,65;EUR;01/07/2026;FA33564970/A;20,00;;;DED_20.00D;;PRN-AAVS000453-CHAR-FA33564970.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260826_210251;PIRENE
26/08/2026;0804;602210;25053-FRA69002;GN1729151V;HAF;CREDIT - FA33564970/A;190,00010;CREDIT;-413,25;EUR;01/07/2026;FA33564970/A;20,00;UC ACHAT DE CARBURANT;;;;PRN-AAVS000453-CHAR-FA33564970.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260826_210251;PIRENE
26/08/2026;0804;401100;25053-FRA69002;GN1729151V;HAF;STANDARD - FA33564970/C;0,00001;STANDARD;496,30;EUR;01/07/2026;FA33564970/C;0,00;;;;;PRN-FVS0084826-CHAR-FA33564970.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260826_210251;PIRENE
26/08/2026;0804;445660;25053-FRA69002;GN1729151V;HAF;STANDARD - FA33564970/C;190,00000;STANDARD;82,72;EUR;01/07/2026;FA33564970/C;20,00;;;DED_20.00D;;PRN-FVS0084826-CHAR-FA33564970.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260826_210251;PIRENE
26/08/2026;0804;602210;25053-FRA69002;GN1729151V;HAF;STANDARD - FA33564970/C;190,00000;STANDARD;413,58;EUR;01/07/2026;FA33564970/C;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0084826-CHAR-FA33564970.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260826_210251;PIRENE
