Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-015828 072026;0;STANDARD;1219,66;EUR;09/07/2026;FC26-015828;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001234C;VFF;Facture sd services FC26-015828 072026;1;STANDARD;1016,38;EUR;09/07/2026;FC26-015828;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-015828 072026;0;STANDARD;203,28;EUR;09/07/2026;FC26-015828;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-015658 072026;0;STANDARD;1499,41;EUR;09/07/2026;FC26-015658;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0503770R;VFF;Facture sd services FC26-015658 072026;1;STANDARD;1249,51;EUR;09/07/2026;FC26-015658;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-015658 072026;0;STANDARD;249,90;EUR;09/07/2026;FC26-015658;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;S00115562-ITA10135;GK0028795X;VFF;Facture Kuantic 8851200380 052026;0;STANDARD;4800,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;622840;S00115562-ITA10135;GK0008827F;VFF;Facture Kuantic 8851200380 052026;4;STANDARD;1200,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;622840;S00115562-ITA10135;GK0009802N;VFF;Facture Kuantic 8851200380 052026;1;STANDARD;300,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;622840;S00115562-ITA10135;GK0009543V;VFF;Facture Kuantic 8851200380 052026;3;STANDARD;900,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;622840;S00115562-ITA10135;GK0231891M;VFF;Facture Kuantic 8851200380 052026;1;STANDARD;300,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;622840;S00115562-ITA10135;GK0997956R;VFF;Facture Kuantic 8851200380 052026;1;STANDARD;300,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;622840;S00115562-ITA10135;GK0009897X;VFF;Facture Kuantic 8851200380 052026;1;STANDARD;300,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;622840;S00115562-ITA10135;GK0232191D;VFF;Facture Kuantic 8851200380 052026;1;STANDARD;300,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;622840;S00115562-ITA10135;GK1642407X;VFF;Facture Kuantic 8851200380 052026;2;STANDARD;600,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;622840;S00115562-ITA10135;GK0009541S;VFF;Facture Kuantic 8851200380 052026;1;STANDARD;300,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;622840;S00115562-ITA10135;GK0009892R;VFF;Facture Kuantic 8851200380 052026;1;STANDARD;300,00;EUR;28/05/2026;8851200380;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B
25/08/2026;0001;401100;S00075176-FRA92400;GK0028795X;VFF;Facture Vulco 5053712398 072026;0;STANDARD;372,22;EUR;30/07/2026;5053712398;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;S00075176-FRA92400;GK0001426W;VFF;Facture Vulco 5053712398 072026;1;STANDARD;372,22;EUR;30/07/2026;5053712398;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-017346 072026;0;STANDARD;1329,88;EUR;29/07/2026;FC26-017346;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001263K;VFF;Facture sd services FC26-017346 072026;1;STANDARD;1108,23;EUR;29/07/2026;FC26-017346;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-017346 072026;0;STANDARD;221,65;EUR;29/07/2026;FC26-017346;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-017412 072026;0;STANDARD;832,21;EUR;30/07/2026;FC26-017412;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001273X;VFF;Facture sd services FC26-017412 072026;1;STANDARD;693,51;EUR;30/07/2026;FC26-017412;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-017412 072026;0;STANDARD;138,70;EUR;30/07/2026;FC26-017412;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00035 082026;0;STANDARD;396,97;EUR;03/08/2026;F202608-1-00035;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0001576R;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00035 082026;1;STANDARD;330,81;EUR;03/08/2026;F202608-1-00035;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00035 082026;0;STANDARD;66,16;EUR;03/08/2026;F202608-1-00035;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00036 082026;0;STANDARD;364,25;EUR;03/08/2026;F202608-1-00036;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0001616L;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00036 082026;1;STANDARD;303,54;EUR;03/08/2026;F202608-1-00036;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00036 082026;0;STANDARD;60,71;EUR;03/08/2026;F202608-1-00036;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00037 082026;0;STANDARD;388,87;EUR;03/08/2026;F202608-1-00037;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0001598R;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00037 082026;1;STANDARD;324,06;EUR;03/08/2026;F202608-1-00037;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00037 082026;0;STANDARD;64,81;EUR;03/08/2026;F202608-1-00037;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00038 082026;0;STANDARD;144,00;EUR;03/08/2026;F202608-1-00038;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0342651B;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00038 082026;1;STANDARD;144,00;EUR;03/08/2026;F202608-1-00038;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00044 082026;0;STANDARD;396,00;EUR;03/08/2026;F202608-1-00044;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0007317P;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00044 082026;1;STANDARD;330,00;EUR;03/08/2026;F202608-1-00044;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00044 082026;0;STANDARD;66,00;EUR;03/08/2026;F202608-1-00044;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00045 082026;0;STANDARD;990,00;EUR;03/08/2026;F202608-1-00045;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0650441M;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00045 082026;1;STANDARD;825,00;EUR;03/08/2026;F202608-1-00045;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00045 082026;0;STANDARD;165,00;EUR;03/08/2026;F202608-1-00045;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00046 082026;0;STANDARD;932,40;EUR;03/08/2026;F202608-1-00046;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0650424T;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00046 082026;1;STANDARD;777,00;EUR;03/08/2026;F202608-1-00046;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00046 082026;0;STANDARD;155,40;EUR;03/08/2026;F202608-1-00046;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00047 082026;0;STANDARD;990,00;EUR;03/08/2026;F202608-1-00047;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0650449X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00047 082026;1;STANDARD;825,00;EUR;03/08/2026;F202608-1-00047;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00047 082026;0;STANDARD;165,00;EUR;03/08/2026;F202608-1-00047;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00048 082026;0;STANDARD;932,40;EUR;03/08/2026;F202608-1-00048;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0650430A;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00048 082026;1;STANDARD;777,00;EUR;03/08/2026;F202608-1-00048;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00048 082026;0;STANDARD;155,40;EUR;03/08/2026;F202608-1-00048;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00050 082026;0;STANDARD;252,00;EUR;03/08/2026;F202608-1-00050;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0008384C;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00050 082026;1;STANDARD;252,00;EUR;03/08/2026;F202608-1-00050;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00051 082026;0;STANDARD;1164,79;EUR;03/08/2026;F202608-1-00051;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0650424T;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00051 082026;1;STANDARD;970,66;EUR;03/08/2026;F202608-1-00051;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00051 082026;0;STANDARD;194,13;EUR;03/08/2026;F202608-1-00051;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00052 082026;0;STANDARD;396,00;EUR;03/08/2026;F202608-1-00052;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0961320J;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00052 082026;1;STANDARD;330,00;EUR;03/08/2026;F202608-1-00052;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00052 082026;0;STANDARD;66,00;EUR;03/08/2026;F202608-1-00052;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00053 082026;0;STANDARD;396,00;EUR;03/08/2026;F202608-1-00053;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0961320J;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00053 082026;1;STANDARD;330,00;EUR;03/08/2026;F202608-1-00053;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00053 082026;0;STANDARD;66,00;EUR;03/08/2026;F202608-1-00053;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00054 082026;0;STANDARD;396,00;EUR;03/08/2026;F202608-1-00054;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0961320J;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00054 082026;1;STANDARD;330,00;EUR;03/08/2026;F202608-1-00054;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00054 082026;0;STANDARD;66,00;EUR;03/08/2026;F202608-1-00054;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00055 082026;0;STANDARD;396,00;EUR;03/08/2026;F202608-1-00055;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0961320J;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00055 082026;1;STANDARD;330,00;EUR;03/08/2026;F202608-1-00055;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00055 082026;0;STANDARD;66,00;EUR;03/08/2026;F202608-1-00055;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00057 082026;0;STANDARD;402,00;EUR;03/08/2026;F202608-1-00057;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0001279D;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00057 082026;1;STANDARD;335,00;EUR;03/08/2026;F202608-1-00057;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00057 082026;0;STANDARD;67,00;EUR;03/08/2026;F202608-1-00057;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00058 082026;0;STANDARD;402,00;EUR;03/08/2026;F202608-1-00058;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0001279D;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00058 082026;1;STANDARD;335,00;EUR;03/08/2026;F202608-1-00058;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00058 082026;0;STANDARD;67,00;EUR;03/08/2026;F202608-1-00058;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00059 082026;0;STANDARD;402,00;EUR;03/08/2026;F202608-1-00059;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0001279D;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00059 082026;1;STANDARD;335,00;EUR;03/08/2026;F202608-1-00059;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00059 082026;0;STANDARD;67,00;EUR;03/08/2026;F202608-1-00059;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00060 082026;0;STANDARD;402,00;EUR;03/08/2026;F202608-1-00060;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0001275Z;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00060 082026;1;STANDARD;335,00;EUR;03/08/2026;F202608-1-00060;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00060 082026;0;STANDARD;67,00;EUR;03/08/2026;F202608-1-00060;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00061 082026;0;STANDARD;1164,79;EUR;03/08/2026;F202608-1-00061;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0650449X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00061 082026;1;STANDARD;970,66;EUR;03/08/2026;F202608-1-00061;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00061 082026;0;STANDARD;194,13;EUR;03/08/2026;F202608-1-00061;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00062 082026;0;STANDARD;1164,79;EUR;03/08/2026;F202608-1-00062;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;90498-FRA78180;GK0650430A;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00062 082026;1;STANDARD;970,66;EUR;03/08/2026;F202608-1-00062;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00062 082026;0;STANDARD;194,13;EUR;03/08/2026;F202608-1-00062;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;401100;90498-FRA78180;GK0028795X;VFF;Facture MOBILITY FLEET SERVICES F202608-1-00063 082026;0;STANDARD;396,00;EUR;03/08/2026;F202608-1-00063;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
