CEE;26/08/2026;78;280462,160000;280462,160000;CEL01_SRC_FACTURESFOURNISSEURS_260826-200601_ST_CEL01_639233715613781153_001;0
CEC;26/08/2026;6;261388,600000;261388,600000;CEL01_SRC_FACTURESFOURNISSEURS_260826-200601_ST_CEL01_639233715613781153_001;0
CEG;26/08/2026;23;22550,270000;22550,270000;CEL01_SRC_FACTURESFOURNISSEURS_260826-200601_ST_CEL01_639233715613781153_001;0
