20260703-115651|OAE021|Les champs obligatoires ne sont pas tous renseign̩s.|CID|FACTURESFOURNISSEURS.FIN01|FAC02_SRC_FACTURESFOURNISSEURS_020726-060434_ST_FAC02_639185690741033341_001|txt|28/07/2026;0658;708820;0001;GB0306215X;ING;FACTURATION SPECIFIQUE;0,00001;STANDARD;66515,68;EUR;01/07/2026;0001R2607SRY8;20,00;;;;02/07/2026;;;B00000001B;FAC02_SRC_FACTURESFOURNISSEURS_020726-060434_ST_FAC02_639185690741033341_001;CID|XXEAI_INTERFACE_TOOLS_PKG.Get_Info_Invoice_Line|0001R2607SRY8
20260703-115651|||CID|FACTURESFOURNISSEURS.FIN01|FAC02_SRC_FACTURESFOURNISSEURS_020726-060434_ST_FAC02_639185690741033341_001|txt|28/07/2026;0658;401050;0001;GB0306215X;ING;Facture intragroupe CID 0001;0,00001;STANDARD;79818,82;EUR;01/07/2026;0001R2607SRY8;;;;;02/07/2026;;;B00000001B;FAC02_SRC_FACTURESFOURNISSEURS_020726-060434_ST_FAC02_639185690741033341_001;CID||0001R2607SRY8
20260703-115651|||CID|FACTURESFOURNISSEURS.FIN01|FAC02_SRC_FACTURESFOURNISSEURS_020726-060434_ST_FAC02_639185690741033341_001|txt|28/07/2026;0658;445661;0001;GB0306215X;ING;Facture intragroupe CID 0001;0,00001;STANDARD;13303,14;EUR;01/07/2026;0001R2607SRY8;20,00;;;;02/07/2026;;;B00000001B;FAC02_SRC_FACTURESFOURNISSEURS_020726-060434_ST_FAC02_639185690741033341_001;CID||0001R2607SRY8
