Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0441;401100;22477-FRA93168;GK0029073M;VFF;Facture DIAC P60425451 042026;0;STANDARD;1129,74;EUR;01/04/2026;P60425451;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000008J
25/08/2026;0441;613512;22477-FRA93168;GK0001320A;VFF;Facture DIAC P60425451 042026;9;STANDARD;644,13;EUR;01/04/2026;P60425451;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000008J
25/08/2026;0441;613512;22477-FRA93168;GK0001110L;VFF;Facture DIAC P60425451 042026;3;STANDARD;297,32;EUR;01/04/2026;P60425451;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000008J
25/08/2026;0441;445661;22477-FRA93168;GK0029073M;VFF;Facture DIAC P60425451 042026;0;STANDARD;188,29;EUR;01/04/2026;P60425451;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000008J
25/08/2026;0001;401100;22477-FRA93168;GK0028795X;VFF;Facture DIAC P60425487 042026;0;STANDARD;2122,88;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0001238G;VFF;Facture DIAC P60425487 042026;2;STANDARD;179,23;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0643272R;VFF;Facture DIAC P60425487 042026;2;STANDARD;179,23;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0009546Y;VFF;Facture DIAC P60425487 042026;2;STANDARD;158,66;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0586133K;VFF;Facture DIAC P60425487 042026;2;STANDARD;142,32;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0008839V;VFF;Facture DIAC P60425487 042026;2;STANDARD;158,66;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK1163953Z;VFF;Facture DIAC P60425487 042026;2;STANDARD;158,66;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0008832L;VFF;Facture DIAC P60425487 042026;2;STANDARD;158,66;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0001582Y;VFF;Facture DIAC P60425487 042026;2;STANDARD;158,66;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0066095H;VFF;Facture DIAC P60425487 042026;2;STANDARD;158,66;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0029077S;VFF;Facture DIAC P60425487 042026;2;STANDARD;144,98;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK1359173P;VFF;Facture DIAC P60425487 042026;2;STANDARD;171,35;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;445661;22477-FRA93168;GK0028795X;VFF;Facture DIAC P60425487 042026;0;STANDARD;353,81;EUR;01/04/2026;P60425487;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0139;401100;22477-FRA93168;GK0008483P;VFF;Facture DIAC P60425668 042026;0;STANDARD;316,09;EUR;01/04/2026;P60425668;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000002C
25/08/2026;0139;613512;22477-FRA93168;GK0031444G;VFF;Facture DIAC P60425668 042026;1;STANDARD;316,09;EUR;01/04/2026;P60425668;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000002C
25/08/2026;0245;401100;22477-FRA93168;GK0010517B;VFF;Facture DIAC P60425852 042026;0;STANDARD;2499,93;EUR;01/04/2026;P60425852;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000006G
25/08/2026;0245;613512;22477-FRA93168;GK1183614R;VFF;Facture DIAC P60425852 042026;6;STANDARD;174,40;EUR;01/04/2026;P60425852;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000006G
25/08/2026;0245;613512;22477-FRA93168;GK0009953K;VFF;Facture DIAC P60425852 042026;7;STANDARD;315,40;EUR;01/04/2026;P60425852;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000006G
25/08/2026;0245;613512;22477-FRA93168;GK1007833P;VFF;Facture DIAC P60425852 042026;7;STANDARD;260,36;EUR;01/04/2026;P60425852;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000006G
25/08/2026;0245;613512;22477-FRA93168;GK0066307Z;VFF;Facture DIAC P60425852 042026;14;STANDARD;970,35;EUR;01/04/2026;P60425852;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000006G
25/08/2026;0245;613512;22477-FRA93168;GK0066068C;VFF;Facture DIAC P60425852 042026;7;STANDARD;362,77;EUR;01/04/2026;P60425852;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000006G
25/08/2026;0245;445661;22477-FRA93168;GK0010517B;VFF;Facture DIAC P60425852 042026;0;STANDARD;416,65;EUR;01/04/2026;P60425852;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000006G
25/08/2026;0001;401100;22477-FRA93168;GK0028795X;VFF;Facture DIAC P60425878 042026;0;STANDARD;665,62;EUR;01/04/2026;P60425878;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0813661P;VFF;Facture DIAC P60425878 042026;3;STANDARD;340,62;EUR;01/04/2026;P60425878;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
25/08/2026;0001;613512;22477-FRA93168;GK0064964Y;VFF;Facture DIAC P60425878 042026;3;STANDARD;325,00;EUR;01/04/2026;P60425878;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B
