Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Société;Numéro pièce;Date pièce comptable;Compte local;Sous compte;Montant débit;Montant crédit;Centre finance;TF;Quantité;Type dépense;Type évènement;Type TVA;Devise;Date Arrêté comptable;Description ligne;Date création GDR;Fichier SRC technique;ID GDR;Line GDR
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026061114321158794.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0363;26 06 090002172;11/06/2026;451000;0001;0.000000;28180.400000;0;0;0.000000;;;;EUR;29/05/2026;26 06 090002172/VMT-    DK_DVPCD 20260601/EUR/2818040;16/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260611-143309;589241;8542369
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026061114321158794.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0363;26 06 090002172;11/06/2026;585000;0;28180.400000;0.000000;0;0;0.000000;;;;EUR;29/05/2026;26 06 090002172/VMT-    DK_DVPCD 20260601/EUR/2818040;16/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260611-143309;589241;8542370
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026061114321158794.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0001;26 06 090002173;11/06/2026;451000;0363;28180.400000;0.000000;0;0;0.000000;;;;EUR;29/05/2026;26 06 090002173/VMT+    DK_DVPCD 20260601/EUR/2818040;16/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260611-143309;589242;8542371
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026061114321158794.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0001;26 06 090002173;11/06/2026;585000;0;0.000000;28180.400000;0;0;0.000000;;;;EUR;29/05/2026;26 06 090002173/VMT+    DK_DVPCD 20260601/EUR/2818040;16/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260611-143309;589242;8542372
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026061114321158794.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0001;26 06 090002174;11/06/2026;512201;0;0.000000;28180.400000;0;0;0.000000;;;;EUR;29/05/2026;26 06 090002174/VMT-    DK_DVPCD 20260601/EUR/2818040;16/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260611-143309;589243;8542373
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026061114321158794.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0001;26 06 090002174;11/06/2026;585000;0;28180.400000;0.000000;0;0;0.000000;;;;EUR;29/05/2026;26 06 090002174/VMT-    DK_DVPCD 20260601/EUR/2818040;16/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260611-143309;589243;8542374
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026061114321158794.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0540;26 06 100001070;11/06/2026;451000;0001;2900000.000000;0.000000;0;0;0.000000;;;;EUR;01/04/2026;26 06 100001070/G72EPID000001FCAPI+  DK_FTF   20260401/EUR/290000000;16/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260611-143309;589244;8542375
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026061114321158794.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0540;26 06 100001070;11/06/2026;171000;0001;0.000000;2900000.000000;0;0;0.000000;;;;EUR;01/04/2026;26 06 100001070/G72EPID000001FCAPI+  DK_FTF   20260401/EUR/290000000;16/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260611-143309;589244;8542376
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026061114321158794.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0001;26 06 100001072;11/06/2026;451000;0540;0.000000;2900000.000000;0;0;0.000000;;;;EUR;01/04/2026;26 06 100001072/G01PPID000330FCAPI-  DK_FTF   20260401/EUR/290000000;16/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260611-143309;589245;8542377
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026061114321158794.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0001;26 06 100001072;11/06/2026;267100;0540;2900000.000000;0.000000;0;0;0.000000;;;;EUR;01/04/2026;26 06 100001072/G01PPID000330FCAPI-  DK_FTF   20260401/EUR/290000000;16/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260611-143309;589245;8542378
