Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Société;Numéro pièce;Date pièce comptable;Compte local;Sous compte;Montant débit;Montant crédit;Centre finance;TF;Quantité;Type dépense;Type évènement;Type TVA;Devise;Date Arrêté comptable;Description ligne;Date création GDR;Fichier SRC technique;ID GDR;Line GDR
OAE002;Code projet inactif ou inexistant;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KCP - Kyriba Cash Pooling;NA-Non affectable;0524;26 09 030000315;03/09/2026;513588;0;2.080000;0.000000;0;0;0.000000;;;;EUR;02/09/2026;26 09 030000315/RFBQ+   DK_POOL  20260831/EUR/208;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591698;8744358
;;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KCP - Kyriba Cash Pooling;NA-Non affectable;0524;26 09 030000315;03/09/2026;582000;0;0.000000;2.080000;0;0;0.000000;;;;EUR;02/09/2026;26 09 030000315/RFBQ+   DK_POOL  20260831/EUR/208;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591698;8744359
OAE002;Code projet inactif ou inexistant;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KCP - Kyriba Cash Pooling;NA-Non affectable;0572;26 09 030001349;03/09/2026;513621;0;2.080000;0.000000;0;0;0.000000;;;;EUR;02/09/2026;26 09 030001349/RFBQ+   DK_POOL  20260831/EUR/208;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591699;8744360
;;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KCP - Kyriba Cash Pooling;NA-Non affectable;0572;26 09 030001349;03/09/2026;582000;0;0.000000;2.080000;0;0;0.000000;;;;EUR;02/09/2026;26 09 030001349/RFBQ+   DK_POOL  20260831/EUR/208;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591699;8744361
OAE021;Les champs obligatoires ne sont pas tous renseignés.;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0001;26 09 030001841;03/09/2026;585000;0;10.000000;0.000000;0;0;0.000000;;;;EUR;02/09/2026;26 09 030001841/VMT-    DK_DVPCD 20260903/EUR/1000;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591700;8744362
;;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0001;26 09 030001841;03/09/2026;512201;0;0.000000;10.000000;0;0;0.000000;;;;EUR;02/09/2026;26 09 030001841/VMT-    DK_DVPCD 20260903/EUR/1000;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591700;8744363
OAE021;Les champs obligatoires ne sont pas tous renseignés.;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0001;26 09 030001842;03/09/2026;585000;0;0.000000;10.000000;0;0;0.000000;;;;EUR;02/09/2026;26 09 030001842/VMT+    DK_DVPCD 20260903/EUR/1000;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591701;8744364
;;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0001;26 09 030001842;03/09/2026;451000;0348;10.000000;0.000000;0;0;0.000000;;;;EUR;02/09/2026;26 09 030001842/VMT+    DK_DVPCD 20260903/EUR/1000;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591701;8744365
OAE021;Les champs obligatoires ne sont pas tous renseignés.;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0348;26 09 030001843;03/09/2026;585000;0;10.000000;0.000000;0;0;0.000000;;;;EUR;02/09/2026;26 09 030001843/VMT-    DK_DVPCD 20260903/EUR/1000;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591702;8744366
;;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KVI - Kyriba Virements;NA-Non affectable;0348;26 09 030001843;03/09/2026;451000;0001;0.000000;10.000000;0;0;0.000000;;;;EUR;02/09/2026;26 09 030001843/VMT-    DK_DVPCD 20260903/EUR/1000;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591702;8744367
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0479;26 09 030001853;03/09/2026;451000;0001;1614000.000000;0.000000;0;0;0.000000;;;;EUR;01/07/2026;26 09 030001853/E15EPID000003FCAPI+  DK_FTF   20260701/EUR/161400000;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591703;8744368
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0479;26 09 030001853;03/09/2026;171000;0001;0.000000;1614000.000000;0;0;0.000000;;;;EUR;01/07/2026;26 09 030001853/E15EPID000003FCAPI+  DK_FTF   20260701/EUR/161400000;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591703;8744369
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0001;26 09 030001858;03/09/2026;451000;0479;0.000000;1614000.000000;0;0;0.000000;;;;EUR;01/07/2026;26 09 030001858/G01PPID000331FCAPI-  DK_FTF   20260701/EUR/161400000;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591704;8744370
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0001;26 09 030001858;03/09/2026;267100;0479;1614000.000000;0.000000;0;0;0.000000;;;;EUR;01/07/2026;26 09 030001858/G01PPID000331FCAPI-  DK_FTF   20260701/EUR/161400000;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591704;8744371
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0001;26 09 030001863;03/09/2026;451000;0479;2421.000000;0.000000;0;0;0.000000;;;;EUR;01/07/2026;26 09 030001863/G01PPID000331FFRAISI+DK_FTF   20260701/EUR/242100;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591705;8744372
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0001;26 09 030001863;03/09/2026;762402;0479;0.000000;2421.000000;0;0;0.000000;;PRODUITS FRAIS SUR PRETS;;EUR;01/07/2026;26 09 030001863/G01PPID000331FFRAISI+DK_FTF   20260701/EUR/242100;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591705;8744373
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0479;26 09 030001864;03/09/2026;451000;0001;0.000000;2421.000000;0;0;0.000000;;;;EUR;01/07/2026;26 09 030001864/E15EPID000003FFRAISI-DK_FTF   20260701/EUR/242100;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591706;8744374
OAE014;Date comptable non comprise dans une période GL ouverte;CDPG.NC4.EXPORT.2026090314512363398.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KFI - Kyriba Financement;NA-Non affectable;0479;26 09 030001864;03/09/2026;627200;0001;2421.000000;0.000000;0;0;0.000000;FRAIS SUR EMPRUNTS;;;EUR;01/07/2026;26 09 030001864/E15EPID000003FFRAISI-DK_FTF   20260701/EUR/242100;04/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260903-145226;591706;8744375
