Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Société;Numéro pièce;Date pièce comptable;Compte local;Sous compte;Montant débit;Montant crédit;Centre finance;TF;Quantité;Type dépense;Type évènement;Type TVA;Devise;Date Arrêté comptable;Description ligne;Date création GDR;Fichier SRC technique;ID GDR;Line GDR
OAE006;Code société inactif ou inexistant;CDPG.NC4.EXPORT.2026061614321352813.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KCP - Kyriba Cash Pooling;NA-Non affectable;0184;26 06 150001520;16/06/2026;451000;0001;84547.400000;0.000000;0;0;0.000000;;;;EUR;12/06/2026;26 06 150001520/RFBQ+   DK_POOL  20260615/EUR/8454740;18/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260616-143305;589308;8542504
;;CDPG.NC4.EXPORT.2026061614321352813.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KCP - Kyriba Cash Pooling;NA-Non affectable;0184;26 06 150001520;16/06/2026;582000;0;0.000000;84547.400000;0;0;0.000000;;;;EUR;12/06/2026;26 06 150001520/RFBQ+   DK_POOL  20260615/EUR/8454740;18/06/2026;EDF01_PIVOT_GL_ECRITURESGL_20260616-143305;589308;8542505
