Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Société;Numéro pièce;Date pièce comptable;Compte local;Sous compte;Montant débit;Montant crédit;Centre finance;TF;Quantité;Type dépense;Type évènement;Type TVA;Devise;Date Arrêté comptable;Description ligne;Date création GDR;Fichier SRC technique;ID GDR;Line GDR
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260827-094831;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2606487_D;25/09/2026;603210;0;649.530000;0.000000;B00002421B;GN0221734W;1513.000000;UC STOCKS DEBUT GAZ;;;;25/09/2026;STOCK - PDLS000383;27/08/2026;PRN01_SRC_ECRITURESGL_20260827-094831;591433;8743775
;;PRN01_SRC_ECRITURESGL_20260827-094831;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2606487_D;25/09/2026;322110;0;0.000000;649.530000;B00002421B;GN0221734W;0.000000;;;;;25/09/2026;STOCK - PDLS000383;27/08/2026;PRN01_SRC_ECRITURESGL_20260827-094831;591433;8743776
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260827-094831;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2606487_F;26/08/2026;603210;0;0.000000;649.530000;B00002421B;GN0221734W;1513.000000;UC STOCKS FIN GAZ;;;;26/08/2026;STOCK - PDLS000383;27/08/2026;PRN01_SRC_ECRITURESGL_20260827-094831;591432;8743773
;;PRN01_SRC_ECRITURESGL_20260827-094831;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2606487_F;26/08/2026;322110;0;649.530000;0.000000;B00002421B;GN0221734W;0.000000;;;;;26/08/2026;STOCK - PDLS000383;27/08/2026;PRN01_SRC_ECRITURESGL_20260827-094831;591432;8743774
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260827-094831;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2606541_D;25/09/2026;603210;0;1294.190000;0.000000;B00002421B;GN0320057B;1300.000000;UC STOCKS DEBUT FOD;;;;25/09/2026;STOCK - PDLS000940;27/08/2026;PRN01_SRC_ECRITURESGL_20260827-094831;591435;8743779
;;PRN01_SRC_ECRITURESGL_20260827-094831;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2606541_D;25/09/2026;322110;0;0.000000;1294.190000;B00002421B;GN0320057B;0.000000;;;;;25/09/2026;STOCK - PDLS000940;27/08/2026;PRN01_SRC_ECRITURESGL_20260827-094831;591435;8743780
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260827-094831;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2606541_F;26/08/2026;603210;0;0.000000;1294.190000;B00002421B;GN0320057B;1300.000000;UC STOCKS FIN FOD;;;;26/08/2026;STOCK - PDLS000940;27/08/2026;PRN01_SRC_ECRITURESGL_20260827-094831;591434;8743777
;;PRN01_SRC_ECRITURESGL_20260827-094831;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2606541_F;26/08/2026;322110;0;1294.190000;0.000000;B00002421B;GN0320057B;0.000000;;;;;26/08/2026;STOCK - PDLS000940;27/08/2026;PRN01_SRC_ECRITURESGL_20260827-094831;591434;8743778
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260827-094831;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2606564_D;25/09/2026;603210;0;4458.950000;0.000000;B00002422C;GN0665363V;4000.000000;UC STOCKS DEBUT FOD;;;;25/09/2026;STOCK - PDLS001111;27/08/2026;PRN01_SRC_ECRITURESGL_20260827-094831;591439;8743787
;;PRN01_SRC_ECRITURESGL_20260827-094831;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2606564_D;25/09/2026;322110;0;0.000000;4458.950000;B00002422C;GN0665363V;0.000000;;;;;25/09/2026;STOCK - PDLS001111;27/08/2026;PRN01_SRC_ECRITURESGL_20260827-094831;591439;8743788
