Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Société;Numéro pièce;Date pièce comptable;Compte local;Sous compte;Montant débit;Montant crédit;Centre finance;TF;Quantité;Type dépense;Type évènement;Type TVA;Devise;Date Arrêté comptable;Description ligne;Date création GDR;Fichier SRC technique;ID GDR;Line GDR
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603860_F;26/05/2026;603210;0;0.000000;1294.190000;B00002421B;GN0320057B;1300.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS000940;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588628;8540657
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603860_F;26/05/2026;322110;0;1294.190000;0.000000;B00002421B;GN0320057B;0.000000;;;;;26/05/2026;STOCK - PDLS000940;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588628;8540658
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603886_D;25/06/2026;603210;0;4793.370000;0.000000;B00002422C;GN0665363V;4300.000000;UC STOCKS DEBUT FOD;;;;25/06/2026;STOCK - PDLS001111;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588633;8540667
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603886_D;25/06/2026;322110;0;0.000000;4793.370000;B00002422C;GN0665363V;0.000000;;;;;25/06/2026;STOCK - PDLS001111;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588633;8540668
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603886_F;26/05/2026;603210;0;0.000000;4793.370000;B00002422C;GN0665363V;4300.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS001111;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588632;8540665
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603886_F;26/05/2026;322110;0;4793.370000;0.000000;B00002422C;GN0665363V;0.000000;;;;;26/05/2026;STOCK - PDLS001111;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588632;8540666
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603914_D;25/06/2026;603210;0;161.090000;0.000000;B00002416W;GN1247041S;8750.000000;UC STOCKS DEBUT FOD;;;;25/06/2026;STOCK - PDLS001355;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588637;8540675
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603914_D;25/06/2026;322110;0;0.000000;161.090000;B00002416W;GN1247041S;0.000000;;;;;25/06/2026;STOCK - PDLS001355;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588637;8540676
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603914_F;26/05/2026;603210;0;0.000000;161.090000;B00002416W;GN1247041S;8750.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS001355;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588636;8540673
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603914_F;26/05/2026;322110;0;161.090000;0.000000;B00002416W;GN1247041S;0.000000;;;;;26/05/2026;STOCK - PDLS001355;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588636;8540674
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603915_D;25/06/2026;603210;0;4394.130000;0.000000;B00002416W;GN1247063S;3900.000000;UC STOCKS DEBUT FOD;;;;25/06/2026;STOCK - PDLS001356;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588643;8540687
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603915_D;25/06/2026;322110;0;0.000000;4394.130000;B00002416W;GN1247063S;0.000000;;;;;25/06/2026;STOCK - PDLS001356;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588643;8540688
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603915_F;26/05/2026;603210;0;0.000000;4394.130000;B00002416W;GN1247063S;3900.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS001356;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588642;8540685
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603915_F;26/05/2026;322110;0;4394.130000;0.000000;B00002416W;GN1247063S;0.000000;;;;;26/05/2026;STOCK - PDLS001356;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588642;8540686
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603916_D;25/06/2026;603210;0;130.840000;0.000000;B00002416W;GN1247057K;3200.000000;UC STOCKS DEBUT FOD;;;;25/06/2026;STOCK - PDLS001357;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588641;8540683
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603916_D;25/06/2026;322110;0;0.000000;130.840000;B00002416W;GN1247057K;0.000000;;;;;25/06/2026;STOCK - PDLS001357;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588641;8540684
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603916_F;26/05/2026;603210;0;0.000000;130.840000;B00002416W;GN1247057K;3200.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS001357;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588640;8540681
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603916_F;26/05/2026;322110;0;130.840000;0.000000;B00002416W;GN1247057K;0.000000;;;;;26/05/2026;STOCK - PDLS001357;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588640;8540682
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603917_D;25/06/2026;603210;0;2511.000000;0.000000;B00002416W;GN1247069Z;2000.000000;UC STOCKS DEBUT FOD;;;;25/06/2026;STOCK - PDLS001358;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588645;8540691
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603917_D;25/06/2026;322110;0;0.000000;2511.000000;B00002416W;GN1247069Z;0.000000;;;;;25/06/2026;STOCK - PDLS001358;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588645;8540692
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603917_F;26/05/2026;603210;0;0.000000;2511.000000;B00002416W;GN1247069Z;2000.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS001358;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588644;8540689
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603917_F;26/05/2026;322110;0;2511.000000;0.000000;B00002416W;GN1247069Z;0.000000;;;;;26/05/2026;STOCK - PDLS001358;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588644;8540690
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603918_D;25/06/2026;603210;0;5200.560000;0.000000;B00002416W;GN1247075F;4650.000000;UC STOCKS DEBUT FOD;;;;25/06/2026;STOCK - PDLS001359;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588647;8540695
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603918_D;25/06/2026;322110;0;0.000000;5200.560000;B00002416W;GN1247075F;0.000000;;;;;25/06/2026;STOCK - PDLS001359;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588647;8540696
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603918_F;26/05/2026;603210;0;0.000000;5200.560000;B00002416W;GN1247075F;4650.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS001359;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588646;8540693
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603918_F;26/05/2026;322110;0;5200.560000;0.000000;B00002416W;GN1247075F;0.000000;;;;;26/05/2026;STOCK - PDLS001359;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588646;8540694
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603919_D;25/06/2026;603210;0;6339.000000;0.000000;B00002416W;GN1247051D;6000.000000;UC STOCKS DEBUT FOD;;;;25/06/2026;STOCK - PDLS001361;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588639;8540679
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603919_D;25/06/2026;322110;0;0.000000;6339.000000;B00002416W;GN1247051D;0.000000;;;;;25/06/2026;STOCK - PDLS001361;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588639;8540680
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603919_F;26/05/2026;603210;0;0.000000;6339.000000;B00002416W;GN1247051D;6000.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS001361;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588638;8540677
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603919_F;26/05/2026;322110;0;6339.000000;0.000000;B00002416W;GN1247051D;0.000000;;;;;26/05/2026;STOCK - PDLS001361;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588638;8540678
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603987_D;25/06/2026;603210;0;2973.620000;0.000000;B00002418Y;GN0057064W;8260.000000;UC STOCKS DEBUT GAZ;;;;25/06/2026;STOCK - PDLS001759;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588625;8540651
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603987_D;25/06/2026;322110;0;0.000000;2973.620000;B00002418Y;GN0057064W;0.000000;;;;;25/06/2026;STOCK - PDLS001759;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588625;8540652
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603987_F;26/05/2026;603210;0;0.000000;2973.620000;B00002418Y;GN0057064W;8260.000000;UC STOCKS FIN GAZ;;;;26/05/2026;STOCK - PDLS001759;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588624;8540649
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2603987_F;26/05/2026;322110;0;2973.620000;0.000000;B00002418Y;GN0057064W;0.000000;;;;;26/05/2026;STOCK - PDLS001759;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588624;8540650
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604092_D;25/06/2026;603210;0;18412.390000;0.000000;B00002417X;GN0048640Y;22300.000000;UC STOCKS DEBUT FOD;;;;25/06/2026;STOCK - PDLS002231;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588623;8540647
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604092_D;25/06/2026;322110;0;0.000000;18412.390000;B00002417X;GN0048640Y;0.000000;;;;;25/06/2026;STOCK - PDLS002231;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588623;8540648
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604092_F;26/05/2026;603210;0;0.000000;18412.390000;B00002417X;GN0048640Y;22300.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS002231;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588622;8540645
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604092_F;26/05/2026;322110;0;18412.390000;0.000000;B00002417X;GN0048640Y;0.000000;;;;;26/05/2026;STOCK - PDLS002231;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588622;8540646
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604142_D;25/06/2026;603210;0;9044.320000;0.000000;B00002422C;GN0665395F;13250.000000;UC STOCKS DEBUT FOD;;;;25/06/2026;STOCK - PDLS002440;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588635;8540671
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604142_D;25/06/2026;322110;0;0.000000;9044.320000;B00002422C;GN0665395F;0.000000;;;;;25/06/2026;STOCK - PDLS002440;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588635;8540672
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604142_F;26/05/2026;603210;0;0.000000;9044.320000;B00002422C;GN0665395F;13250.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS002440;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588634;8540669
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604142_F;26/05/2026;322110;0;9044.320000;0.000000;B00002422C;GN0665395F;0.000000;;;;;26/05/2026;STOCK - PDLS002440;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588634;8540670
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604318_D;25/06/2026;603210;0;3868.520000;0.000000;B00002421B;GN0600739H;3900.000000;UC STOCKS DEBUT FOD;;;;25/06/2026;STOCK - PDLS003088;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588631;8540663
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604318_D;25/06/2026;322110;0;0.000000;3868.520000;B00002421B;GN0600739H;0.000000;;;;;25/06/2026;STOCK - PDLS003088;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588631;8540664
OAE008;Impossible de déterminer le compte groupe  (segment4);PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604318_F;26/05/2026;603210;0;0.000000;3868.520000;B00002421B;GN0600739H;3900.000000;UC STOCKS FIN FOD;;;;26/05/2026;STOCK - PDLS003088;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588630;8540661
;;PRN01_SRC_ECRITURESGL_20260527-085105;PIRENE;CMB - PIRENE Valorisation Stocks Combustibles;B00000001B - DOS REGION SIEGE FRANCE;0804;ESS2604318_F;26/05/2026;322110;0;3868.520000;0.000000;B00002421B;GN0600739H;0.000000;;;;;26/05/2026;STOCK - PDLS003088;27/05/2026;PRN01_SRC_ECRITURESGL_20260527-085105;588630;8540662
