Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Société;Numéro pièce;Date pièce comptable;Compte local;Sous compte;Montant débit;Montant crédit;Centre finance;TF;Quantité;Type dépense;Type évènement;Type TVA;Devise;Date Arrêté comptable;Description ligne;Date création GDR;Fichier SRC technique;ID GDR;Line GDR
OAE011;Impossible de déterminer la nature d'activité (segment8);VCH01_SRC_ECRITURESGL_250826-160000;ORION;THO - VACHE Valorisation Heures MO;B00000003D - DSW REGION NORD-OUEST;0001;0000001367;25/08/2026;609990;0;164.220000;0.000000;B00001530N;GX1736699X;2.440000;MAIN  D'OEUVRE AU THO;;;EUR;25/08/2026;GX1736699X;26/08/2026;VCH01_SRC_ECRITURESGL_250826-160000;591383;8743646
;;VCH01_SRC_ECRITURESGL_250826-160000;ORION;THO - VACHE Valorisation Heures MO;B00000003D - DSW REGION NORD-OUEST;0001;0000001367;25/08/2026;759990;0;0.000000;164.220000;B00001530N;GK0009550C;2.440000;;VENTE AU T.H.O.;;EUR;25/08/2026;GK0009550C;26/08/2026;VCH01_SRC_ECRITURESGL_250826-160000;591383;8743647
