Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Société;Numéro pièce;Date pièce comptable;Compte local;Sous compte;Montant débit;Montant crédit;Centre finance;TF;Quantité;Type dépense;Type évènement;Type TVA;Devise;Date Arrêté comptable;Description ligne;Date création GDR;Fichier SRC technique;ID GDR;Line GDR
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025387;26/05/2026;418150;0913;813.710000;0.000000;B00001295X;GL0023474A;0.000010;;;;EUR;26/05/2026;P.A.R. GL0023474A;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588790;8540907
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025387;26/05/2026;762800;0913;0.000000;375.970000;B00001295X;GL0023474A;0.000010;;PRODUITS DE FINANCEMENT P5;YES;EUR;26/05/2026;P.A.R. GL0023474A;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588790;8540908
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025387;26/05/2026;706001;0913;0.000000;349.790000;B00001295X;GL0023474A;0.000010;;VENTE P2;YES;EUR;26/05/2026;P.A.R. GL0023474A;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588790;8540909
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025387;26/05/2026;706001;0913;0.000000;81.700000;B00001295X;GL0023474A;0.000010;;VENTE P3 TRANSPARENT;YES;EUR;26/05/2026;P.A.R. GL0023474A;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588790;8540910
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025387;26/05/2026;706001;0913;36.170000;0.000000;B00001295X;GL0023474A;0.000010;;VENTE P1;YES;EUR;26/05/2026;P.A.R. GL0023474A;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588790;8540911
;;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025387;26/05/2026;445870;0;1.990000;0.000000;B00001295X;GL0023474A;0.000010;;;YES;EUR;26/05/2026;P.A.R. GL0023474A;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588790;8540912
;;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025387;26/05/2026;445870;0;0.000000;23.730000;B00001295X;GL0023474A;0.000010;;;YES;EUR;26/05/2026;P.A.R. GL0023474A;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588790;8540913
;;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025387;26/05/2026;445870;0;0.000000;20.680000;B00001295X;GL0023474A;0.000010;;;YES;EUR;26/05/2026;P.A.R. GL0023474A;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588790;8540914
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025388;26/05/2026;418150;0913;573834.060000;0.000000;B00001295X;GL1553395X;0.000010;;;;EUR;26/05/2026;P.A.R. GL1553395X;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588791;8540915
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025388;26/05/2026;706001;0913;0.000000;371160.710000;B00001295X;GL1553395X;0.000010;;VENTE P1;YES;EUR;26/05/2026;P.A.R. GL1553395X;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588791;8540916
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025388;26/05/2026;706001;0913;0.000000;87132.820000;B00001295X;GL1553395X;0.000010;;VENTE P2;YES;EUR;26/05/2026;P.A.R. GL1553395X;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588791;8540917
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_270526-171607;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00527025388;26/05/2026;706001;0913;0.000000;19901.520000;B00001295X;GL1553395X;0.000010;;VENTE P3;YES;EUR;26/05/2026;P.A.R. GL1553395X;27/05/2026;FAC02_PIVOT_GL_ECRITURESGL_20260527-171809;588791;8540918
