Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Société;Numéro pièce;Date pièce comptable;Compte local;Sous compte;Montant débit;Montant crédit;Centre finance;TF;Quantité;Type dépense;Type évènement;Type TVA;Devise;Date Arrêté comptable;Description ligne;Date création GDR;Fichier SRC technique;ID GDR;Line GDR
OAE002;Code projet inactif ou inexistant;CDPG.NC4.EXPORT.2026091614524939186.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KCP - Kyriba Cash Pooling;NA-Non affectable;0564;26 09 160005293;16/09/2026;513617;0;152.080000;0.000000;0;0;0.000000;;;;EUR;15/09/2026;26 09 160005293/RFBQ+   DK_POOL  20260915/EUR/15208;16/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260916-145328;592031;8745204
;;CDPG.NC4.EXPORT.2026091614524939186.COMP.E_COMP_DALKIA.E_COMPTA_1;DIAPASON;KCP - Kyriba Cash Pooling;NA-Non affectable;0564;26 09 160005293;16/09/2026;582000;0;0.000000;152.080000;0;0;0.000000;;;;EUR;15/09/2026;26 09 160005293/RFBQ+   DK_POOL  20260915/EUR/15208;16/09/2026;EDF01_PIVOT_GL_ECRITURESGL_20260916-145328;592031;8745205
