DateArretComptable;CodeSociete;CompteLocal;IDFournisseurExterne;CodeTache;CodeFolio;Libelle;Quantite;Type;Montant;Devise;DatePiece;NumeroPiece;TauxTVA;Nature1;Nature2;TypeTVA;DateEcheance;IdScanFacture;OrigineScanFacture;CodeRegion;SourceFileId;ApplicationSource
25/08/2026;0001;401100;S00062841-FRA92200;GK0028795X;VFF;Facture Easypark 1807840581 082026;0;STANDARD;1268,26;EUR;03/08/2026;1807840581;0,00;FRAIS DE MISSIONS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_170826_145757;DACAR
25/08/2026;0001;625610;S00062841-FRA92200;GK0503770R;VFF;Facture Easypark 1807840581 082026;67;STANDARD;173,17;EUR;03/08/2026;1807840581;0,00;FRAIS DE MISSIONS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_170826_145757;DACAR
25/08/2026;0001;625610;S00062841-FRA92200;GK0806453Z;VFF;Facture Easypark 1807840581 082026;7;STANDARD;17,40;EUR;03/08/2026;1807840581;0,00;FRAIS DE MISSIONS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_170826_145757;DACAR
25/08/2026;0001;625610;S00062841-FRA92200;GK0029058W;VFF;Facture Easypark 1807840581 082026;55;STANDARD;93,30;EUR;03/08/2026;1807840581;0,00;FRAIS DE MISSIONS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_170826_145757;DACAR
25/08/2026;0001;625610;S00062841-FRA92200;GK0029038Y;VFF;Facture Easypark 1807840581 082026;53;STANDARD;191,60;EUR;03/08/2026;1807840581;0,00;FRAIS DE MISSIONS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_170826_145757;DACAR
25/08/2026;0001;625610;S00062841-FRA92200;GK0029044E;VFF;Facture Easypark 1807840581 082026;17;STANDARD;58,29;EUR;03/08/2026;1807840581;0,00;FRAIS DE MISSIONS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_170826_145757;DACAR
25/08/2026;0001;625610;S00062841-FRA92200;GK0809314A;VFF;Facture Easypark 1807840581 082026;30;STANDARD;108,07;EUR;03/08/2026;1807840581;0,00;FRAIS DE MISSIONS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_170826_145757;DACAR
25/08/2026;0001;625610;S00062841-FRA92200;GK0586643P;VFF;Facture Easypark 1807840581 082026;45;STANDARD;84,13;EUR;03/08/2026;1807840581;0,00;FRAIS DE MISSIONS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_170826_145757;DACAR
25/08/2026;0001;625610;S00062841-FRA92200;GK0346356L;VFF;Facture Easypark 1807840581 082026;5;STANDARD;8,29;EUR;03/08/2026;1807840581;0,00;FRAIS DE MISSIONS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_170826_145757;DACAR
25/08/2026;0001;625610;S00062841-FRA92200;GK0051959V;VFF;Facture Easypark 1807840581 082026;39;STANDARD;100,13;EUR;03/08/2026;1807840581;0,00;FRAIS DE MISSIONS;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_170826_145757;DACAR
