DateArretComptable;CodeSociete;CompteLocal;IDFournisseurExterne;CodeTache;CodeFolio;Libelle;Quantite;Type;Montant;Devise;DatePiece;NumeroPiece;TauxTVA;Nature1;Nature2;TypeTVA;DateEcheance;IdScanFacture;OrigineScanFacture;CodeRegion;SourceFileId;ApplicationSource
25/08/2026;0001;401100;57469-FRA92230;GK0028795X;VFF;Facture Europ Assistance 60300275 032026;0;STANDARD;1802,52;EUR;13/03/2026;60300275;20,00;ASSURANCES AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_105130;DACAR
25/08/2026;0001;616310;57469-FRA92230;GK0028780E;VFF;Facture Europ Assistance 60300275 032026;1;STANDARD;1802,52;EUR;13/03/2026;60300275;20,00;ASSURANCES AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_105130;DACAR
25/08/2026;0001;401100;57469-FRA92230;GK0028795X;VFF;Facture Europ Assistance 60500003 052026;0;STANDARD;73,20;EUR;04/05/2026;60500003;20,00;ASSURANCES AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_105130;DACAR
25/08/2026;0001;616310;57469-FRA92230;GK0063773V;VFF;Facture Europ Assistance 60500003 052026;1;STANDARD;73,20;EUR;04/05/2026;60500003;20,00;ASSURANCES AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_105130;DACAR
25/08/2026;0001;401100;57469-FRA92230;GK0028795X;VFF;Facture Europ Assistance 60700003 072026;0;STANDARD;92,22;EUR;03/07/2026;60700003;20,00;ASSURANCES AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_105130;DACAR
25/08/2026;0001;616310;57469-FRA92230;GK1457236A;VFF;Facture Europ Assistance 60700003 072026;1;STANDARD;92,22;EUR;03/07/2026;60700003;20,00;ASSURANCES AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_105130;DACAR
25/08/2026;0001;401100;57469-FRA92230;GK0028795X;VFF;Facture Europ Assistance 60700004 072026;0;STANDARD;1908,01;EUR;03/07/2026;60700004;20,00;ASSURANCES AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_105130;DACAR
25/08/2026;0001;616310;57469-FRA92230;GK0010166C;VFF;Facture Europ Assistance 60700004 072026;1;STANDARD;1908,01;EUR;03/07/2026;60700004;20,00;ASSURANCES AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_105130;DACAR
