GAZ;25/08/2026;800;769181,29;769181,29;FAC02_SRC_FACTURESFOURNISSEURS_250826-010237_ST_FAC02_639232165577317569_001;0
BIO;25/08/2026;52;1361178,85;1361178,85;FAC02_SRC_FACTURESFOURNISSEURS_250826-010237_ST_FAC02_639232165577317569_001;0
ING;25/08/2026;39;958899,90;958899,90;FAC02_SRC_FACTURESFOURNISSEURS_250826-010237_ST_FAC02_639232165577317569_001;0
HAC;25/08/2026;2;-277,28;-277,28;FAC02_SRC_FACTURESFOURNISSEURS_250826-010237_ST_FAC02_639232165577317569_001;0
