HAF;GN1583479H;;;0367;B00000001B;DOS;445660;10,00;18/08/2026;DED_10.00D;OAE000;TAX;;;;;;;;DED_10.00D;
HAF;GN1583479H;UC ACHAT BIOMASSE;;0367;B00000001B;DOS;602210;10,00;18/08/2026;DEB/M;OAE000;ITEM;;;;3364842;3955100;UC ACHAT BIOMASSE;10210;;
HAF;GN1583487S;;;0367;B00000001B;DOS;445660;10,00;31/07/2026;DED_10.00D;OAE000;TAX;;;;;;;;DED_10.00D;
HAF;GN1583487S;UC ACHAT BIOMASSE;;0367;B00000001B;DOS;602210;10,00;31/07/2026;CRE/M;OAE000;ITEM;;;;3364850;3955116;UC ACHAT BIOMASSE;10210;;
HAF;GN1583734Y;;;0367;B00000001B;DOS;445661;20,00;31/07/2026;DED_20.00E;OAE000;TAX;;;;;;;;DED_20.00E;
HAF;GN1583734Y;COUTS CENDRES;;0367;B00000001B;DOS;611600;20,00;31/07/2026;CRE/M;OAE000;ITEM;;;;3365025;3955537;COUTS CENDRES;10211;;
HAF;GN1584015S;;;0367;B00000001B;DOS;445661;20,00;25/08/2026;DED_20.00E;OAE000;TAX;;;;;;;;DED_20.00E;
HAF;GN1584015S;COUTS CENDRES;;0367;B00000001B;DOS;611600;20,00;25/08/2026;CRE/M;OAE000;ITEM;;;;3365227;3956018;COUTS CENDRES;10211;;
HAF;GN1583407B;;;0367;B00000001B;DOS;445661;20,00;25/08/2026;DED_20.00E;OAE000;TAX;;;;;;;;DED_20.00E;
HAF;GL1354778W;;;0367;B00000005F;DNA;445661;20,00;25/08/2026;DED_20.00E;OAE000;TAX;;;;;;;;DED_20.00E;
HAF;GN1583407B;COUTS CENDRES;;0367;B00000001B;DOS;611600;20,00;25/08/2026;CRE/M;OAE000;ITEM;;;;3364780;3954968;COUTS CENDRES;10211;;
HAF;GL1354778W;COUTS CENDRES;;0367;B00000005F;DNA;611600;20,00;25/08/2026;CRE/M;OAE000;ITEM;;;2852667;1379;8408;COUTS CENDRES;114;;3415497
HAF;GL1543865S;;;0367;B00000002C;DRW;445661;20,00;25/08/2026;DED_20.00E;OAE000;TAX;;;;;;;;DED_20.00E;
HAF;GL1543865S;COUTS CENDRES;;0367;B00000002C;DRW;611600;20,00;25/08/2026;CRE/M;OAE000;ITEM;;;3284671;1381;8412;COUTS CENDRES;111;;3882737
HAF;GL0044144N;;;0367;B00000002C;DRW;445661;20,00;25/08/2026;DED_20.00E;OAE000;TAX;;;;;;;;DED_20.00E;
HAF;GL0044144N;COUTS CENDRES;;0367;B00000002C;DRW;611600;20,00;25/08/2026;CRE/M;OAE000;ITEM;;;23465;1381;8412;COUTS CENDRES;111;;143685
HAF;GN1583541D;;;0367;B00000001B;DOS;445660;10,00;26/08/2026;DED_10.00D;OAE000;TAX;;;;;;;;DED_10.00D;
HAF;GN1583541D;UC ACHAT BIOMASSE;;0367;B00000001B;DOS;602210;10,00;26/08/2026;CRE/M;OAE000;ITEM;;;;3364896;3955214;UC ACHAT BIOMASSE;10226;;
HAF;GN1583542E;;;0367;B00000001B;DOS;445660;10,00;26/08/2026;DED_10.00D;OAE000;TAX;;;;;;;;DED_10.00D;
HAF;GN1583542E;UC ACHAT BIOMASSE;;0367;B00000001B;DOS;602210;10,00;26/08/2026;CRE/M;OAE000;ITEM;;;;3364897;3955216;UC ACHAT BIOMASSE;10226;;
HAF;GN1583535X;;;0367;B00000001B;DOS;445660;10,00;26/08/2026;DED_10.00D;OAE000;TAX;;;;;;;;DED_10.00D;
HAF;GN1583535X;UC ACHAT BIOMASSE;;0367;B00000001B;DOS;602210;10,00;26/08/2026;CRE/M;OAE000;ITEM;;;;3364890;3955202;UC ACHAT BIOMASSE;10226;;
HAF;GN1583534W;;;0367;B00000001B;DOS;445660;10,00;26/08/2026;DED_10.00D;OAE000;TAX;;;;;;;;DED_10.00D;
HAF;GN1583534W;UC ACHAT BIOMASSE;;0367;B00000001B;DOS;602210;10,00;26/08/2026;CRE/M;OAE000;ITEM;;;;3364889;3955200;UC ACHAT BIOMASSE;10226;;
HAF;GN1583466T;;;0367;B00000001B;DOS;445660;10,00;26/08/2026;DED_10.00D;OAE000;TAX;;;;;;;;DED_10.00D;
HAF;GN1583466T;UC ACHAT BIOMASSE;;0367;B00000001B;DOS;602210;10,00;26/08/2026;CRE/M;OAE000;ITEM;;;;3364830;3955075;UC ACHAT BIOMASSE;10226;;
HAF;GD1588372T;;;0367;B00000001B;DOS;445659;10,00;25/08/2026;DED_INTRACOM_10.00;OAE000;TAX;;;;;;;;DED_INTRACOM_10.00;
HAF;GD1588372T;;;0367;B00000001B;DOS;445769;-10,00;25/08/2026;DED_OFFSET_10.00;OAE000;TAX;;;;;;;;DED_OFFSET_10.00;
HAF;GD1588372T;UC ACHAT BIOMASSE;;0367;B00000001B;DOS;602210;10,00;25/08/2026;CRE/M;OAE000;ITEM;;;;3367674;3957845;UC ACHAT BIOMASSE;10210;;
