DateArretComptable;CodeSociete;CompteLocal;IDFournisseurExterne;CodeTache;CodeFolio;Libelle;Quantite;Type;Montant;Devise;DatePiece;NumeroPiece;TauxTVA;Nature1;Nature2;TypeTVA;DateEcheance;IdScanFacture;OrigineScanFacture;CodeRegion;SourceFileId;ApplicationSource
26/08/2026;0630;401050;0348;GX1626202G;CYF;Facture intragroupe City 00348;0,00001;STANDARD;52800,00;EUR;03/08/2026;0348C2608T622;;;;;03/08/2026;;;B00000004E;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0630;611000;0348;GX1626202G;CYF;BC1993700 19 11 2025;0,00001;STANDARD;44000,00;EUR;03/08/2026;0348C2608T622;20,00;SOUS TRAITANTS;;;03/08/2026;;;B00000004E;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0630;445661;0348;GX1626202G;CYF;Facture intragroupe City 00348;0,00001;STANDARD;8800,00;EUR;03/08/2026;0348C2608T622;20,00;;;;03/08/2026;;;B00000004E;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;401050;0551;GX1716518N;CYF;Facture intragroupe City 00551;0,00001;STANDARD;16833,60;EUR;03/08/2026;0551R2608T880;;;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;611000;0551;GX1716518N;CYF;BC2228105 29 04 2026;0,00001;STANDARD;14028,00;EUR;03/08/2026;0551R2608T880;20,00;SOUS TRAITANTS;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;445661;0551;GX1716518N;CYF;Facture intragroupe City 00551;0,00001;STANDARD;2805,60;EUR;03/08/2026;0551R2608T880;20,00;;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;401050;0551;GX1710807Z;CYF;Facture intragroupe City 00551;0,00001;STANDARD;2318,09;EUR;03/08/2026;0551R2608T881;;;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;611000;0551;GX1710807Z;CYF;BC2242258 13 05 2026;0,00001;STANDARD;1931,74;EUR;03/08/2026;0551R2608T881;20,00;SOUS TRAITANTS;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;445661;0551;GX1710807Z;CYF;Facture intragroupe City 00551;0,00001;STANDARD;386,35;EUR;03/08/2026;0551R2608T881;20,00;;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;401050;0551;GX1743839K;CYF;Facture intragroupe City 00551;0,00001;STANDARD;2574,00;EUR;03/08/2026;0551R2608T883;;;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;611000;0551;GX1743839K;CYF;BC2306093 01 07 2026;1,00000;STANDARD;2145,00;EUR;03/08/2026;0551R2608T883;20,00;SOUS TRAITANTS;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;445661;0551;GX1743839K;CYF;Facture intragroupe City 00551;0,00001;STANDARD;429,00;EUR;03/08/2026;0551R2608T883;20,00;;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;401050;0551;GL0007958T;CYF;Facture intragroupe City 00551;0,00001;STANDARD;3662,40;EUR;03/08/2026;0551R2608T887;;;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
26/08/2026;0001;611000;0551;GL0007958T;CYF;BC2346891 31 07 2026;0,00001;STANDARD;3052,00;EUR;03/08/2026;0551R2608T887;20,00;S/T AUTRES  ENTRETIENS;;;03/08/2026;;;B00000002C;HEF01_SRC_FACTURESFOURNISSEURS_040826-011133_ST_HEF01_639214026933350590_001;CITY
