DateArretComptable;CodeSociete;CompteLocal;IDFournisseurExterne;CodeTache;CodeFolio;Libelle;Quantite;Type;Montant;Devise;DatePiece;NumeroPiece;TauxTVA;Nature1;Nature2;TypeTVA;DateEcheance;IdScanFacture;OrigineScanFacture;CodeRegion;SourceFileId;ApplicationSource
28/07/2026;0001;401050;0688;GL0054593M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;121,82;EUR;17/07/2026;0688K2607ZCP7;;;;;17/07/2026;;;B00000006G;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;602210;0688;GL0054593M;GAZ;VENTE DE GAZ;0,00001;STANDARD;29,78;EUR;17/07/2026;0688K2607ZCP7;20,00;DEBOURS P1 GAZ STOCKAGE;;;17/07/2026;;;B00000006G;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;602210;0688;GL0054593M;GAZ;VENTE DE GAZ;0,00001;STANDARD;71,74;EUR;17/07/2026;0688K2607ZCP7;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;17/07/2026;;;B00000006G;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;445660;0688;GL0054593M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;20,3;EUR;17/07/2026;0688K2607ZCP7;20,00;;;;17/07/2026;;;B00000006G;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;401050;0688;GL0027306E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;3861,36;EUR;17/07/2026;0688K2607ZCR6;;;;;17/07/2026;;;B00000005F;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;602210;0688;GL0027306E;GAZ;VENTE DE GAZ;20,43700;STANDARD;8,38;EUR;17/07/2026;0688K2607ZCR6;20,00;GAZ - MECANISME CPB;;;17/07/2026;;;B00000005F;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;602210;0688;GL0027306E;GAZ;VENTE DE GAZ;20,43700;STANDARD;160,64;EUR;17/07/2026;0688K2607ZCR6;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;17/07/2026;;;B00000005F;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;602210;0688;GL0027306E;GAZ;VENTE DE GAZ;20,43700;STANDARD;334,96;EUR;17/07/2026;0688K2607ZCR6;20,00;TICGN GAZ;;;17/07/2026;;;B00000005F;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;602210;0688;GL0027306E;GAZ;VENTE DE GAZ;0,00001;STANDARD;625,36;EUR;17/07/2026;0688K2607ZCR6;20,00;DEBOURS P1 GAZ STOCKAGE;;;17/07/2026;;;B00000005F;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;602210;0688;GL0027306E;GAZ;VENTE DE GAZ;20,43700;STANDARD;1025,73;EUR;17/07/2026;0688K2607ZCR6;20,00;DEBOURS P1 GAZ;;;17/07/2026;;;B00000005F;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;602210;0688;GL0027306E;GAZ;VENTE DE GAZ;0,00001;STANDARD;1062,73;EUR;17/07/2026;0688K2607ZCR6;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;17/07/2026;;;B00000005F;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;445660;0688;GL0027306E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;643,56;EUR;17/07/2026;0688K2607ZCR6;20,00;;;;17/07/2026;;;B00000005F;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;401050;0688;GL0038813F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;67,48;EUR;17/07/2026;0688K2607ZDQ9;;;;;17/07/2026;;;B00000003D;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;602210;0688;GL0038813F;GAZ;VENTE DE GAZ;0,00001;STANDARD;16,91;EUR;17/07/2026;0688K2607ZDQ9;20,00;DEBOURS P1 GAZ STOCKAGE;;;17/07/2026;;;B00000003D;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;602210;0688;GL0038813F;GAZ;VENTE DE GAZ;0,00001;STANDARD;39,32;EUR;17/07/2026;0688K2607ZDQ9;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;17/07/2026;;;B00000003D;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
28/07/2026;0001;445660;0688;GL0038813F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;11,25;EUR;17/07/2026;0688K2607ZDQ9;20,00;;;;17/07/2026;;;B00000003D;FAC02_SRC_FACTURESFOURNISSEURS_180726-011630_ST_FAC02_639199341908753475_001;CID
