GAZ;19/08/2026;349;118340,12;118340,12;FAC02_SRC_FACTURESFOURNISSEURS_190826-004600_ST_FAC02_639226971609923513_001;0
BIO;19/08/2026;17;187550,71;187550,71;FAC02_SRC_FACTURESFOURNISSEURS_190826-004600_ST_FAC02_639226971609923513_001;0
HAC;19/08/2026;16;-9717,65;-9717,65;FAC02_SRC_FACTURESFOURNISSEURS_190826-004600_ST_FAC02_639226971609923513_001;0
ING;19/08/2026;6;-5510,53;-5510,53;FAC02_SRC_FACTURESFOURNISSEURS_190826-004600_ST_FAC02_639226971609923513_001;0
