Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;401100;S00129868-FRA57000;GK0028795X;VFF;Facture CAR AVENUE - BAILLY 8162143 072026;0;STANDARD;254,56;EUR;24/07/2026;8162143;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B
25/08/2026;0001;615510;S00129868-FRA57000;GK0001580W;VFF;Facture CAR AVENUE - BAILLY 8162143 072026;1;STANDARD;212,13;EUR;24/07/2026;8162143;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B
25/08/2026;0001;445661;S00129868-FRA57000;GK0028795X;VFF;Facture CAR AVENUE - BAILLY 8162143 072026;0;STANDARD;42,43;EUR;24/07/2026;8162143;20,00;REPARATIONS ACCIDENTS;;;;;;B00000001B
