DateArretComptable;CodeSociete;CompteLocal;IDFournisseurExterne;CodeTache;CodeFolio;Libelle;Quantite;Type;Montant;Devise;DatePiece;NumeroPiece;TauxTVA;Nature1;Nature2;TypeTVA;DateEcheance;IdScanFacture;OrigineScanFacture;CodeRegion;SourceFileId;ApplicationSource
25/08/2026;0001;401100;S00113592-FRA93350;GK0028795X;VFF;Facture Athlon Car Lease 20260738780 072026;0;STANDARD;3530,65;EUR;23/07/2026;20260738780;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001122A;VFF;Facture Athlon Car Lease 20260738780 072026;12;STANDARD;732,20;EUR;23/07/2026;20260738780;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0012027S;VFF;Facture Athlon Car Lease 20260738780 072026;12;STANDARD;1190,03;EUR;23/07/2026;20260738780;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0585659X;VFF;Facture Athlon Car Lease 20260738780 072026;6;STANDARD;361,08;EUR;23/07/2026;20260738780;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001299B;VFF;Facture Athlon Car Lease 20260738780 072026;12;STANDARD;1247,34;EUR;23/07/2026;20260738780;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;401100;S00113592-FRA93350;GK0028795X;VFF;Facture Athlon Car Lease 20260738781 072026;0;STANDARD;247,82;EUR;23/07/2026;20260738781;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001533S;VFF;Facture Athlon Car Lease 20260738781 072026;6;STANDARD;247,82;EUR;23/07/2026;20260738781;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;401100;S00113592-FRA93350;GK0028795X;VFF;Facture Athlon Car Lease 20260738783 072026;0;STANDARD;501,11;EUR;23/07/2026;20260738783;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK1207578Y;VFF;Facture Athlon Car Lease 20260738783 072026;12;STANDARD;501,11;EUR;23/07/2026;20260738783;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0119;401100;S00113592-FRA93350;GK0028804G;VFF;Facture Athlon Car Lease 20260738785 072026;0;STANDARD;556,20;EUR;23/07/2026;20260738785;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0119;613512;S00113592-FRA93350;GK1041275S;VFF;Facture Athlon Car Lease 20260738785 072026;12;STANDARD;556,20;EUR;23/07/2026;20260738785;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;401100;S00113592-FRA93350;GK0028795X;VFF;Facture Athlon Car Lease 20260814982 082026;0;STANDARD;6367,82;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001299B;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;873,85;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001187Z;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;638,58;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001138T;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;489,77;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0585659X;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;457,66;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001122A;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;479,81;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001230Y;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;632,17;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0064964Y;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;446,05;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0012027S;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;814,93;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001134N;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;537,57;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001112N;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;454,76;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0212703H;VFF;Facture Athlon Car Lease 20260814982 082026;6;STANDARD;542,67;EUR;01/08/2026;20260814982;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;401100;S00113592-FRA93350;GK0028795X;VFF;Facture Athlon Car Lease 20260814983 082026;0;STANDARD;1233,30;EUR;01/08/2026;20260814983;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK1177756J;VFF;Facture Athlon Car Lease 20260814983 082026;6;STANDARD;628,78;EUR;01/08/2026;20260814983;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK1009283M;VFF;Facture Athlon Car Lease 20260814983 082026;6;STANDARD;604,52;EUR;01/08/2026;20260814983;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;401100;S00113592-FRA93350;GK0028795X;VFF;Facture Athlon Car Lease 20260814984 082026;0;STANDARD;628,20;EUR;01/08/2026;20260814984;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001533S;VFF;Facture Athlon Car Lease 20260814984 082026;6;STANDARD;628,20;EUR;01/08/2026;20260814984;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;401100;S00113592-FRA93350;GK0028795X;VFF;Facture Athlon Car Lease 20260814986 082026;0;STANDARD;1273,72;EUR;01/08/2026;20260814986;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001593K;VFF;Facture Athlon Car Lease 20260814986 082026;6;STANDARD;324,56;EUR;01/08/2026;20260814986;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK1207578Y;VFF;Facture Athlon Car Lease 20260814986 082026;6;STANDARD;485,16;EUR;01/08/2026;20260814986;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0001;613512;S00113592-FRA93350;GK0001683M;VFF;Facture Athlon Car Lease 20260814986 082026;6;STANDARD;464,00;EUR;01/08/2026;20260814986;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0119;401100;S00113592-FRA93350;GK0028804G;VFF;Facture Athlon Car Lease 20260814992 082026;0;STANDARD;2323,71;EUR;01/08/2026;20260814992;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0119;613512;S00113592-FRA93350;GK1041275S;VFF;Facture Athlon Car Lease 20260814992 082026;6;STANDARD;429,20;EUR;01/08/2026;20260814992;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0119;613512;S00113592-FRA93350;GK1253045P;VFF;Facture Athlon Car Lease 20260814992 082026;6;STANDARD;533,47;EUR;01/08/2026;20260814992;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0119;613512;S00113592-FRA93350;GK0463407Z;VFF;Facture Athlon Car Lease 20260814992 082026;6;STANDARD;533,47;EUR;01/08/2026;20260814992;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0119;613512;S00113592-FRA93350;GK1150329S;VFF;Facture Athlon Car Lease 20260814992 082026;6;STANDARD;614,19;EUR;01/08/2026;20260814992;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
25/08/2026;0119;445661;S00113592-FRA93350;GK0028804G;VFF;Facture Athlon Car Lease 20260814992 082026;0;STANDARD;213,38;EUR;01/08/2026;20260814992;20,00;LOCATIONS AUTOMOBILES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_085535;DACAR
