GAZ;GL0054640R;DEBOURS P1 GAZ STOCKAGE;;0001;B00000006G;DLS;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;2031;14749;DEBOURS P1 GAZ STOCKAGE;1147;;
GAZ;GL0054640R;DEBOURS P1 GAZ PARTIES FIXES;;0001;B00000006G;DLS;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;2031;14749;DEBOURS P1 GAZ PARTIES FIXES;1147;;
GAZ;GL0054640R;;;0001;B00000006G;DLS;445660;20,00;17/08/2026;CRE/M;OAE000;TAX;;;;;;;;DED_20.00E;
GAZ;GL0054611H;DEBOURS P1 GAZ STOCKAGE;;0001;B00000006G;DLS;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;2031;14722;DEBOURS P1 GAZ STOCKAGE;1147;;
GAZ;GL0054611H;DEBOURS P1 GAZ PARTIES FIXES;;0001;B00000006G;DLS;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;2031;14722;DEBOURS P1 GAZ PARTIES FIXES;1147;;
GAZ;GL0054611H;;;0001;B00000006G;DLS;445660;20,00;17/08/2026;CRE/M;OAE000;TAX;;;;;;;;DED_20.00E;
GAZ;GL0054612J;DEBOURS P1 GAZ STOCKAGE;;0001;B00000006G;DLS;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;2031;14723;DEBOURS P1 GAZ STOCKAGE;1147;;
GAZ;GL0054612J;DEBOURS P1 GAZ PARTIES FIXES;;0001;B00000006G;DLS;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;2031;14723;DEBOURS P1 GAZ PARTIES FIXES;1147;;
GAZ;GL0054612J;;;0001;B00000006G;DLS;445660;20,00;17/08/2026;CRE/M;OAE000;TAX;;;;;;;;DED_20.00E;
GAZ;GL0541468E;GAZ - MECANISME CPB;;0001;B00000002C;DRW;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;822466;1180234;GAZ - MECANISME CPB;759;;
GAZ;GL0541468E;DEBOURS P1 GAZ DISTRIBUTION;;0001;B00000002C;DRW;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;822466;1180234;DEBOURS P1 GAZ DISTRIBUTION;759;;
GAZ;GL0541468E;DEBOURS P1 GAZ STOCKAGE;;0001;B00000002C;DRW;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;822466;1180234;DEBOURS P1 GAZ STOCKAGE;759;;
GAZ;GL0541468E;TICGN GAZ;;0001;B00000002C;DRW;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;822466;1180234;TICGN GAZ;759;;
GAZ;GL0541468E;DEBOURS P1 GAZ PARTIES FIXES;;0001;B00000002C;DRW;602210;20,00;17/08/2026;CRE/M;OAE000;ITEM;;;;822466;1180234;DEBOURS P1 GAZ PARTIES FIXES;759;;
