706001;;+;D;81746.00;PRODUIT;1;
706001;;+;D;78190.00;PRODUIT;1;
706001;;+;D;76682.00;PRODUIT;1;
706001;;+;D;36879.00;PRODUIT;1;
706001;;+;D;18103.00;PRODUIT;1;
706001;;+;D;17035.00;PRODUIT;1;
706001;;+;D;12925.00;PRODUIT;1;
706001;;+;D;10795.00;PRODUIT;1;
706001;;+;D;3318.00;PRODUIT;1;
706001;;-;D;51.00;PRODUIT;1;
706001;;-;D;790.00;PRODUIT;1;
706001;;-;D;1714.00;PRODUIT;1;
706001;;-;D;7839.00;PRODUIT;1;
706001;;-;D;109798.00;PRODUIT;1;
706001;;-;D;135419.00;PRODUIT;1;
706001;;-;D;155474.00;PRODUIT;1;
706001;;-;D;408172.00;PRODUIT;1;
706001;;-;D;564461.00;PRODUIT;1;
445710;;+;D;1468291.00;GESTION;2;
411100;0150922F;+;C;139669.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;116391.00;PRODUIT;1;
445710;;+;D;23278.00;GESTION;2;
411100;0150922F;+;D;15815.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;13179.00;PRODUIT;1;
445710;;+;C;2636.00;GESTION;2;
411100;0150922F;+;D;3510.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;2925.00;PRODUIT;1;
445710;;+;C;585.00;GESTION;2;
411100;0006147N;+;C;8148.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;6790.00;PRODUIT;1;
445710;;+;D;1358.00;GESTION;2;
411100;0047953X;+;D;4205268.00;CLIENT;0;SI_AMT_FACTURE
706001;;-;C;1679025.00;PRODUIT;1;
706001;;-;C;483417.00;PRODUIT;1;
706001;;+;C;5235.00;PRODUIT;1;
706001;;+;C;26792.00;PRODUIT;1;
706001;;+;C;76665.00;PRODUIT;1;
706001;;+;C;156032.00;PRODUIT;1;
706001;;+;C;452838.00;PRODUIT;1;
706001;;+;C;540436.00;PRODUIT;1;
706001;;+;C;750570.00;PRODUIT;1;
706001;;+;C;822926.00;PRODUIT;1;
706001;;+;C;2854824.00;PRODUIT;1;
445710;;-;C;335805.00;GESTION;2;
445710;;-;C;96683.00;GESTION;2;
445710;;+;C;288.00;GESTION;2;
445710;;+;C;5358.00;GESTION;2;
445710;;+;C;8582.00;GESTION;2;
445710;;+;C;15333.00;GESTION;2;
445710;;+;C;90568.00;GESTION;2;
445710;;+;C;108087.00;GESTION;2;
445710;;+;C;150114.00;GESTION;2;
445710;;+;C;164585.00;GESTION;2;
445710;;+;C;570965.00;GESTION;2;
411100;0047953X;+;D;18137.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;15114.00;PRODUIT;1;
445710;;+;C;3023.00;GESTION;2;
411100;0070028S;+;C;135168.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;112640.00;PRODUIT;1;
445710;;+;D;22528.00;GESTION;2;
411100;0483418B;+;C;256487.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;213739.00;PRODUIT;1;
445710;;+;D;42748.00;GESTION;2;
411100;0015497R;+;D;193798.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;161498.00;PRODUIT;1;
445715;;+;C;32300.00;GESTION;2;
411100;0549779O;+;C;282588.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;235490.00;PRODUIT;1;
445710;;+;D;47098.00;GESTION;2;
411100;0025128N;+;D;1868492.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;1557077.00;PRODUIT;1;
445710;;+;C;311415.00;GESTION;2;
411100;0068401B;+;C;2865432.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;1460895.00;PRODUIT;1;
706001;;+;D;926965.00;PRODUIT;1;
445710;;+;D;477572.00;GESTION;2;
411100;0047210T;+;D;101316.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;84430.00;PRODUIT;1;
445715;;+;C;16886.00;GESTION;2;
411100;0568124F;+;D;24816.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;23522.00;PRODUIT;1;
445715;;+;C;1294.00;GESTION;2;
411100;0572191G;+;D;437906.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;31076.00;PRODUIT;1;
706001;;+;C;333846.00;PRODUIT;1;
445710;;+;C;6215.00;GESTION;2;
445710;;+;C;66769.00;GESTION;2;
411100;0572191G;+;D;543916.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;51620.00;PRODUIT;1;
706001;;+;C;401643.00;PRODUIT;1;
445710;;+;C;10324.00;GESTION;2;
445710;;+;C;80329.00;GESTION;2;
411100;0572191G;+;D;172760.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;13031.00;PRODUIT;1;
706001;;+;C;130936.00;PRODUIT;1;
445710;;+;C;2606.00;GESTION;2;
445710;;+;C;26187.00;GESTION;2;
411100;0016228C;+;C;193070.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;160892.00;PRODUIT;1;
445710;;+;D;32178.00;GESTION;2;
411100;0071793P;+;D;67248.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;56040.00;PRODUIT;1;
445710;;+;C;11208.00;GESTION;2;
411100;0000011P;+;D;298.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;114.00;PRODUIT;1;
706001;;+;C;134.00;PRODUIT;1;
445715;;+;C;50.00;GESTION;2;
411100;0000011P;+;D;88232.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;3808.00;PRODUIT;1;
706001;;+;C;69719.00;PRODUIT;1;
445715;;+;C;14705.00;GESTION;2;
411100;0000011P;+;D;17480.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;729.00;PRODUIT;1;
706001;;+;C;13838.00;PRODUIT;1;
445715;;+;C;2913.00;GESTION;2;
411100;0000011P;+;D;28561.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;779.00;PRODUIT;1;
706001;;+;C;23022.00;PRODUIT;1;
445715;;+;C;4760.00;GESTION;2;
411100;0000011P;+;D;18846.00;CLIENT;0;SI_AMT_FACTURE
706001;;-;C;317.00;PRODUIT;1;
706001;;+;C;16022.00;PRODUIT;1;
445715;;-;C;63.00;GESTION;2;
445715;;+;C;3204.00;GESTION;2;
411100;0000011P;+;D;40313.00;CLIENT;0;SI_AMT_FACTURE
706001;;-;C;397.00;PRODUIT;1;
706001;;+;C;33991.00;PRODUIT;1;
