Application;Group Name;Job Name;Odate;Start Time;End Time;Run Time;Status;Description;Member Name;Task Type;Deleted;Rerun Counter;Cyclic;CONTROL-M Name;Table;Run as User;Hostname;Nodegroup;Order id;
CEL-CELERIS;CELCEL_J11TRT_04_H;CELCEL_J11TRT_04_H;"August 8, 2026";"August 8, 2026 1:30:10 PM";"August 8, 2026 3:22:30 PM";;Ended OK;CELERIS : Traitement Maintenance Bdd;;SMART Table;No;1;No;CTMSRV;CELCEL_J11TRT_04_H;;ldkctmp50;;3xvg2
CEL-CELERIS;CELCEL_J11TRT_04_H;CELCEL_J11TRT_04_WRK01_H;"August 8, 2026";"August 8, 2026 2:00:00 PM";"August 8, 2026 3:22:29 PM";;Ended OK;CELERIS : Traitement Maintenance Bdd;lance_Traitement_Interne.bat;Job;No;1;No;CTMSRV;CELCEL_J11TRT_04_H;svce_cm;wdkcelp12;A_W_CEL12;3xvg3
CID-CONTRACTUAL INVO;CIDCID_F20TRT_04_H;CIDCID_F20TRT_04_H;"August 8, 2026";"August 8, 2026 1:30:10 PM";"August 8, 2026 4:29:13 PM";;Ended OK;Allegement PDF Facturation;;SMART Table;No;1;No;CTMSRV;CIDCID_F20TRT_04_H;;ldkctmp50;;3xv3z
CID-CONTRACTUAL INVO;CIDCID_F20TRT_04_H;CIDCID_F20TRT_04_WRK01_H;"August 8, 2026";"August 8, 2026 2:00:00 PM";"August 8, 2026 4:29:12 PM";;Ended OK;Allegement PDF Facturation;lance_Traitement_Interne.bat;Job;No;1;No;CTMSRV;CIDCID_F20TRT_04_H;svce_cm;wdkcidp12;A_W_CID12;3xv40
CID-CONTRACTUAL INVO;CIDCID_K12SVG_03_H;CIDCID_K12SVG_03_NBU01_H;"August 8, 2026";;;;Wait for Event;Sauvegarde Full NBU du serveur WDKCIDP01;NetbackupRemoteCtm_Full.ksh;Dummy;No;0;No;CTMSRV;CIDCID_K12SVG_03_H;root;NOTEXIST;NOTEXIST;3xusl
CID-CONTRACTUAL INVO;CIDCID_K12SVG_03_H;CIDCID_K12SVG_03_NBU02_H;"August 8, 2026";;;;Wait for Event;Sauvegarde Full NBU du serveur WDKCIDP02;NetbackupRemoteCtm_Full.ksh;Dummy;No;0;No;CTMSRV;CIDCID_K12SVG_03_H;root;NOTEXIST;NOTEXIST;3xusm
CID-CONTRACTUAL INVO;CIDCID_K12SVG_03_H;CIDCID_K12SVG_03_NBU03_H;"August 8, 2026";;;;Wait for Event;Sauvegarde Full NBU du serveur WDKCIDP03;NetbackupRemoteCtm_Full.ksh;Dummy;No;0;No;CTMSRV;CIDCID_K12SVG_03_H;root;NOTEXIST;NOTEXIST;3xusn
CID-CONTRACTUAL INVO;CIDECO_F11INT_05_Q;CIDECO_F11INT_05_LIM01_Q;"August 8, 2026";;;;Wait for Event;limite horaire 00H00 CID si pb A00ON  ECO;W512_LIMITCID0200;Dummy;No;0;No;CTMSRV;CIDECO_F11INT_05_Q;root;;;3xtex
CID-CONTRACTUAL INVO;CIDEXT_F11GEN_06_Q;CIDEXT_F11GEN_06_Q;"August 8, 2026";"August 8, 2026 1:30:10 PM";"August 8, 2026 1:30:11 PM";;Ended OK;;;SMART Table;No;1;No;CTMSRV;CIDEXT_F11GEN_06_Q;;;;3xtef
CID-CONTRACTUAL INVO;CIDOAP_F11GEN_06_Q;CIDOAP_F11GEN_06_Q;"August 8, 2026";"August 8, 2026 1:30:10 PM";"August 8, 2026 1:30:11 PM";;Ended OK;;;SMART Table;No;1;No;CTMSRV;CIDOAP_F11GEN_06_Q;;;;3xu9h
CID-CONTRACTUAL INVO;CIDPEL_F11GEN_06_Q;CIDPEL_F11GEN_06_Q;"August 8, 2026";"August 8, 2026 1:30:10 PM";"August 8, 2026 1:30:11 PM";;Ended OK;;;SMART Table;No;1;No;CTMSRV;CIDPEL_F11GEN_06_Q;;;;3xv49
CID-CONTRACTUAL INVO;CIDSIC_F11GEN_06_Q;CIDSIC_F11GEN_06_Q;"August 8, 2026";"August 8, 2026 1:30:10 PM";"August 8, 2026 1:30:11 PM";;Ended OK;;;SMART Table;No;1;No;CTMSRV;CIDSIC_F11GEN_06_Q;;;;3xujo
