411100;0604170K;D;20500.00;+
704501;0604170K;C;18636.00;+
445715;0604170K;C;1864.00;+
411100;0420150D;D;1761670.00;+
704501;0420150D;C;1468058.00;+
445715;0420150D;C;293612.00;+
411100;0483853S;D;657194.00;+
704501;0483853S;C;547662.00;+
445715;0483853S;C;109532.00;+
411100;0081647E;D;250980.00;+
704501;0081647E;C;209150.00;+
445715;0081647E;C;41830.00;+
411100;0535237H;D;389656.00;+
704501;0535237H;C;324713.00;+
445715;0535237H;C;64943.00;+
411100;0328523S;D;229140.00;+
704501;0328523S;C;190950.00;+
445715;0328523S;C;38190.00;+
411100;0328523S;D;59480.00;+
704501;0328523S;C;49567.00;+
445715;0328523S;C;9913.00;+
411100;0606019S;D;9249.00;+
704501;0606019S;C;8408.00;+
445715;0606019S;C;841.00;+
411150;0305698J;D;161640.00;+
704501;0305698J;C;134700.00;+
445715;0305698J;C;26940.00;+
411150;0305698J;D;229128.00;+
704501;0305698J;C;190940.00;+
445715;0305698J;C;38188.00;+
411100;0329339R;C;103680.00;+
704501;0329339R;D;86400.00;+
445715;0329339R;D;17280.00;+
411100;0492316H;D;311393.00;+
704501;0492316H;C;259494.00;+
445715;0492316H;C;51899.00;+
411100;0492316H;D;144780.00;+
704501;0492316H;C;120650.00;+
445715;0492316H;C;24130.00;+
411100;0318153Y;D;745936.00;+
704501;0318153Y;C;621614.00;-
704501;0318153Y;C;1243227.00;+
445715;0318153Y;C;124323.00;-
445715;0318153Y;C;248646.00;+
411150;0570363C;D;468518.00;+
704501;0570363C;C;390432.00;+
445715;0570363C;C;78086.00;+
411150;0305698J;D;12809.00;+
704501;0305698J;C;10674.00;+
445715;0305698J;C;2135.00;+
411100;0451627Q;D;701268.00;+
704501;0451627Q;C;584390.00;+
445715;0451627Q;C;116878.00;+
411100;0307716P;D;61496.00;+
704501;0307716P;C;51247.00;+
445715;0307716P;C;10249.00;+
411100;0467140G;D;1435311.00;+
704501;0467140G;C;1864039.00;+
704501;0467140G;C;559211.00;-
445715;0467140G;C;55921.00;-
445715;0467140G;C;186404.00;+
411100;0328523S;D;253080.00;+
704501;0328523S;C;210900.00;+
445715;0328523S;C;42180.00;+
411100;0433353B;D;71500.00;+
704501;0433353B;C;65000.00;+
445715;0433353B;C;6500.00;+
411100;0021716Z;D;226777.00;+
704501;0021716Z;C;188981.00;+
445715;0021716Z;C;37796.00;+
411150;0325339C;D;65878.00;+
704501;0325339C;C;54898.00;+
445715;0325339C;C;10980.00;+
411100;0562220K;D;5240008.00;+
704501;0562220K;C;10445598.00;+
704501;0562220K;C;6078925.00;-
445715;0562220K;C;1215785.00;-
445715;0562220K;C;2089120.00;+
411150;0293145S;D;900013.00;+
704501;0293145S;C;750011.00;+
445715;0293145S;C;150002.00;+
411100;0567562N;D;233784.00;+
704501;0567562N;C;194820.00;+
445715;0567562N;C;38964.00;+
411100;0567562N;D;62064.00;+
704501;0567562N;C;51720.00;+
445715;0567562N;C;10344.00;+
411100;0450851A;D;47241.00;+
704501;0450851A;C;42946.00;+
445715;0450851A;C;4295.00;+
411100;0492316H;D;52757.00;+
704501;0492316H;C;43964.00;+
445715;0492316H;C;8793.00;+
411100;0587440R;C;16995.00;+
704501;0587440R;D;15450.00;+
445715;0587440R;D;1545.00;+
411150;0305698J;D;2587764.00;+
704501;0305698J;C;2156470.00;+
445715;0305698J;C;431294.00;+
411100;0236067P;C;229320.00;+
704501;0236067P;D;191100.00;+
445715;0236067P;D;38220.00;+
411100;0437888O;D;764400.00;+
704501;0437888O;C;637000.00;+
445715;0437888O;C;127400.00;+
411100;0307716P;D;203538.00;+
704501;0307716P;C;169615.00;+
445715;0307716P;C;33923.00;+
411150;0253255E;D;913691.00;+
704501;0253255E;C;761409.00;+
445715;0253255E;C;152282.00;+
411150;0292635X;D;1244844.00;+
704501;0292635X;C;1037370.00;+
445715;0292635X;C;207474.00;+
411100;0013123S;D;101804.00;+
704501;0013123S;C;92549.00;+
445715;0013123S;C;9255.00;+
411100;0589023E;D;94423.00;+
704501;0589023E;C;89500.00;+
445715;0589023E;C;4923.00;+
411100;0484141C;D;86586.00;+
704501;0484141C;C;72155.00;+
445715;0484141C;C;14431.00;+
411100;0484141C;D;78000.00;+
704501;0484141C;C;65000.00;+
445715;0484141C;C;13000.00;+
411100;0484141C;D;72000.00;+
704501;0484141C;C;60000.00;+
445715;0484141C;C;12000.00;+
411100;0247595H;D;532788.00;+
704501;0247595H;C;190281.00;-
704501;0247595H;C;634271.00;+
445715;0247595H;C;38056.00;-
445715;0247595H;C;126854.00;+
411150;0325339C;D;43159.00;+
704501;0325339C;C;35966.00;+
445715;0325339C;C;7193.00;+
411150;0005969D;D;771816.00;+
704501;0005969D;C;643180.00;+
445715;0005969D;C;128636.00;+
411100;0047907K;D;23400.00;+
704501;0047907K;C;19500.00;+
445715;0047907K;C;3900.00;+
411100;0606025C;D;33453.00;+
704501;0606025C;C;30412.00;+
445715;0606025C;C;3041.00;+
411100;0200896L;D;23686.00;+
704501;0200896L;C;19738.00;+
445715;0200896L;C;3948.00;+
411100;0200016D;D;225523.00;+
704501;0200016D;C;187936.00;+
445715;0200016D;C;37587.00;+
411100;0491530A;D;76440.00;+
704501;0491530A;C;63700.00;+
445715;0491530A;C;12740.00;+
411100;0494036R;D;1263000.00;+
704501;0494036R;C;1052500.00;+
445715;0494036R;C;210500.00;+
411100;0040554K;D;9000.00;+
704501;0040554K;C;8182.00;+
445715;0040554K;C;818.00;+
411100;0328523S;D;33810.00;+
704501;0328523S;C;28175.00;+
445715;0328523S;C;5635.00;+
411100;0416532O;D;389738.00;+
704501;0416532O;C;324782.00;+
445715;0416532O;C;64956.00;+
411100;0486481F;D;244260.00;+
704501;0486481F;C;203550.00;+
445715;0486481F;C;40710.00;+
411100;0510078E;D;60436.00;+
704501;0510078E;C;50363.00;+
445715;0510078E;C;10073.00;+
411100;0486481F;D;67978.00;+
704501;0486481F;C;56648.00;+
445715;0486481F;C;11330.00;+
411100;0200016D;D;145590.00;+
704501;0200016D;C;121325.00;+
445715;0200016D;C;24265.00;+
411100;0577170H;D;47981.00;+
704501;0577170H;C;39984.00;+
445715;0577170H;C;7997.00;+
411100;0074834R;D;43175.00;+
704501;0074834R;C;39250.00;+
445715;0074834R;C;3925.00;+
411100;0074834R;D;100980.00;+
704501;0074834R;C;91800.00;+
445715;0074834R;C;9180.00;+
411100;0499930C;D;586283.00;+
704501;0499930C;C;488569.00;+
445715;0499930C;C;97714.00;+
411100;0529205R;D;323635.00;+
704501;0529205R;C;269696.00;+
445715;0529205R;C;53939.00;+
411100;0265878P;D;540170.00;+
704501;0265878P;C;192917.00;-
704501;0265878P;C;643059.00;+
445715;0265878P;C;38583.00;-
445715;0265878P;C;128611.00;+
411100;0577170H;D;464698.00;+
704501;0577170H;C;387248.00;+
445715;0577170H;C;77450.00;+
411100;0606026D;D;48642.00;+
704501;0606026D;C;44220.00;+
445715;0606026D;C;4422.00;+
411100;0314928D;D;109596.00;+
704501;0314928D;C;91330.00;+
445715;0314928D;C;18266.00;+
411100;0265878P;D;53040.00;+
704501;0265878P;C;44200.00;+
445715;0265878P;C;8840.00;+
411150;0305698J;D;65690.00;+
704501;0305698J;C;54742.00;+
445715;0305698J;C;10948.00;+
411150;0325339C;D;130112.00;+
704501;0325339C;C;108427.00;+
445715;0325339C;C;21685.00;+
411100;0597590D;D;37260.00;+
704501;0597590D;C;31050.00;+
445715;0597590D;C;6210.00;+
411100;0311240B;D;158964.00;+
704501;0311240B;C;132470.00;+
445715;0311240B;C;26494.00;+
411100;0577170H;D;268931.00;+
704501;0577170H;C;224109.00;+
445715;0577170H;C;44822.00;+
411100;0318702W;D;54060.00;+
