HAF;GN1624048J;;;0804;B00000001B;DOS;445660;20,00;28/11/2025;DED_20.00D
HAF;GN1624048J;UC ACHAT DE CARBURANT;;0804;B00000001B;DOS;602210;20,00;28/11/2025;CRE/M
HAF;GN1224388A;;;0804;B00000001B;DOS;445660;20,00;28/11/2025;DED_20.00D
HAF;GN1224388A;UC ACHAT DE CARBURANT;;0804;B00000001B;DOS;602210;20,00;28/11/2025;CRE/M
HAF;GN1621157Z;;;0804;B00000001B;DOS;445660;20,00;13/11/2025;DED_20.00D
HAF;GN1621157Z;UC ACHAT DE CARBURANT;;0804;B00000001B;DOS;602210;20,00;13/11/2025;CRE/M
HAF;GN0293184N;;;0804;B00000001B;DOS;445660;20,00;13/11/2025;DED_20.00D
HAF;GN0293184N;UC ACHAT FOD;;0804;B00000001B;DOS;602210;20,00;13/11/2025;CRE/M
HAF;GN1058306W;;;0804;B00000001B;DOS;445660;20,00;26/11/2025;DED_20.00D
HAF;GN1058306W;UC ACHAT FOD;;0804;B00000001B;DOS;602210;20,00;26/11/2025;CRE/M
HAF;GN0293184N;;;0804;B00000001B;DOS;445660;20,00;07/11/2025;DED_20.00D
HAF;GN0293184N;UC ACHAT FOD;;0804;B00000001B;DOS;602210;20,00;07/11/2025;CRE/M
HAF;GN1610139D;;;0804;B00000001B;DOS;445660;20,00;06/11/2025;DED_20.00D
HAF;GN1610139D;UC ACHAT DE CARBURANT;;0804;B00000001B;DOS;602210;20,00;06/11/2025;CRE/M
HAF;GD0035737K;;;0804;B00000001B;DOS;445660;20,00;30/11/2025;DED_20.00D
HAF;GD0035737K;UC ACHAT GAZ;;0804;B00000001B;DOS;602210;20,00;30/11/2025;CRE/M
HAF;GN1621789S;;;0804;B00000001B;DOS;445660;20,00;19/11/2025;DED_20.00D
HAF;GN1621789S;UC ACHAT DE CARBURANT;;0804;B00000001B;DOS;602210;20,00;19/11/2025;CRE/M
HAF;GD0034282G;;;0804;B00000001B;DOS;445660;20,00;24/11/2025;DED_20.00D
