false;26/12/2025;0804;602210;20723-FRA33300;GN1058306W;HAF;STANDARD - FP02051634;1097,00000;STANDARD;950,72;EUR;26/11/2025;FP02051634;20,00;UC ACHAT FOD;;;;PRN-FVS0075383-ALV-FP02051634.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528495;44923045
true;26/12/2025;0804;401100;20581-FRA73540;GN0293184N;HAF;STANDARD - 51107144;0,00001;STANDARD;13490,03;EUR;07/11/2025;51107144;0,00;;;;;PRN-FVS0075384-51107144.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528496;44923045
false;26/12/2025;0804;445660;20581-FRA73540;GN0293184N;HAF;STANDARD - 51107144;13447,00000;STANDARD;2248,34;EUR;07/11/2025;51107144;20,00;;;DED_20.00D;;PRN-FVS0075384-51107144.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528496;44923046
false;26/12/2025;0804;602210;20581-FRA73540;GN0293184N;HAF;STANDARD - 51107144;13447,00000;STANDARD;11241,69;EUR;07/11/2025;51107144;20,00;UC ACHAT FOD;;;;PRN-FVS0075384-51107144.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528496;44923047
true;26/12/2025;0804;401100;6765-FRA44186;GN1610139D;HAF;STANDARD - FPVR090834;0,00001;STANDARD;413,16;EUR;06/11/2025;FPVR090834;0,00;;;;;PRN-FVS0075385-FPVR090834-APVR000994-FPVR090569.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528497;44923047
false;26/12/2025;0804;445660;6765-FRA44186;GN1610139D;HAF;STANDARD - FPVR090834;191,00010;STANDARD;68,86;EUR;06/11/2025;FPVR090834;20,00;;;DED_20.00D;;PRN-FVS0075385-FPVR090834-APVR000994-FPVR090569.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528497;44923048
false;26/12/2025;0804;602210;6765-FRA44186;GN1610139D;HAF;STANDARD - FPVR090834;191,00010;STANDARD;344,30;EUR;06/11/2025;FPVR090834;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0075385-FPVR090834-APVR000994-FPVR090569.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528497;44923049
true;26/12/2025;0804;401100;6765-FRA44186;GN1610139D;HAF;STANDARD - FPVR090835;0,00001;STANDARD;1392,05;EUR;06/11/2025;FPVR090835;0,00;;;;;PRN-FVS0075386-FPVR090835-APVR000995-FPVR090567.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528498;44923049
false;26/12/2025;0804;445660;6765-FRA44186;GN1610139D;HAF;STANDARD - FPVR090835;1175,00000;STANDARD;232,01;EUR;06/11/2025;FPVR090835;20,00;;;DED_20.00D;;PRN-FVS0075386-FPVR090835-APVR000995-FPVR090567.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528498;44923050
false;26/12/2025;0804;602210;6765-FRA44186;GN1610139D;HAF;STANDARD - FPVR090835;1175,00000;STANDARD;1160,04;EUR;06/11/2025;FPVR090835;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0075386-FPVR090835-APVR000995-FPVR090567.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528498;44923051
