DateArretComptable;CodeSociete;CompteLocal;IDFournisseurExterne;CodeTache;CodeFolio;Libelle;Quantite;Type;Montant;Devise;DatePiece;NumeroPiece;TauxTVA;Nature1;Nature2;TypeTVA;DateEcheance;IdScanFacture;OrigineScanFacture;CodeRegion;SourceFileId;ApplicationSource
25/08/2026;0001;622840;S00115562-ITA10135;GK0586133K;VFF;Facture Kuantic 2601208118 052026;9;STANDARD;54,60;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0232029V;VFF;Facture Kuantic 2601208118 052026;7;STANDARD;41,60;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001108J;VFF;Facture Kuantic 2601208118 052026;16;STANDARD;99,89;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001591H;VFF;Facture Kuantic 2601208118 052026;37;STANDARD;236,82;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0029074N;VFF;Facture Kuantic 2601208118 052026;10;STANDARD;61,32;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0009698W;VFF;Facture Kuantic 2601208118 052026;15;STANDARD;93,82;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001238G;VFF;Facture Kuantic 2601208118 052026;28;STANDARD;178,32;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK1376085H;VFF;Facture Kuantic 2601208118 052026;7;STANDARD;41,82;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001519B;VFF;Facture Kuantic 2601208118 052026;14;STANDARD;87,53;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001535V;VFF;Facture Kuantic 2601208118 052026;17;STANDARD;100,09;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
