HAC;03/07/2026;22;59435,05;59435,05;FAC02_SRC_FACTURESFOURNISSEURS_030726-010035_ST_FAC02_639186372355081160_001;0
GAZ;03/07/2026;43;49128,25;49128,25;FAC02_SRC_FACTURESFOURNISSEURS_030726-010035_ST_FAC02_639186372355081160_001;0
ING;03/07/2026;8;435182,48;435182,48;FAC02_SRC_FACTURESFOURNISSEURS_030726-010035_ST_FAC02_639186372355081160_001;0
BIO;03/07/2026;7;-108962,86;-108962,86;FAC02_SRC_FACTURESFOURNISSEURS_030726-010035_ST_FAC02_639186372355081160_001;0
