0688;3;GN1389337S;202608;E23;60826000005;411150;0065898H;20260826;0688K2608BWDV;EUR;D;26260;+;;PS668812;SVD;;0000000;20260731;;GN1389337S;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1389337S;202608;E23;60826000005;707000;;20260826;0688K2608BWDV;EUR;C;21883;+;;PS668812 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1389337S;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1389337S;202608;E23;60826000005;445710;;20260826;0688K2608BWDV;EUR;C;4377;+;;PS668812 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1390137B;202608;E23;60826000006;411150;0293145S;20260826;0688K2608BVZV;EUR;D;4937;+;;PS669229;SVD;;0000000;20260731;;GN1390137B;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1390137B;202608;E23;60826000006;707000;;20260826;0688K2608BVZV;EUR;C;4114;+;;PS669229 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1390137B;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1390137B;202608;E23;60826000006;445710;;20260826;0688K2608BVZV;EUR;C;823;+;;PS669229 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1406705D;202608;E23;60826000007;411150;0065898H;20260826;0688K2608BWDP;EUR;D;8530;+;;PS671485;SVD;;0000000;20260731;;GN1406705D;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1406705D;202608;E23;60826000007;707000;;20260826;0688K2608BWDP;EUR;C;7108;+;;PS671485 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1406705D;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1406705D;202608;E23;60826000007;445710;;20260826;0688K2608BWDP;EUR;C;1422;+;;PS671485 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1433754R;202608;E23;60826000008;411150;0472986A;20260826;0688K2608BWFB;EUR;D;11766;+;;PS675865;SVD;;0000000;20260731;;GN1433754R;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1433754R;202608;E23;60826000008;707000;;20260826;0688K2608BWFB;EUR;C;9805;+;;PS675865 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1433754R;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1433754R;202608;E23;60826000008;445710;;20260826;0688K2608BWFB;EUR;C;1961;+;;PS675865 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0348;3;GL1449105K;202608;E21;30826000009;411100;0317614N;20260826;0348C26083403;EUR;D;3656;+;;108 CHAUFFAGE;GCA;;0000000;20260731;;GL1449105K;;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E
0348;3;GL1449105K;202608;E21;30826000009;706001;;20260826;0348C26083403;EUR;C;3047;+;;7025233C 108;GCA;;0000000;20260731;COL_2000DEB;;108;;20260926;;GL1449105K;;;;AUAR20260827;VENTE P1;Facture;;B00000004E
0348;3;GL1449105K;202608;E21;30826000009;445710;;20260826;0348C26083403;EUR;C;609;+;;7025233C 108;GCA;;0000000;20260731;COL_2000DEB;;108;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E
0348;3;GL1449105K;202608;E21;30826000010;411100;0317614N;20260826;0348C26083404;EUR;D;145099;+;;120 FOURNITURE DE GAZ;GCA;;0000000;20260731;;GL1449105K;;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E
0348;3;GL1449105K;202608;E21;30826000010;706001;;20260826;0348C26083404;EUR;C;120916;+;;7025233C 120;GCA;;0000000;20260731;COL_2000DEB;;120;;20260926;;GL1449105K;;;;AUAR20260827;VENTE P1;Facture;;B00000004E
0348;3;GL1449105K;202608;E21;30826000010;445710;;20260826;0348C26083404;EUR;C;24183;+;;7025233C 120;GCA;;0000000;20260731;COL_2000DEB;;120;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E
0348;3;GL1449105K;202608;E21;30826000011;411100;0317614N;20260826;0348C26083405;EUR;D;760555;+;;328 REFACTURATION A L'IDE;GCA;;0000000;20260731;;GL1449105K;;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E
0348;3;GL1449105K;202608;E21;30826000011;708820;;20260826;0348C26083405;EUR;C;633796;+;;7025233C 328;GCA;;0000000;20260731;COL_2000DEB;;328;;20260926;;GL1449105K;;;;AUAR20260827;PDTS ACCES.DIVERS(FRANCE) P1;Facture;;B00000004E
0348;3;GL1449105K;202608;E21;30826000011;445710;;20260826;0348C26083405;EUR;C;126759;+;;7025233C 328;GCA;;0000000;20260731;COL_2000DEB;;328;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E
0688;3;GN1458039M;202608;E23;60826000012;411150;0472986A;20260826;0688K2608BWES;EUR;D;4238;+;;PS678133;SVD;;0000000;20260731;;GN1458039M;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1458039M;202608;E23;60826000012;707000;;20260826;0688K2608BWES;EUR;C;3532;+;;PS678133 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1458039M;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1458039M;202608;E23;60826000012;445710;;20260826;0688K2608BWES;EUR;C;706;+;;PS678133 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1459245H;202608;E23;60826000013;411150;0065898H;20260826;0688K2608BWDD;EUR;D;3484;+;;PS678379;SVD;;0000000;20260731;;GN1459245H;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1459245H;202608;E23;60826000013;707000;;20260826;0688K2608BWDD;EUR;C;2903;+;;PS678379 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1459245H;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1459245H;202608;E23;60826000013;445710;;20260826;0688K2608BWDD;EUR;C;581;+;;PS678379 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1453691X;202608;E23;60826000014;411150;0065898H;20260826;0688K2608BWDN;EUR;D;29556;+;;PS677464;SVD;;0000000;20260731;;GN1453691X;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1453691X;202608;E23;60826000014;707000;;20260826;0688K2608BWDN;EUR;C;24630;+;;PS677464 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1453691X;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1453691X;202608;E23;60826000014;445710;;20260826;0688K2608BWDN;EUR;C;4926;+;;PS677464 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1455708N;202608;E23;60826000015;411150;0472986A;20260826;0688K2608BWFK;EUR;D;9185;+;;PS677740;SVD;;0000000;20260731;;GN1455708N;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1455708N;202608;E23;60826000015;707000;;20260826;0688K2608BWFK;EUR;C;7654;+;;PS677740 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1455708N;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1455708N;202608;E23;60826000015;445710;;20260826;0688K2608BWFK;EUR;C;1531;+;;PS677740 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1467148N;202608;E23;60826000016;411150;0431284D;20260826;0688K2608BWBY;EUR;D;125298;+;;PS679648;SVD;;0000000;20260731;;GN1467148N;;;20260911;;;;;;AUAR20260827;;Facture;PRELEVT;B00000001B
0688;3;GN1467148N;202608;E23;60826000016;707000;;20260826;0688K2608BWBY;EUR;C;104415;+;;PS679648 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260911;;GN1467148N;;;;AUAR20260827;UC VENTES GAZ;Facture;PRELEVT;B00000001B
0688;3;GN1467148N;202608;E23;60826000016;445710;;20260826;0688K2608BWBY;EUR;C;20883;+;;PS679648 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260911;;;;;;AUAR20260827;;Facture;PRELEVT;B00000001B
0688;3;GN1467149P;202608;E23;60826000017;411150;0431284D;20260826;0688K2608BWBZ;EUR;D;90463;+;;PS679651;SVD;;0000000;20260731;;GN1467149P;;;20260911;;;;;;AUAR20260827;;Facture;PRELEVT;B00000001B
0688;3;GN1467149P;202608;E23;60826000017;707000;;20260826;0688K2608BWBZ;EUR;C;75386;+;;PS679651 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260911;;GN1467149P;;;;AUAR20260827;UC VENTES GAZ;Facture;PRELEVT;B00000001B
0688;3;GN1467149P;202608;E23;60826000017;445710;;20260826;0688K2608BWBZ;EUR;C;15077;+;;PS679651 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260911;;;;;;AUAR20260827;;Facture;PRELEVT;B00000001B
0688;3;GN1490310J;202608;E23;60826000018;411150;0568916S;20260826;0688K2608BWJP;EUR;D;13675;+;;PS682093;SVD;;0000000;20260731;;GN1490310J;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1490310J;202608;E23;60826000018;707000;;20260826;0688K2608BWJP;EUR;C;11396;+;;PS682093 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1490310J;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1490310J;202608;E23;60826000018;445710;;20260826;0688K2608BWJP;EUR;C;2279;+;;PS682093 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1501151D;202608;E23;60826000019;411150;0568916S;20260826;0688K2608BWKD;EUR;D;5783;+;;PS682999;SVD;;0000000;20260731;;GN1501151D;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1501151D;202608;E23;60826000019;707000;;20260826;0688K2608BWKD;EUR;C;4819;+;;PS682999 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1501151D;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1501151D;202608;E23;60826000019;445710;;20260826;0688K2608BWKD;EUR;C;964;+;;PS682999 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1502626E;202608;E23;60826000020;411150;0065898H;20260826;0688K2608BWEZ;EUR;D;9192;+;;PS683098;SVD;;0000000;20260731;;GN1502626E;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0688;3;GN1502626E;202608;E23;60826000020;707000;;20260826;0688K2608BWEZ;EUR;C;7660;+;;PS683098 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1502626E;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1502626E;202608;E23;60826000020;445710;;20260826;0688K2608BWEZ;EUR;C;1532;+;;PS683098 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B
0001;3;GL0007250N;202608;E21;00826000021;411100;0235243E;20260826;0001M2608AWDR;EUR;D;2381293;+;;0112723W;GCA;;0000000;20260630;;GL0007250N;;;20260926;;;;;;AUAR20260827;;Facture;;B00000008J
0001;3;GL0007250N;202608;E21;00826000021;706001;;20260826;0001M2608AWDR;EUR;C;423624;+;;0112723W 202;GCA;;0000000;20260630;COL_2000DEB;;202;;20260926;;GL0007250N;;;;AUAR20260827;VENTE P1 ECS;Facture;;B00000008J
0001;3;GL0007250N;202608;E21;00826000021;706001;;20260826;0001M2608AWDR;EUR;C;1560787;+;;0112723W 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0007250N;;;;AUAR20260827;VENTE P1;Facture;;B00000008J
0001;3;GL0007250N;202608;E21;00826000021;445710;;20260826;0001M2608AWDR;EUR;C;84725;+;;0112723W 202;GCA;;0000000;20260630;COL_2000DEB;;202;;20260926;;;;;;AUAR20260827;;Facture;;B00000008J
0001;3;GL0007250N;202608;E21;00826000021;445710;;20260826;0001M2608AWDR;EUR;C;312157;+;;0112723W 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;;;;;AUAR20260827;;Facture;;B00000008J
0001;3;GL0045690W;202608;E21;00826000022;411100;0162179T;20260826;0001S2608AWDW;EUR;C;641249;+;;AVOIR;GCA;;0000000;20260630;;GL0045690W;;;20260926;;;;;;AUAR20260827;;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;259481;+;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045693Z;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;138274;+;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045686R;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;80876;+;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045701H;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;36155;+;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0428098A;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;36125;+;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045674C;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;24129;+;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045682L;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;24105;+;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0428015F;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;6577;-;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0428101D;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;14350;-;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0428073X;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;19183;-;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045695B;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;706001;;20260826;0001S2608AWDW;EUR;D;24661;-;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045690W;;;;AUAR20260827;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0045690W;202608;E21;00826000022;445710;;20260826;0001S2608AWDW;EUR;D;106875;+;;3046992A 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;;;;;AUAR20260827;;Avoir;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;411100;0000082H;20260826;0001S2608AVVM;EUR;D;677071;+;;111 INSTALLATIONS THERMIQ;GCA;;0000000;20260630;;GL0044237V;;;20260926;;;;;;AUAR20260827;;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;5558;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044259V;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;17218;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044249H;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;23285;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044258T;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;23409;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044234R;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;26486;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044247F;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;34115;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044232N;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;37334;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0316616R;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;40262;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044239X;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;41961;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044238W;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;44417;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044228J;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;45461;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044240Y;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;93266;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL1716374A;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;706001;;20260826;0001S2608AVVM;EUR;C;131454;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;GL0044237V;;;;AUAR20260827;VENTE P1;Facture;;B00000003D
0001;3;GL0044237V;202608;E21;00826000023;445710;;20260826;0001S2608AVVM;EUR;C;112845;+;;7004885D 111;GCA;;0000000;20260630;COL_2000DEB;;111;;20260926;;;;;;AUAR20260827;;Facture;;B00000003D
0001;3;GL0023470W;202608;E21;00826000024;411100;0015748X;20260826;0001R2608AVYD;EUR;D;416826;+;;7011583S;GCA;;0000000;20260630;;GL0023470W;;;20260926;;;;;;AUAR20260827;;Facture;;B00000002C
0001;3;GL0023470W;202608;E21;00826000024;706001;;20260826;0001R2608AVYD;EUR;C;347355;+;;7011583S 203;GCA;;0000000;20260630;COL_2000DEB;;203;;20260926;;GL0023470W;;;;AUAR20260827;VENTE P2;Facture;;B00000002C
0001;3;GL0023470W;202608;E21;00826000024;445710;;20260826;0001R2608AVYD;EUR;C;69471;+;;7011583S 203;GCA;;0000000;20260630;COL_2000DEB;;203;;20260926;;;;;;AUAR20260827;;Facture;;B00000002C
0001;3;GL0029386T;202608;E21;00826000025;411100;0028183H;20260826;0001N2608AVXK;EUR;D;43110;+;;139 CONDUITE;GCA;;0000000;20260630;;GL0029386T;;;20260930;;;;;;AUAR20260827;;Facture;;B00000005F
0001;3;GL0029386T;202608;E21;00826000025;706001;;20260826;0001N2608AVXK;EUR;C;7698;+;;7015238B 139;GCA;;0000000;20260630;COL_2000ENC;;139;;20260930;;GL0029386T;;;;AUAR20260827;VENTE INTERESSEMENT PFI;Facture;;B00000005F
0001;3;GL0029386T;202608;E21;00826000025;706001;;20260826;0001N2608AVXK;EUR;C;30793;+;;7015238B 139;GCA;;0000000;20260630;COL_1000ENC;;139;;20260930;;GL0029386T;;;;AUAR20260827;VENTE INTERESSEMENT PFI;Facture;;B00000005F
0001;3;GL0029386T;202608;E21;00826000025;445715;;20260826;0001N2608AVXK;EUR;C;1540;+;;7015238B 139;GCA;;0000000;20260630;COL_2000ENC;;139;;20260930;;;;;;AUAR20260827;;Facture;;B00000005F
0001;3;GL0029386T;202608;E21;00826000025;445715;;20260826;0001N2608AVXK;EUR;C;3079;+;;7015238B 139;GCA;;0000000;20260630;COL_1000ENC;;139;;20260930;;;;;;AUAR20260827;;Facture;;B00000005F
0001;3;GL0045486N;202608;E21;00826000026;411100;0231479C;20260826;0001S2608AVZQ;EUR;C;2475550;+;;AVOIR;GCA;;0000000;20260630;;GL0045486N;;;20260926;;;;;;AUAR20260827;;Avoir;;B00000003D
0001;3;GL0045486N;202608;E21;00826000026;706001;;20260826;0001S2608AVZQ;EUR;D;544350;+;;7016648F 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045500E;;;;AUAR20260827;VENTE P1;Avoir;;B00000003D
0001;3;GL0045486N;202608;E21;00826000026;706001;;20260826;0001S2608AVZQ;EUR;D;272146;+;;7016648F 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045484L;;;;AUAR20260827;VENTE P1;Avoir;;B00000003D
0001;3;GL0045486N;202608;E21;00826000026;706001;;20260826;0001S2608AVZQ;EUR;D;226625;+;;7016648F 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045483K;;;;AUAR20260827;VENTE P1;Avoir;;B00000003D
0001;3;GL0045486N;202608;E21;00826000026;706001;;20260826;0001S2608AVZQ;EUR;D;208775;+;;7016648F 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045491V;;;;AUAR20260827;VENTE P1;Avoir;;B00000003D
0001;3;GL0045486N;202608;E21;00826000026;706001;;20260826;0001S2608AVZQ;EUR;D;158758;+;;7016648F 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045489S;;;;AUAR20260827;VENTE P1;Avoir;;B00000003D
0001;3;GL0045486N;202608;E21;00826000026;706001;;20260826;0001S2608AVZQ;EUR;D;140684;+;;7016648F 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL1233936A;;;;AUAR20260827;VENTE P1;Avoir;;B00000003D
0001;3;GL0045486N;202608;E21;00826000026;706001;;20260826;0001S2608AVZQ;EUR;D;106318;+;;7016648F 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045492W;;;;AUAR20260827;VENTE P1;Avoir;;B00000003D
0001;3;GL0045486N;202608;E21;00826000026;706001;;20260826;0001S2608AVZQ;EUR;D;105785;+;;7016648F 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045488R;;;;AUAR20260827;VENTE P1;Avoir;;B00000003D
0001;3;GL0045486N;202608;E21;00826000026;706001;;20260826;0001S2608AVZQ;EUR;D;95665;+;;7016648F 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045505K;;;;AUAR20260827;VENTE P1;Avoir;;B00000003D
0001;3;GL0045486N;202608;E21;00826000026;706001;;20260826;0001S2608AVZQ;EUR;D;50308;+;;7016648F 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260926;;GL0045500E;;;;AUAR20260827;VENTE P1 CEE;Avoir;;B00000003D
