0688;3;GN1324986R;202608;E23;60817000006;411150;0471474I;20260817;0688K2608AUQC;EUR;D;22861.00;+;;PS657172;SVD;;0000000;20260731;;GN1324986R;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000016
0688;3;GN1324986R;202608;E23;60817000006;707000;;20260817;0688K2608AUQC;EUR;C;19051.00;+;;PS657172 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1324986R;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000017
0688;3;GN1324986R;202608;E23;60817000006;445710;;20260817;0688K2608AUQC;EUR;C;3810.00;+;;PS657172 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000018
0688;3;GN1324989V;202608;E23;60817000007;411150;0471474I;20260817;0688K2608AUPY;EUR;D;12017.00;+;;PS657181;SVD;;0000000;20260731;;GN1324989V;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000019
0688;3;GN1324989V;202608;E23;60817000007;707000;;20260817;0688K2608AUPY;EUR;C;10014.00;+;;PS657181 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1324989V;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000020
0688;3;GN1324989V;202608;E23;60817000007;445710;;20260817;0688K2608AUPY;EUR;C;2003.00;+;;PS657181 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000021
0688;3;GN1355006E;202608;E23;60817000008;411150;0065898H;20260817;0688K2608AVSG;EUR;D;3890.00;+;;PS659278;SVD;;0000000;20260630;;GN1355006E;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000022
0688;3;GN1355006E;202608;E23;60817000008;707000;;20260817;0688K2608AVSG;EUR;C;3242.00;+;;PS659278 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1355006E;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000023
0688;3;GN1355006E;202608;E23;60817000008;445710;;20260817;0688K2608AVSG;EUR;C;648.00;+;;PS659278 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000024
0688;3;GN1355267B;202608;E23;60817000009;411150;0065898H;20260817;0688K2608AVSL;EUR;D;19046.00;+;;PS659563;SVD;;0000000;20260630;;GN1355267B;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000025
0688;3;GN1355267B;202608;E23;60817000009;707000;;20260817;0688K2608AVSL;EUR;C;15872.00;+;;PS659563 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1355267B;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000026
0688;3;GN1355267B;202608;E23;60817000009;445710;;20260817;0688K2608AVSL;EUR;C;3174.00;+;;PS659563 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000027
