Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-014867 062026;0;STANDARD;71,69;EUR;25/06/2026;FC26-014867;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-014804 062026;0;STANDARD;1289,66;EUR;24/06/2026;FC26-014804;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001290R;VFF;Facture sd services FC26-014804 062026;1;STANDARD;1074,72;EUR;24/06/2026;FC26-014804;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-014804 062026;0;STANDARD;214,94;EUR;24/06/2026;FC26-014804;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-014743 062026;0;STANDARD;1289,66;EUR;24/06/2026;FC26-014743;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001290R;VFF;Facture sd services FC26-014743 062026;1;STANDARD;1074,72;EUR;24/06/2026;FC26-014743;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-014743 062026;0;STANDARD;214,94;EUR;24/06/2026;FC26-014743;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-014565 062025;0;STANDARD;1976,42;EUR;22/06/2025;FC26-014565;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001110L;VFF;Facture sd services FC26-014565 062025;1;STANDARD;1647,02;EUR;22/06/2025;FC26-014565;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-014565 062025;0;STANDARD;329,40;EUR;22/06/2025;FC26-014565;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016460 072026;0;STANDARD;1096,16;EUR;17/07/2026;FC26-016460;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001196J;VFF;Facture sd services FC26-016460 072026;1;STANDARD;913,47;EUR;17/07/2026;FC26-016460;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016460 072026;0;STANDARD;182,69;EUR;17/07/2026;FC26-016460;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016745 072026;0;STANDARD;1329,88;EUR;22/07/2026;FC26-016745;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0585659X;VFF;Facture sd services FC26-016745 072026;1;STANDARD;1108,23;EUR;22/07/2026;FC26-016745;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016745 072026;0;STANDARD;221,65;EUR;22/07/2026;FC26-016745;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-017004 072026;0;STANDARD;334,00;EUR;24/07/2026;FC26-017004;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0064964Y;VFF;Facture sd services FC26-017004 072026;1;STANDARD;278,33;EUR;24/07/2026;FC26-017004;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-017004 072026;0;STANDARD;55,67;EUR;24/07/2026;FC26-017004;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016828 072026;0;STANDARD;261,88;EUR;23/07/2026;FC26-016828;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001591H;VFF;Facture sd services FC26-016828 072026;1;STANDARD;218,23;EUR;23/07/2026;FC26-016828;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016828 072026;0;STANDARD;43,65;EUR;23/07/2026;FC26-016828;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016973 072026;0;STANDARD;1219,66;EUR;24/07/2026;FC26-016973;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001273X;VFF;Facture sd services FC26-016973 072026;1;STANDARD;1016,38;EUR;24/07/2026;FC26-016973;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016973 072026;0;STANDARD;203,28;EUR;24/07/2026;FC26-016973;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016595 072026;0;STANDARD;1289,66;EUR;21/07/2026;FC26-016595;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001260G;VFF;Facture sd services FC26-016595 072026;1;STANDARD;1074,72;EUR;21/07/2026;FC26-016595;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016595 072026;0;STANDARD;214,94;EUR;21/07/2026;FC26-016595;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016488 072026;0;STANDARD;1715,95;EUR;20/07/2026;FC26-016488;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0064964Y;VFF;Facture sd services FC26-016488 072026;1;STANDARD;1429,96;EUR;20/07/2026;FC26-016488;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016488 072026;0;STANDARD;285,99;EUR;20/07/2026;FC26-016488;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016833 072026;0;STANDARD;221,40;EUR;23/07/2026;FC26-016833;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0232029V;VFF;Facture sd services FC26-016833 072026;1;STANDARD;184,50;EUR;23/07/2026;FC26-016833;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016833 072026;0;STANDARD;36,90;EUR;23/07/2026;FC26-016833;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-015700 072026;0;STANDARD;1219,66;EUR;09/07/2026;FC26-015700;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0216824R;VFF;Facture sd services FC26-015700 072026;1;STANDARD;1016,38;EUR;09/07/2026;FC26-015700;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-015700 072026;0;STANDARD;203,28;EUR;09/07/2026;FC26-015700;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016047 072026;0;STANDARD;827,46;EUR;10/07/2026;FC26-016047;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
