GAZ;02/07/2026;318;143249,31;143249,31;FAC02_SRC_FACTURESFOURNISSEURS_020726-060434_ST_FAC02_639185690741033341_001;0
ING;02/07/2026;326;3748960,62;3748960,62;FAC02_SRC_FACTURESFOURNISSEURS_020726-060434_ST_FAC02_639185690741033341_001;0
BIO;02/07/2026;1;2167,77;2167,77;FAC02_SRC_FACTURESFOURNISSEURS_020726-060434_ST_FAC02_639185690741033341_001;0
HAC;02/07/2026;12;7385,52;7385,52;FAC02_SRC_FACTURESFOURNISSEURS_020726-060434_ST_FAC02_639185690741033341_001;0
