0688;3;GN1370077F;202608;E23;60826000001;411150;0472986A;20260826;0688K2608BWFG;EUR;D;6371.00;+;;PS661732;SVD;;0000000;20260731;;GN1370077F;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000001
0688;3;GN1370077F;202608;E23;60826000001;707000;;20260826;0688K2608BWFG;EUR;C;5309.00;+;;PS661732 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1370077F;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000002
0688;3;GN1370077F;202608;E23;60826000001;445710;;20260826;0688K2608BWFG;EUR;C;1062.00;+;;PS661732 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000003
0688;3;GN1389227S;202608;E23;60826000002;411150;0065898H;20260826;0688K2608BWDU;EUR;D;41749.00;+;;PS668722;SVD;;0000000;20260731;;GN1389227S;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000004
0688;3;GN1389227S;202608;E23;60826000002;707000;;20260826;0688K2608BWDU;EUR;C;34791.00;+;;PS668722 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1389227S;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000005
0688;3;GN1389227S;202608;E23;60826000002;445710;;20260826;0688K2608BWDU;EUR;C;6958.00;+;;PS668722 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000006
0688;3;GN1389300A;202608;E23;60826000003;411150;0065898H;20260826;0688K2608BWDW;EUR;D;74286.00;+;;PS668761;SVD;;0000000;20260731;;GN1389300A;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000007
0688;3;GN1389300A;202608;E23;60826000003;707000;;20260826;0688K2608BWDW;EUR;C;61905.00;+;;PS668761 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1389300A;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000008
0688;3;GN1389300A;202608;E23;60826000003;445710;;20260826;0688K2608BWDW;EUR;C;12381.00;+;;PS668761 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000009
0688;3;GN1389330J;202608;E23;60826000004;411150;0065898H;20260826;0688K2608BWDX;EUR;D;10086.00;+;;PS668794;SVD;;0000000;20260731;;GN1389330J;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000010
0688;3;GN1389330J;202608;E23;60826000004;707000;;20260826;0688K2608BWDX;EUR;C;8405.00;+;;PS668794 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1389330J;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000011
0688;3;GN1389330J;202608;E23;60826000004;445710;;20260826;0688K2608BWDX;EUR;C;1681.00;+;;PS668794 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000012
0688;3;GN1389337S;202608;E23;60826000005;411150;0065898H;20260826;0688K2608BWDV;EUR;D;26260.00;+;;PS668812;SVD;;0000000;20260731;;GN1389337S;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000013
0688;3;GN1389337S;202608;E23;60826000005;707000;;20260826;0688K2608BWDV;EUR;C;21883.00;+;;PS668812 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1389337S;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000014
0688;3;GN1389337S;202608;E23;60826000005;445710;;20260826;0688K2608BWDV;EUR;C;4377.00;+;;PS668812 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000015
0688;3;GN1390137B;202608;E23;60826000006;411150;0293145S;20260826;0688K2608BVZV;EUR;D;4937.00;+;;PS669229;SVD;;0000000;20260731;;GN1390137B;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000016
0688;3;GN1390137B;202608;E23;60826000006;707000;;20260826;0688K2608BVZV;EUR;C;4114.00;+;;PS669229 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1390137B;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000017
0688;3;GN1390137B;202608;E23;60826000006;445710;;20260826;0688K2608BVZV;EUR;C;823.00;+;;PS669229 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000018
0688;3;GN1406705D;202608;E23;60826000007;411150;0065898H;20260826;0688K2608BWDP;EUR;D;8530.00;+;;PS671485;SVD;;0000000;20260731;;GN1406705D;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000019
0688;3;GN1406705D;202608;E23;60826000007;707000;;20260826;0688K2608BWDP;EUR;C;7108.00;+;;PS671485 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1406705D;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000020
0688;3;GN1406705D;202608;E23;60826000007;445710;;20260826;0688K2608BWDP;EUR;C;1422.00;+;;PS671485 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000021
0688;3;GN1433754R;202608;E23;60826000008;411150;0472986A;20260826;0688K2608BWFB;EUR;D;11766.00;+;;PS675865;SVD;;0000000;20260731;;GN1433754R;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000022
0688;3;GN1433754R;202608;E23;60826000008;707000;;20260826;0688K2608BWFB;EUR;C;9805.00;+;;PS675865 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1433754R;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000023
0688;3;GN1433754R;202608;E23;60826000008;445710;;20260826;0688K2608BWFB;EUR;C;1961.00;+;;PS675865 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000024
0348;3;GL1449105K;202608;E21;30826000009;411100;0317614N;20260826;0348C26083403;EUR;D;3656.00;+;;108 CHAUFFAGE;GCA;;0000000;20260731;;GL1449105K;;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000025
0348;3;GL1449105K;202608;E21;30826000009;706001;;20260826;0348C26083403;EUR;C;3047.00;+;;7025233C 108;GCA;;0000000;20260731;COL_2000DEB;;108;;20260926;;GL1449105K;;;;AUAR20260827;VENTE P1;Facture;;B00000004E;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000026
0348;3;GL1449105K;202608;E21;30826000009;445710;;20260826;0348C26083403;EUR;C;609.00;+;;7025233C 108;GCA;;0000000;20260731;COL_2000DEB;;108;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000027
0348;3;GL1449105K;202608;E21;30826000010;411100;0317614N;20260826;0348C26083404;EUR;D;145099.00;+;;120 FOURNITURE DE GAZ;GCA;;0000000;20260731;;GL1449105K;;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000028
0348;3;GL1449105K;202608;E21;30826000010;706001;;20260826;0348C26083404;EUR;C;120916.00;+;;7025233C 120;GCA;;0000000;20260731;COL_2000DEB;;120;;20260926;;GL1449105K;;;;AUAR20260827;VENTE P1;Facture;;B00000004E;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000029
0348;3;GL1449105K;202608;E21;30826000010;445710;;20260826;0348C26083404;EUR;C;24183.00;+;;7025233C 120;GCA;;0000000;20260731;COL_2000DEB;;120;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000030
0348;3;GL1449105K;202608;E21;30826000011;411100;0317614N;20260826;0348C26083405;EUR;D;760555.00;+;;328 REFACTURATION A L'IDE;GCA;;0000000;20260731;;GL1449105K;;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000031
0348;3;GL1449105K;202608;E21;30826000011;708820;;20260826;0348C26083405;EUR;C;633796.00;+;;7025233C 328;GCA;;0000000;20260731;COL_2000DEB;;328;;20260926;;GL1449105K;;;;AUAR20260827;PDTS ACCES.DIVERS(FRANCE) P1;Facture;;B00000004E;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000032
0348;3;GL1449105K;202608;E21;30826000011;445710;;20260826;0348C26083405;EUR;C;126759.00;+;;7025233C 328;GCA;;0000000;20260731;COL_2000DEB;;328;;20260926;;;;;;AUAR20260827;;Facture;;B00000004E;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000033
0688;3;GN1458039M;202608;E23;60826000012;411150;0472986A;20260826;0688K2608BWES;EUR;D;4238.00;+;;PS678133;SVD;;0000000;20260731;;GN1458039M;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000034
0688;3;GN1458039M;202608;E23;60826000012;707000;;20260826;0688K2608BWES;EUR;C;3532.00;+;;PS678133 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1458039M;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000035
0688;3;GN1458039M;202608;E23;60826000012;445710;;20260826;0688K2608BWES;EUR;C;706.00;+;;PS678133 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000036
0688;3;GN1459245H;202608;E23;60826000013;411150;0065898H;20260826;0688K2608BWDD;EUR;D;3484.00;+;;PS678379;SVD;;0000000;20260731;;GN1459245H;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000037
0688;3;GN1459245H;202608;E23;60826000013;707000;;20260826;0688K2608BWDD;EUR;C;2903.00;+;;PS678379 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1459245H;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000038
0688;3;GN1459245H;202608;E23;60826000013;445710;;20260826;0688K2608BWDD;EUR;C;581.00;+;;PS678379 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000039
0688;3;GN1453691X;202608;E23;60826000014;411150;0065898H;20260826;0688K2608BWDN;EUR;D;29556.00;+;;PS677464;SVD;;0000000;20260731;;GN1453691X;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000040
0688;3;GN1453691X;202608;E23;60826000014;707000;;20260826;0688K2608BWDN;EUR;C;24630.00;+;;PS677464 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1453691X;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000041
0688;3;GN1453691X;202608;E23;60826000014;445710;;20260826;0688K2608BWDN;EUR;C;4926.00;+;;PS677464 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000042
0688;3;GN1455708N;202608;E23;60826000015;411150;0472986A;20260826;0688K2608BWFK;EUR;D;9185.00;+;;PS677740;SVD;;0000000;20260731;;GN1455708N;;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000043
0688;3;GN1455708N;202608;E23;60826000015;707000;;20260826;0688K2608BWFK;EUR;C;7654.00;+;;PS677740 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;GN1455708N;;;;AUAR20260827;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000044
0688;3;GN1455708N;202608;E23;60826000015;445710;;20260826;0688K2608BWFK;EUR;C;1531.00;+;;PS677740 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260826;;;;;;AUAR20260827;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000045
0688;3;GN1467148N;202608;E23;60826000016;411150;0431284D;20260826;0688K2608BWBY;EUR;D;125298.00;+;;PS679648;SVD;;0000000;20260731;;GN1467148N;;;20260911;;;;;;AUAR20260827;;Facture;PRELEVT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000046
0688;3;GN1467148N;202608;E23;60826000016;707000;;20260826;0688K2608BWBY;EUR;C;104415.00;+;;PS679648 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260911;;GN1467148N;;;;AUAR20260827;UC VENTES GAZ;Facture;PRELEVT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000047
0688;3;GN1467148N;202608;E23;60826000016;445710;;20260826;0688K2608BWBY;EUR;C;20883.00;+;;PS679648 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260911;;;;;;AUAR20260827;;Facture;PRELEVT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_270826-033130_ST_FAC02_639233982902357243_001;0000000048
