20260826-100308|OAE025|Site Fournisseur inactif ou inexistant|CID|FACTURESFOURNISSEURS.FIN01|FAC02_SRC_FACTURESFOURNISSEURS_260826-010723_ST_FAC02_639233032431247529_001|txt|26/08/2026;0367;401050;0739;GN0029980T;BIO;Facture intragroupe CID 0739;0,00001;CREDIT;-37736,77;EUR;25/08/2026;0739K26080304;;;;;25/08/2026;;;B00000004E;FAC02_SRC_FACTURESFOURNISSEURS_260826-010723_ST_FAC02_639233032431247529_001;CID|XXEAI_INTERFACE_TOOLS_PKG.Get_Info_Invoice_Header|0739K26080304
20260826-100308|||CID|FACTURESFOURNISSEURS.FIN01|FAC02_SRC_FACTURESFOURNISSEURS_260826-010723_ST_FAC02_639233032431247529_001|txt|26/08/2026;0367;602210;0739;GN0029980T;BIO;FOREST BIOMASSE;0,00001;CREDIT;-34306,15;EUR;25/08/2026;0739K26080304;10,00;UC ENTREE ACHAT BIOMASSE;;;25/08/2026;;;B00000004E;FAC02_SRC_FACTURESFOURNISSEURS_260826-010723_ST_FAC02_639233032431247529_001;CID||0739K26080304
20260826-100308|||CID|FACTURESFOURNISSEURS.FIN01|FAC02_SRC_FACTURESFOURNISSEURS_260826-010723_ST_FAC02_639233032431247529_001|txt|26/08/2026;0367;445660;0739;GN0029980T;BIO;Facture intragroupe CID 0739;0,00001;CREDIT;-3430,62;EUR;25/08/2026;0739K26080304;10,00;;;;25/08/2026;;;B00000004E;FAC02_SRC_FACTURESFOURNISSEURS_260826-010723_ST_FAC02_639233032431247529_001;CID||0739K26080304
