CEE;GL1458822C;DEBOURS P1 ELEC TURPE PF;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1458822C;DEBOURS P1 ELEC TURPE PV;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1458822C;;EFT;0001;B00000002C;DRW;445660;20,000;06/08/2026;DED_20.00D
CEE;GL1490828Y;DEBOURS P1 ELECTRICITE;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1490828Y;DEBOURS P1 ELEC TAXES;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1490828Y;DEBOURS P1 ELEC TURPE PF;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1490828Y;DEBOURS P1 ELEC TURPE PV;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1490828Y;;EFT;0001;B00000002C;DRW;445660;20,000;06/08/2026;DED_20.00D
CEE;GL1292098T;DEBOURS P1 ELECTRICITE;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1292098T;DEBOURS P1 ELEC TAXES;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1292098T;DEBOURS P1 ELEC TURPE PF;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1292098T;DEBOURS P1 ELEC TURPE PV;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1292098T;;EFT;0001;B00000002C;DRW;445660;20,000;06/08/2026;DED_20.00D
CEE;GL0981352Y;DEBOURS P1 ELECTRICITE;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0981352Y;DEBOURS P1 ELEC TAXES;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0981352Y;DEBOURS P1 ELEC TURPE PF;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0981352Y;DEBOURS P1 ELEC TURPE PV;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0981352Y;;EFT;0001;B00000002C;DRW;445660;20,000;06/08/2026;DED_20.00D
CEG;GL0220836A;DEBOURS P1 GAZ PARTIES FIXES;EFT;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL0220836A;DEBOURS P1 GAZ STOCKAGE;EFT;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL0220836A;;EFT;0001;B00000003D;DSW;445660;20,000;20/08/2026;DED_20.00D
CEG;GL1446378L;DEBOURS P1 GAZ PARTIES FIXES;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446378L;DEBOURS P1 GAZ STOCKAGE;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446378L;DEBOURS P1 GAZ;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446378L;TICGN GAZ;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446378L;DEBOURS P1 GAZ DISTRIBUTION;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446378L;DEBOURS P1 CEE TIERS;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446378L;;WIRE;0001;B00000003D;DSW;445660;20,000;20/08/2026;DED_20.00D
CEG;GL1446306E;DEBOURS P1 GAZ PARTIES FIXES;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446306E;DEBOURS P1 GAZ STOCKAGE;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446306E;DEBOURS P1 GAZ;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446306E;TICGN GAZ;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446306E;DEBOURS P1 GAZ DISTRIBUTION;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446306E;DEBOURS P1 CEE TIERS;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1446306E;;WIRE;0001;B00000003D;DSW;445660;20,000;20/08/2026;DED_20.00D
CEG;GL1445531Z;DEBOURS P1 GAZ PARTIES FIXES;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445531Z;DEBOURS P1 GAZ STOCKAGE;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445531Z;DEBOURS P1 GAZ;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445531Z;TICGN GAZ;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445531Z;DEBOURS P1 GAZ DISTRIBUTION;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445531Z;DEBOURS P1 CEE TIERS;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445531Z;;WIRE;0001;B00000003D;DSW;445660;20,000;20/08/2026;DED_20.00D
CEE;GL0648484N;DEBOURS P1 ELECTRICITE;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0648484N;DEBOURS P1 ELEC TAXES;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0648484N;DEBOURS P1 ELEC TURPE PF;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0648484N;DEBOURS P1 ELEC TURPE PV;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0648484N;;EFT;0001;B00000002C;DRW;445660;20,000;06/08/2026;DED_20.00D
CEG;GL1445910E;DEBOURS P1 GAZ PARTIES FIXES;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445910E;DEBOURS P1 GAZ STOCKAGE;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445910E;DEBOURS P1 GAZ;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445910E;TICGN GAZ;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445910E;DEBOURS P1 GAZ DISTRIBUTION;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445910E;DEBOURS P1 CEE TIERS;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445910E;;WIRE;0001;B00000003D;DSW;445660;20,000;20/08/2026;DED_20.00D
CEG;GL1445941P;DEBOURS P1 GAZ PARTIES FIXES;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445941P;DEBOURS P1 GAZ STOCKAGE;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445941P;DEBOURS P1 GAZ;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445941P;TICGN GAZ;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445941P;DEBOURS P1 GAZ DISTRIBUTION;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445941P;DEBOURS P1 CEE TIERS;WIRE;0001;B00000003D;DSW;602210;20,000;20/08/2026;DED_20.00D
CEG;GL1445941P;;WIRE;0001;B00000003D;DSW;445660;20,000;20/08/2026;DED_20.00D
CEE;GL0733920A;DEBOURS P1 ELECTRICITE;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0733920A;DEBOURS P1 ELEC TAXES;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0733920A;DEBOURS P1 ELEC TURPE PF;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0733920A;DEBOURS P1 ELEC TURPE PV;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0733920A;;EFT;0001;B00000002C;DRW;445660;20,000;06/08/2026;DED_20.00D
CEE;GL0669883F;DEBOURS P1 ELECTRICITE;WIRE;0001;B00000004E;DCW;606103;20,000;10/08/2026;DED_20.00D
CEE;GL0669883F;DEBOURS P1 ELEC TAXES;WIRE;0001;B00000004E;DCW;606103;20,000;10/08/2026;DED_20.00D
CEE;GL0669883F;DEBOURS P1 ELEC TURPE PF;WIRE;0001;B00000004E;DCW;606103;20,000;10/08/2026;DED_20.00D
CEE;GL0669883F;DEBOURS P1 ELEC TURPE PV;WIRE;0001;B00000004E;DCW;606103;20,000;10/08/2026;DED_20.00D
CEE;GL0669883F;;WIRE;0001;B00000004E;DCW;445660;20,000;10/08/2026;DED_20.00D
CEE;GL0669885H;DEBOURS P1 ELECTRICITE;WIRE;0001;B00000004E;DCW;606103;20,000;10/08/2026;DED_20.00D
