guid;categorie;fichier;statut;detail
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_source;DK_FIN01_30003-0034DLSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_cible;DK_FIN01_30003-0034DLSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17896937736379254.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
ddb2be96ebd049bbbaac099e37456324;DK;DK_30003-0820DNAGPX-20260918-49069699_20260918-030523.txt;OK;attendu via Oracle
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_source;DK_FIN01_30003-0820DNAGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_cible;DK_FIN01_30003-0820DNAGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17896937736399255.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
ddb2be96ebd049bbbaac099e37456324;DK;DK_30004-0001DEWGPX-20260918-49069699_20260918-030523.txt;OK;attendu via Oracle
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_source;DK_FIN01_30004-0001DEWGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_cible;DK_FIN01_30004-0001DEWGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17896937736419256.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
ddb2be96ebd049bbbaac099e37456324;DK;DK_30004-0001DLSGPX-20260918-49069699_20260918-030523.txt;OK;attendu via Oracle
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_source;DK_FIN01_30004-0001DLSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_cible;DK_FIN01_30004-0001DLSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17896937736419256.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
ddb2be96ebd049bbbaac099e37456324;DK;DK_30004-0001DMSGPX-20260918-49069699_20260918-030523.txt;OK;attendu via Oracle
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_source;DK_FIN01_30004-0001DMSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_cible;DK_FIN01_30004-0001DMSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17896937736419256.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
ddb2be96ebd049bbbaac099e37456324;DK;DK_30004-0001DNAGPX-20260918-49069699_20260918-030523.txt;OK;attendu via Oracle
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_source;DK_FIN01_30004-0001DNAGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_cible;DK_FIN01_30004-0001DNAGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17896937736419256.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
ddb2be96ebd049bbbaac099e37456324;DK;DK_30004-0001DOSGPX-20260918-49069699_20260918-030523.txt;OK;attendu via Oracle
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_source;DK_FIN01_30004-0001DOSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_cible;DK_FIN01_30004-0001DOSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17896937736419256.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
ddb2be96ebd049bbbaac099e37456324;DK;DK_30004-0001DRWGPX-20260918-49069699_20260918-030523.txt;OK;attendu via Oracle
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_source;DK_FIN01_30004-0001DRWGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_cible;DK_FIN01_30004-0001DRWGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17896937736419256.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
ddb2be96ebd049bbbaac099e37456324;DK;DK_30004-0119DOSGPX-20260918-49069699_20260918-030523.txt;OK;attendu via Oracle
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_source;DK_FIN01_30004-0119DOSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_cible;DK_FIN01_30004-0119DOSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17896937736429257.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
ddb2be96ebd049bbbaac099e37456324;DK;DK_30004-0356DMSGPX-20260918-49069699_20260918-030523.txt;OK;attendu via Oracle
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_source;DK_FIN01_30004-0356DMSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;DK_FIN01_cible;DK_FIN01_30004-0356DMSGPX-20260918-49069699_20260918-030523.txt;OK;
ddb2be96ebd049bbbaac099e37456324;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17896937736439258.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
