Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;401100;S00100727-FRA38460;GK0028795X;VFF;Facture DLZ Convoyeur de Véhicule F-2026-27 072026;0;STANDARD;552,00;EUR;01/07/2026;F-2026-27;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;S00100727-FRA38460;GK0813656J;VFF;Facture DLZ Convoyeur de Véhicule F-2026-27 072026;1;STANDARD;460,00;EUR;01/07/2026;F-2026-27;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;S00100727-FRA38460;GK0028795X;VFF;Facture DLZ Convoyeur de Véhicule F-2026-27 072026;0;STANDARD;92,00;EUR;01/07/2026;F-2026-27;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
