Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387602 032026;0;STANDARD;9,59;EUR;31/03/2026;0216387602;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387621 032026;0;STANDARD;2660,32;EUR;31/03/2026;0216387621;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0009892R;VFF;Facture Euromaster 0216387621 032026;17;STANDARD;2216,94;EUR;31/03/2026;0216387621;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387621 032026;0;STANDARD;443,38;EUR;31/03/2026;0216387621;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387633 032026;0;STANDARD;757,44;EUR;31/03/2026;0216387633;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0850141V;VFF;Facture Euromaster 0216387633 032026;18;STANDARD;631,20;EUR;31/03/2026;0216387633;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387633 032026;0;STANDARD;126,24;EUR;31/03/2026;0216387633;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387640 032026;0;STANDARD;984,07;EUR;31/03/2026;0216387640;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001228W;VFF;Facture Euromaster 0216387640 032026;11;STANDARD;820,05;EUR;31/03/2026;0216387640;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387640 032026;0;STANDARD;164,02;EUR;31/03/2026;0216387640;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387650 032026;0;STANDARD;212,44;EUR;31/03/2026;0216387650;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001234C;VFF;Facture Euromaster 0216387650 032026;4;STANDARD;177,03;EUR;31/03/2026;0216387650;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387650 032026;0;STANDARD;35,41;EUR;31/03/2026;0216387650;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387651 032026;0;STANDARD;357,68;EUR;31/03/2026;0216387651;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001135P;VFF;Facture Euromaster 0216387651 032026;11;STANDARD;298,08;EUR;31/03/2026;0216387651;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387651 032026;0;STANDARD;59,60;EUR;31/03/2026;0216387651;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
