12575534;49105933;1;TAX;1;-82.65;2026-08-26T00:00:00;CREDIT - FA33564970/A;;Y;DED_20.00D;;;;;;;;;;;;;;;;;;;;;;1277;2026-08-27T09:12:04;1277;1277;2026-08-27T09:12:04;;;;;;;;;;HAF;PRN01_SRC_FACTURESFOURNISSEURS_20260826_210251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;281;;;;;;;;;;;100;;Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FR-TAX;TVA;FR_JURIDICTION;STANDARD;;DED_20.00D;;;;;;;;;;;;;;;;;;;;;;;;;;
12575534;49105934;2;ITEM;1;-413.25;2026-08-26T00:00:00;CREDIT - FA33564970/A;;;;;;;;;;;;;;;;;;;;;;;;;1277;2026-08-27T09:12:04;1277;1277;2026-08-27T09:12:04;;;;;;;;;;HAF;PRN01_SRC_FACTURESFOURNISSEURS_20260826_210251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35132;4245577;UC ACHAT DE CARBURANT;2026-08-26T00:00:00;855;;;190.00010;;;;;;;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12575535;49105935;1;TAX;1;82.72;2026-08-26T00:00:00;STANDARD - FA33564970/C;;Y;DED_20.00D;;;;;;;;;;;;;;;;;;;;;;1277;2026-08-27T09:12:04;1277;1277;2026-08-27T09:12:04;;;;;;;;;;HAF;PRN01_SRC_FACTURESFOURNISSEURS_20260826_210251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;281;;;;;;;;;;;100;;Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FR-TAX;TVA;FR_JURIDICTION;STANDARD;;DED_20.00D;;;;;;;;;;;;;;;;;;;;;;;;;;
12575535;49105936;2;ITEM;1;413.58;2026-08-26T00:00:00;STANDARD - FA33564970/C;;;;;;;;;;;;;;;;;;;;;;;;;1277;2026-08-27T09:12:04;1277;1277;2026-08-27T09:12:04;;;;;;;;;;HAF;PRN01_SRC_FACTURESFOURNISSEURS_20260826_210251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35132;4245577;UC ACHAT DE CARBURANT;2026-08-26T00:00:00;855;;;190.00000;;;;;;;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
