Date arrêté comptable;Code société;Compte local;ID fournisseur externe;Code tâche;Code folio;Libellé;Quantité;Type;Montant;Devise;Date de pièce comptable;Numéro de pièce;Taux de TVA;Nature1;Nature2;Type de TVA;Date d'échéance;ID scan facture;Origine scan facture;Code région
26/08/2026;0348;602210;84449-FRA67953;GL1630768W;CEG;FAC GAZP1245798G 41460458S P1245798G 2455102;7,48200;STANDARD;122,630000;EUR;07/08/2026;41460458S;20,000;TICGN GAZ;WIRE;DED_20.00D;07/08/2026;41460458S_65.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL1630768W;CEG;FAC GAZP1245798G 41460458S P1245798G 2455102;1,00000;STANDARD;24,400000;EUR;07/08/2026;41460458S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460458S_65.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL1630768W;CEG;FAC GAZP1245798G 41460458S P1245798G 2455102;7,48200;STANDARD;56,640000;EUR;07/08/2026;41460458S;20,000;DEBOURS P1 GAZ DISTRIBUTION;WIRE;DED_20.00D;07/08/2026;41460458S_65.pdf;EDI;B00000004E
26/08/2026;0348;445660;84449-FRA67953;GL1630768W;CEG;FAC GAZP1245798G 41460458S P1245798G 2455102;0,00001;STANDARD;201,680000;EUR;07/08/2026;41460458S;20,000;;WIRE;DED_20.00D;07/08/2026;41460458S_65.pdf;EDI;B00000004E
26/08/2026;0348;401050;84449-FRA67953;GL0726232N;CEG;FAC GAZ62414536720081 41460391S 1808745 1867586;0,00001;STANDARD;678,590000;EUR;07/08/2026;41460391S;;;WIRE;;07/08/2026;41460391S_66.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0726232N;CEG;FAC GAZ62414536720081 41460391S 1808745 1867586;5,00000;STANDARD;377,260000;EUR;07/08/2026;41460391S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460391S_66.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0726232N;CEG;FAC GAZ62414536720081 41460391S 1808745 1867586;1,00000;STANDARD;149,940000;EUR;07/08/2026;41460391S;20,000;DEBOURS P1 GAZ STOCKAGE;WIRE;DED_20.00D;07/08/2026;41460391S_66.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0726232N;CEG;FAC GAZ62414536720081 41460391S 1808745 1867586;283,77000;STANDARD;38,290000;EUR;07/08/2026;41460391S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460391S_66.pdf;EDI;B00000004E
26/08/2026;0348;445660;84449-FRA67953;GL0726232N;CEG;FAC GAZ62414536720081 41460391S 1808745 1867586;0,00001;STANDARD;113,100000;EUR;07/08/2026;41460391S;20,000;;WIRE;DED_20.00D;07/08/2026;41460391S_66.pdf;EDI;B00000004E
26/08/2026;0348;401050;84449-FRA67953;GL0862473H;CEG;FAC GAZ63923G 41459845S 63923G 2027293;0,00001;STANDARD;4545,220000;EUR;07/08/2026;41459845S;;;WIRE;;07/08/2026;41459845S_67.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0862473H;CEG;FAC GAZ63923G 41459845S 63923G 2027293;5,00000;STANDARD;637,020000;EUR;07/08/2026;41459845S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41459845S_67.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0862473H;CEG;FAC GAZ63923G 41459845S 63923G 2027293;1,00000;STANDARD;295,620000;EUR;07/08/2026;41459845S;20,000;DEBOURS P1 GAZ STOCKAGE;WIRE;DED_20.00D;07/08/2026;41459845S_67.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0862473H;CEG;FAC GAZ63923G 41459845S 63923G 2027293;32,66200;STANDARD;2009,420000;EUR;07/08/2026;41459845S;20,000;DEBOURS P1 GAZ;WIRE;DED_20.00D;07/08/2026;41459845S_67.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0862473H;CEG;FAC GAZ63923G 41459845S 63923G 2027293;283,77000;STANDARD;38,290000;EUR;07/08/2026;41459845S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41459845S_67.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0862473H;CEG;FAC GAZ63923G 41459845S 63923G 2027293;32,66200;STANDARD;535,330000;EUR;07/08/2026;41459845S;20,000;TICGN GAZ;WIRE;DED_20.00D;07/08/2026;41459845S_67.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0862473H;CEG;FAC GAZ63923G 41459845S 63923G 2027293;1,00000;STANDARD;24,750000;EUR;07/08/2026;41459845S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41459845S_67.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0862473H;CEG;FAC GAZ63923G 41459845S 63923G 2027293;32,66200;STANDARD;247,250000;EUR;07/08/2026;41459845S;20,000;DEBOURS P1 GAZ DISTRIBUTION;WIRE;DED_20.00D;07/08/2026;41459845S_67.pdf;EDI;B00000004E
26/08/2026;0348;445660;84449-FRA67953;GL0862473H;CEG;FAC GAZ63923G 41459845S 63923G 2027293;0,00001;STANDARD;757,540000;EUR;07/08/2026;41459845S;20,000;;WIRE;DED_20.00D;07/08/2026;41459845S_67.pdf;EDI;B00000004E
26/08/2026;0348;401050;84449-FRA67953;GL0024730C;CEG;FAC GAZ59993060 41460197S D253544R 2234360;0,00001;STANDARD;378,880000;EUR;07/08/2026;41460197S;;;WIRE;;07/08/2026;41460197S_68.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0024730C;CEG;FAC GAZ59993060 41460197S D253544R 2234360;1,00000;STANDARD;82,440000;EUR;07/08/2026;41460197S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460197S_68.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0024730C;CEG;FAC GAZ59993060 41460197S D253544R 2234360;5,00000;STANDARD;154,960000;EUR;07/08/2026;41460197S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460197S_68.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0024730C;CEG;FAC GAZ59993060 41460197S D253544R 2234360;1,00000;STANDARD;0,030000;EUR;07/08/2026;41460197S;20,000;DEBOURS P1 GAZ STOCKAGE;WIRE;DED_20.00D;07/08/2026;41460197S_68.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0024730C;CEG;FAC GAZ59993060 41460197S D253544R 2234360;1,00000;STANDARD;9,000000;EUR;07/08/2026;41460197S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460197S_68.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0024730C;CEG;FAC GAZ59993060 41460197S D253544R 2234360;283,77000;STANDARD;38,290000;EUR;07/08/2026;41460197S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460197S_68.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0024730C;CEG;FAC GAZ59993060 41460197S D253544R 2234360;1,00000;STANDARD;31,010000;EUR;07/08/2026;41460197S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460197S_68.pdf;EDI;B00000004E
26/08/2026;0348;445660;84449-FRA67953;GL0024730C;CEG;FAC GAZ59993060 41460197S D253544R 2234360;0,00001;STANDARD;63,150000;EUR;07/08/2026;41460197S;20,000;;WIRE;DED_20.00D;07/08/2026;41460197S_68.pdf;EDI;B00000004E
26/08/2026;0348;401050;84449-FRA67953;GL0029700A;CEG;FAC GAZGI100559 41460298S H235071M 2100497;0,00001;STANDARD;1565,520000;EUR;07/08/2026;41460298S;;;WIRE;;07/08/2026;41460298S_69.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029700A;CEG;FAC GAZGI100559 41460298S H235071M 2100497;1,00000;STANDARD;73,590000;EUR;07/08/2026;41460298S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460298S_69.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029700A;CEG;FAC GAZGI100559 41460298S H235071M 2100497;5,00000;STANDARD;352,880000;EUR;07/08/2026;41460298S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460298S_69.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029700A;CEG;FAC GAZGI100559 41460298S H235071M 2100497;1,00000;STANDARD;90,810000;EUR;07/08/2026;41460298S;20,000;DEBOURS P1 GAZ STOCKAGE;WIRE;DED_20.00D;07/08/2026;41460298S_69.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029700A;CEG;FAC GAZGI100559 41460298S H235071M 2100497;3,00000;STANDARD;154,890000;EUR;07/08/2026;41460298S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460298S_69.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029700A;CEG;FAC GAZGI100559 41460298S H235071M 2100497;9,77600;STANDARD;359,910000;EUR;07/08/2026;41460298S;20,000;DEBOURS P1 GAZ;WIRE;DED_20.00D;07/08/2026;41460298S_69.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029700A;CEG;FAC GAZGI100559 41460298S H235071M 2100497;283,77000;STANDARD;38,290000;EUR;07/08/2026;41460298S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460298S_69.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029700A;CEG;FAC GAZGI100559 41460298S H235071M 2100497;9,77600;STANDARD;160,230000;EUR;07/08/2026;41460298S;20,000;TICGN GAZ;WIRE;DED_20.00D;07/08/2026;41460298S_69.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029700A;CEG;FAC GAZGI100559 41460298S H235071M 2100497;9,77600;STANDARD;74,000000;EUR;07/08/2026;41460298S;20,000;DEBOURS P1 GAZ DISTRIBUTION;WIRE;DED_20.00D;07/08/2026;41460298S_69.pdf;EDI;B00000004E
26/08/2026;0348;445660;84449-FRA67953;GL0029700A;CEG;FAC GAZGI100559 41460298S H235071M 2100497;0,00001;STANDARD;260,920000;EUR;07/08/2026;41460298S;20,000;;WIRE;DED_20.00D;07/08/2026;41460298S_69.pdf;EDI;B00000004E
26/08/2026;0348;401050;84449-FRA67953;GL0029632Y;CEG;FAC GAZ56220355 41460714S D252774E 2219526;0,00001;STANDARD;426,410000;EUR;07/08/2026;41460714S;;;WIRE;;07/08/2026;41460714S_70.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029632Y;CEG;FAC GAZ56220355 41460714S D252774E 2219526;1,00000;STANDARD;82,440000;EUR;07/08/2026;41460714S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460714S_70.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029632Y;CEG;FAC GAZ56220355 41460714S D252774E 2219526;1,00000;STANDARD;26,340000;EUR;07/08/2026;41460714S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460714S_70.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029632Y;CEG;FAC GAZ56220355 41460714S D252774E 2219526;1,99100;STANDARD;178,850000;EUR;07/08/2026;41460714S;20,000;DEBOURS P1 GAZ;WIRE;DED_20.00D;07/08/2026;41460714S_70.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029632Y;CEG;FAC GAZ56220355 41460714S D252774E 2219526;30,03000;STANDARD;4,050000;EUR;07/08/2026;41460714S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460714S_70.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029632Y;CEG;FAC GAZ56220355 41460714S D252774E 2219526;1,99100;STANDARD;32,650000;EUR;07/08/2026;41460714S;20,000;TICGN GAZ;WIRE;DED_20.00D;07/08/2026;41460714S_70.pdf;EDI;B00000004E
26/08/2026;0348;602210;84449-FRA67953;GL0029632Y;CEG;FAC GAZ56220355 41460714S D252774E 2219526;1,00000;STANDARD;31,010000;EUR;07/08/2026;41460714S;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;07/08/2026;41460714S_70.pdf;EDI;B00000004E
26/08/2026;0348;445660;84449-FRA67953;GL0029632Y;CEG;FAC GAZ56220355 41460714S D252774E 2219526;0,00001;STANDARD;71,070000;EUR;07/08/2026;41460714S;20,000;;WIRE;DED_20.00D;07/08/2026;41460714S_70.pdf;EDI;B00000004E
26/08/2026;0523;401050;24775-FRA59777;GL1533887D;CEE;FAC 50047682766041 10257875850  8988786724;0,00001;STANDARD;12,040000;EUR;07/08/2026;10257875850;;;WIRE;;07/08/2026;10257875850_71.pdf;EDI;B00000003D
26/08/2026;0523;606103;24775-FRA59777;GL1533887D;CEE;FAC 50047682766041 10257875850  8988786724;1,00000;STANDARD;1,310000;EUR;07/08/2026;10257875850;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257875850_71.pdf;EDI;B00000003D
26/08/2026;0523;606103;24775-FRA59777;GL1533887D;CEE;FAC 50047682766041 10257875850  8988786724;6,00000;STANDARD;8,720000;EUR;07/08/2026;10257875850;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257875850_71.pdf;EDI;B00000003D
26/08/2026;0523;445660;24775-FRA59777;GL1533887D;CEE;FAC 50047682766041 10257875850  8988786724;0,00001;STANDARD;2,010000;EUR;07/08/2026;10257875850;20,000;;WIRE;DED_20.00D;07/08/2026;10257875850_71.pdf;EDI;B00000003D
26/08/2026;0001;401050;24775-FRA75937;GL0044199B;CEE;FAC 22247467406739 10257878886 CONTRAT CADRE C5 8695080713;0,00001;STANDARD;19,090000;EUR;07/08/2026;10257878886;;;WIRE;;07/08/2026;10257878886_72.pdf;EDI;B00000002C
26/08/2026;0001;606103;24775-FRA75937;GL0044199B;CEE;FAC 22247467406739 10257878886 CONTRAT CADRE C5 8695080713;0,03100;STANDARD;2,260000;EUR;07/08/2026;10257878886;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878886_72.pdf;EDI;B00000002C
26/08/2026;0001;606103;24775-FRA75937;GL0044199B;CEE;FAC 22247467406739 10257878886 CONTRAT CADRE C5 8695080713;1,00000;STANDARD;1,710000;EUR;07/08/2026;10257878886;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878886_72.pdf;EDI;B00000002C
26/08/2026;0001;606103;24775-FRA75937;GL0044199B;CEE;FAC 22247467406739 10257878886 CONTRAT CADRE C5 8695080713;0,03100;STANDARD;0,090000;EUR;07/08/2026;10257878886;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878886_72.pdf;EDI;B00000002C
26/08/2026;0001;606103;24775-FRA75937;GL0044199B;CEE;FAC 22247467406739 10257878886 CONTRAT CADRE C5 8695080713;6,00000;STANDARD;11,370000;EUR;07/08/2026;10257878886;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878886_72.pdf;EDI;B00000002C
26/08/2026;0001;606103;24775-FRA75937;GL0044199B;CEE;FAC 22247467406739 10257878886 CONTRAT CADRE C5 8695080713;0,03100;STANDARD;0,460000;EUR;07/08/2026;10257878886;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878886_72.pdf;EDI;B00000002C
26/08/2026;0001;606103;24775-FRA75937;GL0044199B;CEE;FAC 22247467406739 10257878886 CONTRAT CADRE C5 8695080713;0,02000;STANDARD;0,020000;EUR;07/08/2026;10257878886;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878886_72.pdf;EDI;B00000002C
26/08/2026;0001;445660;24775-FRA75937;GL0044199B;CEE;FAC 22247467406739 10257878886 CONTRAT CADRE C5 8695080713;0,00001;STANDARD;3,180000;EUR;07/08/2026;10257878886;20,000;;WIRE;DED_20.00D;07/08/2026;10257878886_72.pdf;EDI;B00000002C
26/08/2026;0378;401050;24775-FRA59777;GL0221016E;CEE;FAC 50059289950380 10257837014  6960113657;0,00001;STANDARD;2060,600000;EUR;07/08/2026;10257837014;;;WIRE;;07/08/2026;10257837014_73.pdf;EDI;B00000003D
26/08/2026;0378;606103;24775-FRA59777;GL0221016E;CEE;FAC 50059289950380 10257837014  6960113657;13,72100;STANDARD;695,410000;EUR;07/08/2026;10257837014;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257837014_73.pdf;EDI;B00000003D
26/08/2026;0378;606103;24775-FRA59777;GL0221016E;CEE;FAC 50059289950380 10257837014  6960113657;1,00000;STANDARD;52,060000;EUR;07/08/2026;10257837014;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257837014_73.pdf;EDI;B00000003D
26/08/2026;0378;606103;24775-FRA59777;GL0221016E;CEE;FAC 50059289950380 10257837014  6960113657;13,72100;STANDARD;364,700000;EUR;07/08/2026;10257837014;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257837014_73.pdf;EDI;B00000003D
26/08/2026;0378;606103;24775-FRA59777;GL0221016E;CEE;FAC 50059289950380 10257837014  6960113657;9,00000;STANDARD;347,050000;EUR;07/08/2026;10257837014;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257837014_73.pdf;EDI;B00000003D
26/08/2026;0378;606103;24775-FRA59777;GL0221016E;CEE;FAC 50059289950380 10257837014  6960113657;19,72100;STANDARD;257,950000;EUR;07/08/2026;10257837014;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257837014_73.pdf;EDI;B00000003D
26/08/2026;0378;445660;24775-FRA59777;GL0221016E;CEE;FAC 50059289950380 10257837014  6960113657;0,00001;STANDARD;343,430000;EUR;07/08/2026;10257837014;20,000;;WIRE;DED_20.00D;07/08/2026;10257837014_73.pdf;EDI;B00000003D
26/08/2026;0453;401050;24775-FRA75937;GL0909696W;CEE;FAC 21436324098599 10257875194 CONTRAT CADRE C5 0658175039;0,00001;STANDARD;254,100000;EUR;07/08/2026;10257875194;;;WIRE;;07/08/2026;10257875194_74.pdf;EDI;B00000002C
26/08/2026;0453;606103;24775-FRA75937;GL0909696W;CEE;FAC 21436324098599 10257875194 CONTRAT CADRE C5 0658175039;1,60700;STANDARD;117,940000;EUR;07/08/2026;10257875194;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257875194_74.pdf;EDI;B00000002C
26/08/2026;0453;606103;24775-FRA75937;GL0909696W;CEE;FAC 21436324098599 10257875194 CONTRAT CADRE C5 0658175039;1,00000;STANDARD;2,510000;EUR;07/08/2026;10257875194;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257875194_74.pdf;EDI;B00000002C
26/08/2026;0453;606103;24775-FRA75937;GL0909696W;CEE;FAC 21436324098599 10257875194 CONTRAT CADRE C5 0658175039;1,60700;STANDARD;49,520000;EUR;07/08/2026;10257875194;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257875194_74.pdf;EDI;B00000002C
26/08/2026;0453;606103;24775-FRA75937;GL0909696W;CEE;FAC 21436324098599 10257875194 CONTRAT CADRE C5 0658175039;6,00000;STANDARD;16,710000;EUR;07/08/2026;10257875194;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257875194_74.pdf;EDI;B00000002C
26/08/2026;0453;606103;24775-FRA75937;GL0909696W;CEE;FAC 21436324098599 10257875194 CONTRAT CADRE C5 0658175039;1,60700;STANDARD;24,170000;EUR;07/08/2026;10257875194;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257875194_74.pdf;EDI;B00000002C
26/08/2026;0453;606103;24775-FRA75937;GL0909696W;CEE;FAC 21436324098599 10257875194 CONTRAT CADRE C5 0658175039;1,07700;STANDARD;0,900000;EUR;07/08/2026;10257875194;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257875194_74.pdf;EDI;B00000002C
26/08/2026;0453;445660;24775-FRA75937;GL0909696W;CEE;FAC 21436324098599 10257875194 CONTRAT CADRE C5 0658175039;0,00001;STANDARD;42,350000;EUR;07/08/2026;10257875194;20,000;;WIRE;DED_20.00D;07/08/2026;10257875194_74.pdf;EDI;B00000002C
26/08/2026;0001;401050;24775-FRA59777;GK0007315M;CEE;FAC 01602894270346 10257875062 8269701546 0514594146;0,00001;STANDARD;47,400000;EUR;07/08/2026;10257875062;;;WIRE;;07/08/2026;10257875062_75.pdf;EDI;B00000003D
26/08/2026;0001;606103;24775-FRA59777;GK0007315M;CEE;FAC 01602894270346 10257875062 8269701546 0514594146;0,28300;STANDARD;16,440000;EUR;07/08/2026;10257875062;20,000;ACHAT ELECTRICITE IMMEUBLE;WIRE;DED_20.00D;07/08/2026;10257875062_75.pdf;EDI;B00000003D
26/08/2026;0001;606103;24775-FRA59777;GK0007315M;CEE;FAC 01602894270346 10257875062 8269701546 0514594146;1,00000;STANDARD;1,310000;EUR;07/08/2026;10257875062;20,000;ACHAT ELECTRICITE IMMEUBLE;WIRE;DED_20.00D;07/08/2026;10257875062_75.pdf;EDI;B00000003D
26/08/2026;0001;606103;24775-FRA59777;GK0007315M;CEE;FAC 01602894270346 10257875062 8269701546 0514594146;0,28300;STANDARD;8,720000;EUR;07/08/2026;10257875062;20,000;ACHAT ELECTRICITE IMMEUBLE;WIRE;DED_20.00D;07/08/2026;10257875062_75.pdf;EDI;B00000003D
26/08/2026;0001;606103;24775-FRA59777;GK0007315M;CEE;FAC 01602894270346 10257875062 8269701546 0514594146;6,00000;STANDARD;8,720000;EUR;07/08/2026;10257875062;20,000;ACHAT ELECTRICITE IMMEUBLE;WIRE;DED_20.00D;07/08/2026;10257875062_75.pdf;EDI;B00000003D
26/08/2026;0001;606103;24775-FRA59777;GK0007315M;CEE;FAC 01602894270346 10257875062 8269701546 0514594146;0,28300;STANDARD;4,310000;EUR;07/08/2026;10257875062;20,000;ACHAT ELECTRICITE IMMEUBLE;WIRE;DED_20.00D;07/08/2026;10257875062_75.pdf;EDI;B00000003D
26/08/2026;0001;445660;24775-FRA59777;GK0007315M;CEE;FAC 01602894270346 10257875062 8269701546 0514594146;0,00001;STANDARD;7,900000;EUR;07/08/2026;10257875062;20,000;;WIRE;DED_20.00D;07/08/2026;10257875062_75.pdf;EDI;B00000003D
26/08/2026;0158;401050;24775-FRA69461-C;GL0019517D;CEE;FAC 23522141766971 10257877032  4380132315;0,00001;STANDARD;204,300000;EUR;07/08/2026;10257877032;;;WIRE;;07/08/2026;10257877032_76.pdf;EDI;B00000007H
26/08/2026;0158;606103;24775-FRA69461-C;GL0019517D;CEE;FAC 23522141766971 10257877032  4380132315;1,30600;STANDARD;95,470000;EUR;07/08/2026;10257877032;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257877032_76.pdf;EDI;B00000007H
26/08/2026;0158;606103;24775-FRA69461-C;GL0019517D;CEE;FAC 23522141766971 10257877032  4380132315;1,00000;STANDARD;6,260000;EUR;07/08/2026;10257877032;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257877032_76.pdf;EDI;B00000007H
26/08/2026;0158;606103;24775-FRA69461-C;GL0019517D;CEE;FAC 23522141766971 10257877032  4380132315;1,30600;STANDARD;7,180000;EUR;07/08/2026;10257877032;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257877032_76.pdf;EDI;B00000007H
26/08/2026;0158;606103;24775-FRA69461-C;GL0019517D;CEE;FAC 23522141766971 10257877032  4380132315;6,00000;STANDARD;41,750000;EUR;07/08/2026;10257877032;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257877032_76.pdf;EDI;B00000007H
26/08/2026;0158;606103;24775-FRA69461-C;GL0019517D;CEE;FAC 23522141766971 10257877032  4380132315;1,30500;STANDARD;18,870000;EUR;07/08/2026;10257877032;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257877032_76.pdf;EDI;B00000007H
26/08/2026;0158;606103;24775-FRA69461-C;GL0019517D;CEE;FAC 23522141766971 10257877032  4380132315;0,85500;STANDARD;0,720000;EUR;07/08/2026;10257877032;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257877032_76.pdf;EDI;B00000007H
26/08/2026;0158;445660;24775-FRA69461-C;GL0019517D;CEE;FAC 23522141766971 10257877032  4380132315;0,00001;STANDARD;34,050000;EUR;07/08/2026;10257877032;20,000;;WIRE;DED_20.00D;07/08/2026;10257877032_76.pdf;EDI;B00000007H
26/08/2026;0363;401050;24775-FRA69461-C;GL0211972C;CEE;FAC 19151374726599 10257878575  8031741488;0,00001;STANDARD;21,310000;EUR;07/08/2026;10257878575;;;WIRE;;07/08/2026;10257878575_77.pdf;EDI;B00000008J
26/08/2026;0363;606103;24775-FRA69461-C;GL0211972C;CEE;FAC 19151374726599 10257878575  8031741488;0,03100;STANDARD;2,280000;EUR;07/08/2026;10257878575;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878575_77.pdf;EDI;B00000008J
26/08/2026;0363;606103;24775-FRA69461-C;GL0211972C;CEE;FAC 19151374726599 10257878575  8031741488;1,00000;STANDARD;1,950000;EUR;07/08/2026;10257878575;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878575_77.pdf;EDI;B00000008J
26/08/2026;0363;606103;24775-FRA69461-C;GL0211972C;CEE;FAC 19151374726599 10257878575  8031741488;0,03100;STANDARD;0,090000;EUR;07/08/2026;10257878575;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878575_77.pdf;EDI;B00000008J
26/08/2026;0363;606103;24775-FRA69461-C;GL0211972C;CEE;FAC 19151374726599 10257878575  8031741488;6,00000;STANDARD;12,980000;EUR;07/08/2026;10257878575;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878575_77.pdf;EDI;B00000008J
26/08/2026;0363;606103;24775-FRA69461-C;GL0211972C;CEE;FAC 19151374726599 10257878575  8031741488;0,03000;STANDARD;0,440000;EUR;07/08/2026;10257878575;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878575_77.pdf;EDI;B00000008J
26/08/2026;0363;606103;24775-FRA69461-C;GL0211972C;CEE;FAC 19151374726599 10257878575  8031741488;0,02100;STANDARD;0,020000;EUR;07/08/2026;10257878575;20,000;ACHAT ELECTRICITE P2;WIRE;DED_20.00D;07/08/2026;10257878575_77.pdf;EDI;B00000008J
